Ligand,Energy,Label,Best_Receptor
ZINC17304371,-8.84,decoy,crystal
ZINC40685051,-7.62,decoy,crystal
ZINC38705434,-7.23,decoy,crystal
ZINC51996294,-6.1,decoy,crystal
ZINC63272279,-8.43,decoy,crystal
ZINC36330847,-7.46,decoy,crystal
ZINC35652219,-5.84,decoy,crystal
ZINC62825201,-7.3,decoy,crystal
ZINC43528238,-7.63,decoy,crystal
ZINC35280904,-6.67,decoy,crystal
ZINC39604878,-8.39,decoy,crystal
ZINC43666330,-6.5,decoy,crystal
ZINC31862604,-6.85,decoy,crystal
ZINC45438516,-8.14,decoy,crystal
ZINC63530671,-9.86,decoy,crystal
ZINC37163267,-7.19,decoy,crystal
ZINC05030594,-4.54,decoy,crystal
ZINC36316759,-6.36,decoy,crystal
ZINC08755493,-7.5,decoy,crystal
ZINC13940007,-7.5,decoy,crystal
ZINC67050300,-6.92,decoy,crystal
ZINC43406649,-6.5,decoy,crystal
ZINC52834505,-5.01,decoy,crystal
ZINC37879362,-5.55,decoy,crystal
ZINC59465854,-7.03,decoy,crystal
ZINC43284207,-6.69,decoy,crystal
ZINC21093395,-7.3,decoy,crystal
ZINC43720850,-6.83,decoy,crystal
ZINC04492108,-6.48,decoy,crystal
ZINC67617154,-7.53,decoy,crystal
ZINC21249927,-10.52,decoy,crystal
ZINC15668950,-7.65,decoy,crystal
ZINC05725694,-4.29,decoy,crystal
ZINC48935085,-6.7,decoy,crystal
ZINC39672262,-9.11,decoy,crystal
ZINC55021070,-5.94,decoy,crystal
ZINC67350919,-8.4,decoy,crystal
ZINC37409474,-6.19,decoy,crystal
ZINC12421664,-6.19,decoy,crystal
ZINC55334373,-6.72,decoy,crystal
ZINC59365111,-7.65,decoy,crystal
ZINC06545780,-7.39,decoy,crystal
ZINC49029189,-6.63,decoy,crystal
ZINC33502589,-6.85,decoy,crystal
ZINC62551249,-7.56,decoy,crystal
ZINC42561248,-6.24,decoy,crystal
ZINC12883158,-9.66,decoy,crystal
ZINC08917752,-8.57,decoy,crystal
ZINC04429112,-8.45,decoy,crystal
ZINC54380697,-5.82,decoy,crystal
ZINC37288914,-5.04,decoy,crystal
ZINC29010022,-7.68,decoy,crystal
ZINC39855988,-8.47,decoy,crystal
ZINC39662535,-9.56,decoy,crystal
ZINC67313252,-8.26,decoy,crystal
ZINC37321951,-7.08,decoy,crystal
CHEMBL599479,-7.22,active,crystal
ZINC45694103,-6.93,decoy,crystal
ZINC40783351,-7.12,decoy,crystal
ZINC45050219,-5.84,decoy,crystal
ZINC43870057,-6.9,decoy,crystal
ZINC13008601,-7.36,decoy,crystal
ZINC16910008,-9.5,decoy,crystal
ZINC34516379,-7.04,decoy,crystal
ZINC51641962,-6.46,decoy,crystal
ZINC51267712,-8.15,decoy,crystal
ZINC00425142,-6.0,decoy,crystal
ZINC64870565,-8.13,decoy,crystal
ZINC48949522,-6.23,decoy,crystal
ZINC15952105,-6.38,decoy,crystal
ZINC23266616,-8.11,decoy,crystal
ZINC41637360,-7.22,decoy,crystal
ZINC15900737,-8.26,decoy,crystal
ZINC13988394,-7.21,decoy,crystal
ZINC37194651,-6.89,decoy,crystal
ZINC39159080,-8.97,decoy,crystal
ZINC60202450,-7.81,decoy,crystal
ZINC18043414,-7.96,decoy,crystal
ZINC47836190,-6.0,decoy,crystal
ZINC25058663,-7.93,decoy,crystal
ZINC03548706,-7.87,decoy,crystal
ZINC66139113,-6.84,decoy,crystal
ZINC13614908,-8.04,decoy,crystal
ZINC67176022,-5.61,decoy,crystal
ZINC41793736,-6.93,decoy,crystal
ZINC02583011,-9.29,decoy,crystal
CHEMBL162,-7.45,active,crystal
ZINC04275834,-4.19,decoy,crystal
ZINC00876505,-7.43,decoy,crystal
ZINC38685217,-7.83,decoy,crystal
ZINC05945252,-5.06,decoy,crystal
ZINC37407649,-6.39,decoy,crystal
ZINC65368312,-6.07,decoy,crystal
ZINC12358834,-4.6,decoy,crystal
ZINC35250773,-7.92,decoy,crystal
ZINC55088633,-6.43,decoy,crystal
ZINC39504780,-8.24,decoy,crystal
ZINC61592867,-6.3,decoy,crystal
ZINC37581040,-7.34,decoy,crystal
ZINC08273088,-6.85,decoy,crystal
ZINC49185990,-8.05,decoy,crystal
ZINC19324849,-6.98,decoy,crystal
ZINC40103289,-7.93,decoy,crystal
ZINC27080088,-10.33,decoy,crystal
ZINC55174027,-6.18,decoy,crystal
ZINC22788793,-8.94,decoy,crystal
ZINC02228857,-7.34,decoy,crystal
ZINC20898956,-6.89,decoy,crystal
ZINC49990632,-6.05,decoy,crystal
ZINC66712769,-6.76,decoy,crystal
ZINC39102949,-5.14,decoy,crystal
ZINC39442348,-7.9,decoy,crystal
ZINC52311034,-6.58,decoy,crystal
ZINC16449019,-6.71,decoy,crystal
ZINC40680608,-6.37,decoy,crystal
ZINC40701863,-7.04,decoy,crystal
ZINC37375984,-6.89,decoy,crystal
ZINC50844611,-7.27,decoy,crystal
ZINC53068009,-5.05,decoy,crystal
ZINC44265704,-6.77,decoy,crystal
ZINC50731305,-7.65,decoy,crystal
ZINC37078233,-5.47,decoy,crystal
ZINC65512752,-7.47,decoy,crystal
ZINC62877802,-6.33,decoy,crystal
ZINC41834215,-5.59,decoy,crystal
ZINC39335520,-7.23,decoy,crystal
ZINC32809197,-8.57,decoy,crystal
ZINC67306627,-8.2,decoy,crystal
ZINC41307918,-7.56,decoy,crystal
ZINC13036414,-7.82,decoy,crystal
ZINC60241778,-6.75,decoy,crystal
ZINC41124565,-8.89,decoy,crystal
ZINC40372777,-5.99,decoy,crystal
ZINC43156614,-7.58,decoy,crystal
ZINC04357076,-8.14,decoy,crystal
ZINC29464383,-11.15,decoy,crystal
ZINC63764608,-8.9,decoy,crystal
ZINC04698856,-7.96,decoy,crystal
ZINC28956128,-8.25,decoy,crystal
ZINC13582100,-8.18,decoy,crystal
ZINC09117010,-9.65,decoy,crystal
ZINC05026027,-7.38,decoy,crystal
ZINC39951356,-6.37,decoy,crystal
ZINC39678343,-10.63,decoy,crystal
ZINC09075354,-8.43,decoy,crystal
ZINC63480123,-10.11,decoy,crystal
ZINC09184369,-6.52,decoy,crystal
ZINC00087277,-5.69,decoy,crystal
ZINC06704468,-6.0,decoy,crystal
ZINC20154145,-7.07,decoy,crystal
ZINC43410998,-7.15,decoy,crystal
ZINC61888037,-7.35,decoy,crystal
ZINC39859110,-7.53,decoy,crystal
ZINC63571962,-7.81,decoy,crystal
ZINC03654247,-8.15,decoy,crystal
ZINC12985570,-7.99,decoy,crystal
ZINC44545433,-7.78,decoy,crystal
ZINC06705206,-6.68,decoy,crystal
ZINC39500455,-7.89,decoy,crystal
ZINC39597509,-8.66,decoy,crystal
ZINC45313414,-5.17,decoy,crystal
ZINC08977217,-9.45,decoy,crystal
ZINC36858555,-7.94,decoy,crystal
ZINC05045680,-7.9,decoy,crystal
ZINC42191751,-7.15,decoy,crystal
ZINC39446491,-7.36,decoy,crystal
ZINC04356259,-7.83,decoy,crystal
ZINC26353798,-6.91,decoy,crystal
ZINC08382933,-8.15,decoy,crystal
ZINC39625736,-8.1,decoy,crystal
ZINC39604899,-7.98,decoy,crystal
ZINC35488614,-7.1,decoy,crystal
ZINC63573373,-8.79,decoy,crystal
ZINC34725182,-6.89,decoy,crystal
ZINC35649998,-6.36,decoy,crystal
ZINC48906781,-6.51,decoy,crystal
ZINC45726550,-7.36,decoy,crystal
ZINC61767140,-5.71,decoy,crystal
ZINC44926349,-6.95,decoy,crystal
ZINC35346985,-7.28,decoy,crystal
ZINC39533727,-7.81,decoy,crystal
ZINC38805018,-8.66,decoy,crystal
ZINC16973829,-6.53,decoy,crystal
ZINC04163775,-6.72,decoy,crystal
ZINC47965993,-6.57,decoy,crystal
ZINC02953385,-9.73,decoy,crystal
ZINC63189355,-6.81,decoy,crystal
ZINC36743482,-6.51,decoy,crystal
ZINC58021199,-7.0,decoy,crystal
ZINC21818600,-6.93,decoy,crystal
ZINC13981971,-8.27,decoy,crystal
ZINC40514972,-6.73,decoy,crystal
ZINC67470871,-7.42,decoy,crystal
ZINC59293511,-8.93,decoy,crystal
ZINC62997989,-5.98,decoy,crystal
ZINC40781295,-7.29,decoy,crystal
ZINC44784499,-6.66,decoy,crystal
ZINC09210009,-6.36,decoy,crystal
ZINC03831036,-7.86,decoy,crystal
ZINC10942657,-7.89,decoy,crystal
ZINC04689414,-7.75,decoy,crystal
ZINC49563070,-6.47,decoy,crystal
ZINC06909357,-8.07,decoy,crystal
ZINC51168700,-6.58,decoy,crystal
ZINC46567804,-7.02,decoy,crystal
CHEMBL590109,-9.4,active,crystal
ZINC61832037,-5.4,decoy,crystal
ZINC58235071,-5.89,decoy,crystal
ZINC48456881,-6.64,decoy,crystal
ZINC05227711,-6.12,decoy,crystal
ZINC67335565,-6.33,decoy,crystal
ZINC39886344,-9.13,decoy,crystal
ZINC58436162,-6.49,decoy,crystal
ZINC09086845,-6.07,decoy,crystal
ZINC40800099,-7.08,decoy,crystal
ZINC08789855,-9.87,decoy,crystal
ZINC04240988,-6.02,decoy,crystal
ZINC40535865,-7.14,decoy,crystal
ZINC05338009,-6.48,decoy,crystal
ZINC37365673,-6.97,decoy,crystal
ZINC09167573,-8.65,decoy,crystal
ZINC50651545,-6.4,decoy,crystal
ZINC37338161,-7.71,decoy,crystal
ZINC04210859,-7.97,decoy,crystal
ZINC05639324,-5.13,decoy,crystal
ZINC36532538,-6.92,decoy,crystal
ZINC00336203,-5.62,decoy,crystal
ZINC51104972,-5.89,decoy,crystal
ZINC00254936,-5.59,decoy,crystal
ZINC05496580,-5.74,decoy,crystal
ZINC52094417,-7.13,decoy,crystal
ZINC54302907,-7.27,decoy,crystal
ZINC37822498,-7.22,decoy,crystal
ZINC53069545,-6.17,decoy,crystal
ZINC12070743,-8.18,decoy,crystal
ZINC03921132,-7.58,decoy,crystal
ZINC39843628,-6.93,decoy,crystal
ZINC04714019,-6.17,decoy,crystal
ZINC42786195,-6.4,decoy,crystal
ZINC39941772,-9.03,decoy,crystal
ZINC09292375,-8.27,decoy,crystal
ZINC43326086,-6.52,decoy,crystal
ZINC05915357,-5.64,decoy,crystal
ZINC46645438,-8.14,decoy,crystal
ZINC39530485,-6.22,decoy,crystal
ZINC44886889,-7.1,decoy,crystal
ZINC44254244,-7.24,decoy,crystal
ZINC34725188,-7.34,decoy,crystal
ZINC36949406,-5.0,decoy,crystal
ZINC17429977,-5.83,decoy,crystal
ZINC40750008,-7.27,decoy,crystal
ZINC36900293,-6.36,decoy,crystal
ZINC37910012,-5.65,decoy,crystal
ZINC06403208,-5.84,decoy,crystal
ZINC44884209,-6.31,decoy,crystal
ZINC22521255,-5.15,decoy,crystal
ZINC47914640,-7.01,decoy,crystal
ZINC63573446,-8.5,decoy,crystal
ZINC39358917,-5.94,decoy,crystal
ZINC40140280,-7.47,decoy,crystal
ZINC51152492,-6.67,decoy,crystal
ZINC16743433,-8.28,decoy,crystal
ZINC63557469,-8.0,decoy,crystal
ZINC37064386,-7.15,decoy,crystal
ZINC48989303,-7.79,decoy,crystal
ZINC05261702,-8.34,decoy,crystal
ZINC57218541,-5.65,decoy,crystal
ZINC20636555,-8.2,decoy,crystal
ZINC39557917,-8.67,decoy,crystal
ZINC33609043,-6.69,decoy,crystal
ZINC07783554,-7.47,decoy,crystal
ZINC01747787,-7.99,decoy,crystal
ZINC63020744,-6.58,decoy,crystal
CHEMBL594090,-9.31,active,crystal
ZINC40346830,-6.09,decoy,crystal
CHEMBL461140,-8.68,active,crystal
ZINC37409648,-6.47,decoy,crystal
CHEMBL598324,-10.48,active,crystal
ZINC13568706,-8.46,decoy,crystal
ZINC04530810,-6.29,decoy,crystal
ZINC31922083,-7.36,decoy,crystal
ZINC40133778,-7.77,decoy,crystal
ZINC43140504,-7.66,decoy,crystal
ZINC39370647,-9.46,decoy,crystal
ZINC35280475,-7.65,decoy,crystal
ZINC64055450,-8.79,decoy,crystal
ZINC40755238,-7.52,decoy,crystal
ZINC43741822,-9.98,decoy,crystal
ZINC20558544,-8.3,decoy,crystal
ZINC20440508,-7.32,decoy,crystal
ZINC16371301,-8.52,decoy,crystal
ZINC62084763,-6.56,decoy,crystal
ZINC09271546,-7.91,decoy,crystal
ZINC64505240,-7.03,decoy,crystal
ZINC35389497,-6.89,decoy,crystal
ZINC20431701,-7.44,decoy,crystal
ZINC27646156,-8.3,decoy,crystal
ZINC48915211,-6.01,decoy,crystal
ZINC39681315,-9.01,decoy,crystal
ZINC39676881,-9.14,decoy,crystal
ZINC44467456,-7.76,decoy,crystal
ZINC45036680,-8.43,decoy,crystal
ZINC39468855,-6.53,decoy,crystal
ZINC39914488,-7.48,decoy,crystal
ZINC02558508,-7.15,decoy,crystal
ZINC31808957,-7.17,decoy,crystal
ZINC12882551,-9.95,decoy,crystal
ZINC39084542,-3.83,decoy,crystal
ZINC09116249,-7.93,decoy,crystal
ZINC65168142,-6.97,decoy,crystal
ZINC19750968,-5.63,decoy,crystal
ZINC51994664,-5.34,decoy,crystal
ZINC39919006,-6.89,decoy,crystal
ZINC37053689,-7.55,decoy,crystal
ZINC37286159,-7.3,decoy,crystal
ZINC05610008,-5.83,decoy,crystal
ZINC39737050,-9.62,decoy,crystal
ZINC38054371,-5.77,decoy,crystal
ZINC37053911,-6.97,decoy,crystal
ZINC49096393,-6.09,decoy,crystal
ZINC14459829,-8.39,decoy,crystal
ZINC61125965,-6.26,decoy,crystal
ZINC16162820,-7.39,decoy,crystal
ZINC07875678,-8.14,decoy,crystal
ZINC23445716,-6.63,decoy,crystal
ZINC39973096,-9.45,decoy,crystal
ZINC08780324,-8.95,decoy,crystal
ZINC39545401,-7.78,decoy,crystal
ZINC01688058,-6.82,decoy,crystal
ZINC20295371,-6.31,decoy,crystal
ZINC37917796,-7.15,decoy,crystal
ZINC02522609,-7.74,decoy,crystal
ZINC67467467,-6.23,decoy,crystal
ZINC40824469,-7.15,decoy,crystal
ZINC11869528,-6.58,decoy,crystal
ZINC38108953,-7.39,decoy,crystal
ZINC50703550,-7.02,decoy,crystal
ZINC58790338,-7.41,decoy,crystal
ZINC39439851,-8.67,decoy,crystal
ZINC38595199,-6.39,decoy,crystal
ZINC35321135,-5.95,decoy,crystal
ZINC55615092,-6.92,decoy,crystal
ZINC20479473,-7.28,decoy,crystal
ZINC36899397,-6.74,decoy,crystal
ZINC37390247,-6.6,decoy,crystal
ZINC28289685,-8.24,decoy,crystal
ZINC61123022,-6.33,decoy,crystal
ZINC66354302,-5.8,decoy,crystal
ZINC05458499,-7.8,decoy,crystal
ZINC01342939,-8.1,decoy,crystal
ZINC05634055,-6.02,decoy,crystal
ZINC39662446,-8.84,decoy,crystal
ZINC08203517,-7.45,decoy,crystal
ZINC02041697,-6.17,decoy,crystal
ZINC66595351,-7.46,decoy,crystal
ZINC35990914,-6.65,decoy,crystal
ZINC16361800,-10.68,decoy,crystal
ZINC39674248,-9.35,decoy,crystal
ZINC14018105,-8.27,decoy,crystal
ZINC53146457,-7.04,decoy,crystal
ZINC38657293,-8.22,decoy,crystal
ZINC65780138,-6.51,decoy,crystal
ZINC32952370,-7.2,decoy,crystal
ZINC57631332,-5.87,decoy,crystal
ZINC58880324,-6.67,decoy,crystal
ZINC38632899,-7.85,decoy,crystal
ZINC52982877,-6.97,decoy,crystal
ZINC39683710,-9.37,decoy,crystal
ZINC05413414,-9.16,decoy,crystal
ZINC40480135,-8.22,decoy,crystal
ZINC02568459,-8.08,decoy,crystal
ZINC40365521,-7.3,decoy,crystal
ZINC62811614,-6.45,decoy,crystal
ZINC48861796,-5.91,decoy,crystal
ZINC58994687,-8.17,decoy,crystal
ZINC40732137,-7.06,decoy,crystal
ZINC64505233,-7.65,decoy,crystal
ZINC22679604,-6.95,decoy,crystal
ZINC31167830,-7.19,decoy,crystal
ZINC36829983,-7.53,decoy,crystal
ZINC19932275,-6.39,decoy,crystal
ZINC63514059,-8.81,decoy,crystal
ZINC37606996,-6.52,decoy,crystal
ZINC47817080,-6.43,decoy,crystal
ZINC13154047,-6.78,decoy,crystal
ZINC64127573,-7.46,decoy,crystal
ZINC16886515,-7.48,decoy,crystal
ZINC00436664,-5.21,decoy,crystal
ZINC32810164,-7.18,decoy,crystal
ZINC50973352,-4.87,decoy,crystal
ZINC03200283,-7.04,decoy,crystal
ZINC44383159,-6.22,decoy,crystal
CHEMBL592288,-7.24,active,crystal
ZINC63383939,-10.26,decoy,crystal
ZINC37516577,-5.69,decoy,crystal
ZINC43746465,-8.19,decoy,crystal
ZINC14806721,-6.31,decoy,crystal
ZINC51164117,-6.31,decoy,crystal
ZINC39610409,-7.37,decoy,crystal
ZINC17878716,-6.46,decoy,crystal
ZINC08756162,-6.87,decoy,crystal
ZINC43418807,-5.31,decoy,crystal
ZINC59037228,-8.15,decoy,crystal
ZINC58396722,-7.79,decoy,crystal
ZINC00138042,-7.33,decoy,crystal
ZINC08928318,-9.35,decoy,crystal
ZINC66926758,-7.8,decoy,crystal
ZINC38965932,-9.2,decoy,crystal
ZINC35843294,-7.63,decoy,crystal
ZINC20518233,-8.85,decoy,crystal
ZINC37463541,-7.71,decoy,crystal
ZINC40761251,-6.22,decoy,crystal
ZINC40459388,-5.6,decoy,crystal
ZINC40824488,-7.64,decoy,crystal
ZINC44926355,-7.23,decoy,crystal
ZINC66571677,-8.21,decoy,crystal
ZINC48838521,-6.11,decoy,crystal
ZINC54847529,-6.91,decoy,crystal
ZINC35179421,-7.23,decoy,crystal
ZINC04747305,-4.43,decoy,crystal
ZINC09915164,-6.16,decoy,crystal
ZINC38050857,-5.41,decoy,crystal
ZINC37358226,-7.73,decoy,crystal
ZINC04336575,-4.65,decoy,crystal
ZINC07984548,-5.61,decoy,crystal
ZINC32940373,-7.23,decoy,crystal
ZINC35636091,-7.74,decoy,crystal
ZINC10255677,-7.34,decoy,crystal
ZINC56727511,-8.55,decoy,crystal
ZINC58135687,-7.5,decoy,crystal
ZINC59044966,-8.08,decoy,crystal
ZINC34754668,-4.14,decoy,crystal
ZINC42425812,-6.51,decoy,crystal
ZINC37418680,-5.3,decoy,crystal
ZINC16681266,-8.1,decoy,crystal
ZINC39602335,-8.96,decoy,crystal
ZINC64491679,-7.86,decoy,crystal
ZINC41151546,-7.73,decoy,crystal
ZINC48547056,-6.86,decoy,crystal
ZINC43509118,-7.84,decoy,crystal
ZINC38915623,-8.02,decoy,crystal
ZINC59590089,-8.25,decoy,crystal
ZINC37358772,-8.17,decoy,crystal
ZINC44783348,-5.82,decoy,crystal
ZINC57476722,-6.56,decoy,crystal
ZINC08579928,-6.04,decoy,crystal
ZINC49091481,-6.76,decoy,crystal
ZINC43265841,-6.35,decoy,crystal
CHEMBL554286,-8.99,active,crystal
ZINC16040631,-6.79,decoy,crystal
ZINC37062987,-7.29,decoy,crystal
ZINC64960818,-8.15,decoy,crystal
ZINC61888097,-7.51,decoy,crystal
ZINC37578918,-6.66,decoy,crystal
ZINC09359166,-8.7,decoy,crystal
ZINC66632773,-8.77,decoy,crystal
ZINC44321285,-7.99,decoy,crystal
ZINC05559379,-6.51,decoy,crystal
ZINC32862311,-6.86,decoy,crystal
ZINC37448164,-7.3,decoy,crystal
ZINC05976799,-8.03,decoy,crystal
ZINC16949041,-6.43,decoy,crystal
ZINC39673377,-7.67,decoy,crystal
ZINC40798084,-7.69,decoy,crystal
ZINC00136694,-7.17,decoy,crystal
ZINC38971236,-6.97,decoy,crystal
ZINC17075832,-6.39,decoy,crystal
ZINC63454129,-7.96,decoy,crystal
ZINC66568427,-7.98,decoy,crystal
ZINC42116409,-7.61,decoy,crystal
ZINC61594050,-5.31,decoy,crystal
ZINC07461111,-6.61,decoy,crystal
ZINC36863264,-5.85,decoy,crystal
ZINC54269960,-6.21,decoy,crystal
ZINC04531855,-6.59,decoy,crystal
ZINC32096950,-6.85,decoy,crystal
ZINC37963421,-6.51,decoy,crystal
ZINC05556925,-6.03,decoy,crystal
ZINC37577196,-5.81,decoy,crystal
ZINC41038600,-8.6,decoy,crystal
ZINC28048824,-6.86,decoy,crystal
ZINC43191468,-8.3,decoy,crystal
ZINC36862069,-5.22,decoy,crystal
ZINC39659137,-8.12,decoy,crystal
ZINC63343203,-8.05,decoy,crystal
ZINC39665226,-8.75,decoy,crystal
ZINC37439601,-6.07,decoy,crystal
ZINC01710736,-7.76,decoy,crystal
ZINC00184433,-5.4,decoy,crystal
ZINC63627311,-9.08,decoy,crystal
ZINC50121501,-6.03,decoy,crystal
ZINC66907775,-7.33,decoy,crystal
ZINC50306195,-7.0,decoy,crystal
ZINC44463964,-4.71,decoy,crystal
ZINC41069931,-7.43,decoy,crystal
ZINC63573379,-8.21,decoy,crystal
ZINC64623874,-6.17,decoy,crystal
ZINC58433026,-7.86,decoy,crystal
ZINC09419159,-6.9,decoy,crystal
ZINC63573282,-8.07,decoy,crystal
ZINC23130522,-7.95,decoy,crystal
ZINC54910424,-6.58,decoy,crystal
ZINC12557261,-9.04,decoy,crystal
ZINC18750444,-6.66,decoy,crystal
ZINC35323475,-5.05,decoy,crystal
ZINC44750347,-6.96,decoy,crystal
ZINC06147991,-5.86,decoy,crystal
ZINC54894847,-7.51,decoy,crystal
ZINC20284062,-7.45,decoy,crystal
ZINC63525760,-6.9,decoy,crystal
ZINC39606858,-10.07,decoy,crystal
ZINC01899708,-8.26,decoy,crystal
ZINC10911364,-6.16,decoy,crystal
ZINC43666575,-7.57,decoy,crystal
ZINC35287532,-8.58,decoy,crystal
ZINC02924296,-7.62,decoy,crystal
ZINC09238547,-8.27,decoy,crystal
ZINC64870074,-8.16,decoy,crystal
ZINC25426985,-7.51,decoy,crystal
CHEMBL256194,-8.15,active,crystal
ZINC61847327,-6.14,decoy,crystal
ZINC37909650,-5.53,decoy,crystal
ZINC14808091,-5.79,decoy,crystal
ZINC38740762,-8.68,decoy,crystal
ZINC37799404,-6.93,decoy,crystal
ZINC36893667,-8.66,decoy,crystal
ZINC20156035,-6.07,decoy,crystal
ZINC16955253,-9.14,decoy,crystal
ZINC37617709,-6.92,decoy,crystal
ZINC64165406,-7.34,decoy,crystal
ZINC35329214,-6.49,decoy,crystal
ZINC44491126,-6.02,decoy,crystal
ZINC27024753,-8.37,decoy,crystal
ZINC13387883,-7.42,decoy,crystal
ZINC42196606,-6.69,decoy,crystal
ZINC55330058,-7.65,decoy,crystal
ZINC39604433,-6.66,decoy,crystal
ZINC63110565,-9.39,decoy,crystal
ZINC00032307,-6.57,decoy,crystal
ZINC06809516,-6.93,decoy,crystal
ZINC39690707,-9.09,decoy,crystal
ZINC37334556,-4.88,decoy,crystal
ZINC44828421,-5.21,decoy,crystal
ZINC51995561,-6.96,decoy,crystal
ZINC33472022,-7.89,decoy,crystal
ZINC17045911,-8.29,decoy,crystal
ZINC52788532,-6.62,decoy,crystal
ZINC20292270,-10.54,decoy,crystal
ZINC38970798,-9.48,decoy,crystal
ZINC39608224,-9.09,decoy,crystal
ZINC27533206,-8.42,decoy,crystal
ZINC40688340,-7.59,decoy,crystal
ZINC52096674,-6.56,decoy,crystal
ZINC38599807,-3.1,decoy,crystal
ZINC63572700,-7.83,decoy,crystal
ZINC64157667,-7.28,decoy,crystal
ZINC39662795,-9.82,decoy,crystal
ZINC16805893,-7.11,decoy,crystal
ZINC15040273,-8.21,decoy,crystal
ZINC39667133,-8.46,decoy,crystal
ZINC45165962,-6.74,decoy,crystal
ZINC02764070,-7.15,decoy,crystal
ZINC65150380,-7.71,decoy,crystal
ZINC21230605,-7.72,decoy,crystal
ZINC58687634,-7.19,decoy,crystal
ZINC43415377,-6.56,decoy,crystal
ZINC21811177,-7.48,decoy,crystal
ZINC66717040,-7.77,decoy,crystal
ZINC05993325,-5.02,decoy,crystal
ZINC04944263,-7.33,decoy,crystal
ZINC10333505,-7.31,decoy,crystal
ZINC53163028,-5.55,decoy,crystal
ZINC48758897,-6.82,decoy,crystal
ZINC39636034,-9.51,decoy,crystal
ZINC12495397,-8.19,decoy,crystal
ZINC67337814,-6.91,decoy,crystal
ZINC00140048,-6.74,decoy,crystal
ZINC51667667,-7.94,decoy,crystal
ZINC39034968,-8.3,decoy,crystal
ZINC48843499,-8.38,decoy,crystal
ZINC17073270,-8.44,decoy,crystal
ZINC58083279,-7.7,decoy,crystal
ZINC40349300,-7.31,decoy,crystal
ZINC00217651,-6.69,decoy,crystal
ZINC47828458,-6.26,decoy,crystal
ZINC40021904,-7.38,decoy,crystal
ZINC37029467,-6.9,decoy,crystal
ZINC20794599,-7.83,decoy,crystal
ZINC63376196,-9.69,decoy,crystal
ZINC67095640,-7.77,decoy,crystal
ZINC40591453,-6.9,decoy,crystal
ZINC42015379,-8.19,decoy,crystal
ZINC58950590,-6.04,decoy,crystal
ZINC39159609,-8.13,decoy,crystal
ZINC16889815,-6.58,decoy,crystal
ZINC50443430,-5.77,decoy,crystal
