Ligand,Energy,Label,Best_Receptor
ZINC00075191,-8.59,decoy,crystal
ZINC26533672,-9.67,decoy,crystal
ZINC04641125,-12.36,decoy,crystal
ZINC38904793,-11.38,decoy,crystal
ZINC63383794,-8.52,decoy,crystal
ZINC14383209,-8.6,decoy,crystal
ZINC08926174,-8.8,decoy,crystal
ZINC13503252,-9.58,decoy,crystal
ZINC00804109,-5.33,decoy,crystal
ZINC39934135,-8.9,decoy,crystal
ZINC37389795,-8.14,decoy,crystal
ZINC06879951,-10.56,decoy,crystal
ZINC64066284,-9.32,decoy,crystal
ZINC64921768,-12.46,decoy,crystal
ZINC12880057,-10.18,decoy,crystal
ZINC58917285,-10.34,decoy,crystal
ZINC04935402,-10.4,decoy,crystal
ZINC13634841,-9.32,decoy,crystal
ZINC45469583,-9.97,decoy,crystal
ZINC41001709,-10.41,decoy,crystal
ZINC06178103,-9.51,decoy,crystal
ZINC33514180,-9.32,decoy,crystal
ZINC08986546,-11.12,decoy,crystal
ZINC39227132,-9.49,decoy,crystal
ZINC17105994,-10.79,decoy,crystal
ZINC39683286,-6.99,decoy,crystal
ZINC04296233,-12.66,decoy,crystal
ZINC35318581,-8.49,decoy,crystal
ZINC09630288,-9.76,decoy,crystal
ZINC39195329,-11.82,decoy,crystal
ZINC45852599,-10.78,decoy,crystal
ZINC35757060,-10.75,decoy,crystal
ZINC63374037,-7.95,decoy,crystal
ZINC00809854,-5.45,decoy,crystal
ZINC21078324,-11.36,decoy,crystal
ZINC40031505,-8.71,decoy,crystal
ZINC43065016,-8.53,decoy,crystal
ZINC16167334,-11.33,decoy,crystal
ZINC15219744,-11.95,decoy,crystal
ZINC01336170,-9.15,decoy,crystal
ZINC63363186,-10.01,decoy,crystal
ZINC39631866,-7.55,decoy,crystal
ZINC63279467,-9.21,decoy,crystal
ZINC39884044,-10.93,decoy,crystal
ZINC60371497,-11.21,decoy,crystal
ZINC04647446,-11.75,decoy,crystal
ZINC06894828,-6.35,decoy,crystal
ZINC38705721,-8.28,decoy,crystal
ZINC53633297,-9.35,decoy,crystal
ZINC09385122,-10.13,decoy,crystal
ZINC13668865,-9.65,decoy,crystal
ZINC35642648,-9.47,decoy,crystal
ZINC40530110,-9.92,decoy,crystal
ZINC09607869,-13.05,decoy,crystal
ZINC39686329,-8.65,decoy,crystal
ZINC36630895,-13.15,decoy,crystal
ZINC52887925,-10.37,decoy,crystal
ZINC09425238,-7.79,decoy,crystal
ZINC09545556,-9.26,decoy,crystal
ZINC02106876,-9.48,decoy,crystal
ZINC02969671,-11.4,decoy,crystal
ZINC02407377,-7.74,decoy,crystal
ZINC17820318,-10.76,decoy,crystal
ZINC12475956,-11.11,decoy,crystal
ZINC06442866,-9.53,decoy,crystal
ZINC38857866,-9.56,decoy,crystal
ZINC39991338,-8.89,decoy,crystal
ZINC35228098,-8.46,decoy,crystal
ZINC61522326,-8.85,decoy,crystal
ZINC36005453,-7.33,decoy,crystal
ZINC27563515,-8.45,decoy,crystal
ZINC64143443,-11.18,decoy,crystal
ZINC12705233,-8.41,decoy,crystal
ZINC12875599,-9.83,decoy,crystal
ZINC63660915,-10.21,decoy,crystal
ZINC51988996,-7.99,decoy,crystal
ZINC35991420,-7.44,decoy,crystal
ZINC35780907,-8.6,decoy,crystal
ZINC38531046,-10.31,decoy,crystal
ZINC08921215,-12.05,decoy,crystal
ZINC62777818,-7.23,decoy,crystal
ZINC09307636,-6.62,decoy,crystal
ZINC00918271,-9.37,decoy,crystal
ZINC19418599,-6.77,decoy,crystal
ZINC19940756,-10.52,decoy,crystal
ZINC36393699,-8.71,decoy,crystal
ZINC25247873,-9.03,decoy,crystal
ZINC40320260,-7.43,decoy,crystal
ZINC03246203,-10.45,decoy,crystal
ZINC39628123,-9.4,decoy,crystal
ZINC36660287,-10.69,decoy,crystal
ZINC40014705,-8.39,decoy,crystal
ZINC12408820,-8.54,decoy,crystal
ZINC39248306,-10.75,decoy,crystal
ZINC58492528,-8.48,decoy,crystal
ZINC40138791,-12.98,decoy,crystal
ZINC14475705,-9.65,decoy,crystal
ZINC06321451,-9.85,decoy,crystal
ZINC03475588,-8.53,decoy,crystal
ZINC09235727,-6.9,decoy,crystal
ZINC20765053,-7.98,decoy,crystal
ZINC35354355,-13.58,decoy,crystal
ZINC40372486,-7.55,decoy,crystal
ZINC40988808,-11.99,decoy,crystal
ZINC23858110,-9.75,decoy,crystal
ZINC65919928,-9.55,decoy,crystal
ZINC38938539,-6.87,decoy,crystal
ZINC40910453,-9.54,decoy,crystal
ZINC40080553,-11.0,decoy,crystal
ZINC03354750,-10.13,decoy,crystal
ZINC06300827,-9.22,decoy,crystal
ZINC09251912,-8.81,decoy,crystal
ZINC61587813,-7.78,decoy,crystal
ZINC01357792,-10.95,decoy,crystal
ZINC35783475,-9.73,decoy,crystal
ZINC39996793,-12.66,decoy,crystal
ZINC52288733,-8.27,decoy,crystal
ZINC06174067,-12.52,decoy,crystal
ZINC05606116,-8.35,decoy,crystal
ZINC57416075,-8.43,decoy,crystal
ZINC33366759,-9.38,decoy,crystal
ZINC08410558,-7.88,decoy,crystal
ZINC39344535,-10.84,decoy,crystal
ZINC39690707,-8.98,decoy,crystal
ZINC59018679,-9.58,decoy,crystal
ZINC02461856,-8.32,decoy,crystal
ZINC04856014,-9.15,decoy,crystal
ZINC25512861,-8.27,decoy,crystal
ZINC05286201,-10.9,decoy,crystal
ZINC33642267,-11.33,decoy,crystal
ZINC39695712,-8.22,decoy,crystal
ZINC63315535,-9.22,decoy,crystal
ZINC09516694,-9.84,decoy,crystal
ZINC22101900,-10.0,decoy,crystal
ZINC01890751,-11.28,decoy,crystal
ZINC38966385,-8.24,decoy,crystal
ZINC08130617,-9.17,decoy,crystal
ZINC21232078,-7.05,decoy,crystal
ZINC39685817,-7.61,decoy,crystal
ZINC63560799,-8.59,decoy,crystal
ZINC20686772,-11.29,decoy,crystal
ZINC22824506,-12.42,decoy,crystal
ZINC12891653,-9.43,decoy,crystal
ZINC25424552,-9.55,decoy,crystal
ZINC33916777,-11.63,decoy,crystal
ZINC03457001,-10.24,decoy,crystal
ZINC12504777,-6.47,decoy,crystal
ZINC13914278,-6.93,decoy,crystal
ZINC09672331,-10.97,decoy,crystal
ZINC21006876,-10.81,decoy,crystal
ZINC39464561,-9.84,decoy,crystal
ZINC39678256,-10.66,decoy,crystal
ZINC38573857,-8.69,decoy,crystal
ZINC39683571,-9.59,decoy,crystal
ZINC54200507,-10.56,decoy,crystal
ZINC09428594,-6.39,decoy,crystal
ZINC04598858,-8.12,decoy,crystal
ZINC36512245,-9.16,decoy,crystal
ZINC12926761,-10.45,decoy,crystal
ZINC19285968,-11.11,decoy,crystal
ZINC39361408,-9.01,decoy,crystal
ZINC10447762,-12.19,decoy,crystal
ZINC11883236,-10.66,decoy,crystal
ZINC05438273,-10.67,decoy,crystal
ZINC04855616,-8.24,decoy,crystal
ZINC38686872,-10.5,decoy,crystal
ZINC38966551,-8.72,decoy,crystal
ZINC09577347,-8.19,decoy,crystal
ZINC40701527,-9.88,decoy,crystal
ZINC30911209,-11.48,decoy,crystal
ZINC09985790,-8.86,decoy,crystal
ZINC21324511,-12.25,decoy,crystal
ZINC20698042,-8.57,decoy,crystal
ZINC01224932,-8.55,decoy,crystal
ZINC39964783,-10.04,decoy,crystal
ZINC39623143,-10.16,decoy,crystal
ZINC14806497,-9.08,decoy,crystal
ZINC38649868,-11.79,decoy,crystal
ZINC35024984,-9.19,decoy,crystal
ZINC44163279,-9.46,decoy,crystal
ZINC63372598,-10.37,decoy,crystal
ZINC21131323,-10.16,decoy,crystal
ZINC04452883,-5.29,decoy,crystal
ZINC04277336,-6.13,decoy,crystal
ZINC19497575,-10.16,decoy,crystal
ZINC63280105,-11.36,decoy,crystal
ZINC51485794,-7.65,decoy,crystal
ZINC09522366,-8.76,decoy,crystal
ZINC64871197,-11.25,decoy,crystal
ZINC64519050,-9.59,decoy,crystal
ZINC39672782,-8.4,decoy,crystal
ZINC44973225,-10.1,decoy,crystal
ZINC64151839,-10.47,decoy,crystal
ZINC63372653,-7.25,decoy,crystal
ZINC00683710,-7.5,decoy,crystal
ZINC21321176,-9.54,decoy,crystal
ZINC10066816,-9.88,decoy,crystal
ZINC38729676,-11.64,decoy,crystal
ZINC54043978,-9.13,decoy,crystal
ZINC21219774,-6.87,decoy,crystal
ZINC21348306,-9.58,decoy,crystal
ZINC42651946,-8.9,decoy,crystal
ZINC12790824,-8.83,decoy,crystal
ZINC15972057,-8.23,decoy,crystal
ZINC01373988,-11.14,decoy,crystal
ZINC14461619,-8.68,decoy,crystal
ZINC60538151,-8.19,decoy,crystal
ZINC38610106,-7.96,decoy,crystal
ZINC08896154,-11.32,decoy,crystal
ZINC41586377,-8.32,decoy,crystal
ZINC33069217,-12.13,decoy,crystal
CHEMBL448993,-13.63,active,crystal
ZINC64541296,-12.44,decoy,crystal
ZINC40686998,-8.28,decoy,crystal
ZINC02886822,-11.35,decoy,crystal
ZINC48246918,-6.67,decoy,crystal
ZINC42740025,-7.39,decoy,crystal
ZINC40926450,-8.93,decoy,crystal
ZINC05093607,-8.78,decoy,crystal
ZINC39491741,-9.11,decoy,crystal
ZINC33530156,-7.23,decoy,crystal
ZINC32594701,-9.48,decoy,crystal
ZINC38535894,-11.36,decoy,crystal
ZINC20823053,-11.25,decoy,crystal
ZINC09427269,-6.4,decoy,crystal
ZINC63493676,-10.79,decoy,crystal
ZINC12276157,-9.88,decoy,crystal
ZINC11066930,-9.76,decoy,crystal
ZINC02306773,-8.71,decoy,crystal
ZINC38491578,-10.59,decoy,crystal
ZINC08762144,-11.28,decoy,crystal
ZINC63804614,-10.45,decoy,crystal
ZINC20888695,-9.58,decoy,crystal
ZINC34829538,-9.56,decoy,crystal
ZINC40538182,-9.86,decoy,crystal
ZINC14013402,-11.17,decoy,crystal
ZINC10131222,-8.41,decoy,crystal
ZINC09599750,-11.89,decoy,crystal
ZINC13064456,-9.05,decoy,crystal
ZINC35958188,-10.78,decoy,crystal
ZINC09325754,-12.42,decoy,crystal
ZINC61535245,-8.58,decoy,crystal
ZINC01308234,-7.64,decoy,crystal
ZINC63351578,-8.28,decoy,crystal
ZINC09046543,-9.41,decoy,crystal
ZINC43553422,-9.15,decoy,crystal
ZINC14536920,-9.11,decoy,crystal
ZINC09817818,-11.45,decoy,crystal
ZINC39748111,-11.47,decoy,crystal
ZINC38651465,-9.91,decoy,crystal
ZINC65297914,-8.24,decoy,crystal
ZINC20283678,-8.26,decoy,crystal
ZINC39695369,-10.93,decoy,crystal
CHEMBL254086,-13.38,active,crystal
ZINC08489085,-10.05,decoy,crystal
ZINC16000115,-7.2,decoy,crystal
ZINC10034071,-8.83,decoy,crystal
ZINC09946380,-7.84,decoy,crystal
ZINC08813415,-13.21,decoy,crystal
ZINC39658612,-8.89,decoy,crystal
ZINC13038224,-11.35,decoy,crystal
ZINC15708158,-9.63,decoy,crystal
ZINC39926570,-11.17,decoy,crystal
ZINC36630117,-12.65,decoy,crystal
ZINC35926704,-11.6,decoy,crystal
ZINC36357232,-10.28,decoy,crystal
ZINC39836405,-10.22,decoy,crystal
ZINC43193535,-5.6,decoy,crystal
ZINC12279992,-7.6,decoy,crystal
ZINC39612219,-10.17,decoy,crystal
ZINC05164206,-9.58,decoy,crystal
ZINC46501885,-9.38,decoy,crystal
ZINC20347930,-9.2,decoy,crystal
ZINC36073613,-10.4,decoy,crystal
ZINC30287426,-9.0,decoy,crystal
ZINC10049289,-9.2,decoy,crystal
ZINC08725473,-8.44,decoy,crystal
ZINC20990103,-11.28,decoy,crystal
ZINC66606575,-8.27,decoy,crystal
ZINC63530319,-8.66,decoy,crystal
ZINC37605418,-8.55,decoy,crystal
ZINC01243255,-5.25,decoy,crystal
ZINC39469348,-8.09,decoy,crystal
ZINC06196945,-9.02,decoy,crystal
ZINC11730809,-11.07,decoy,crystal
ZINC13506647,-10.64,decoy,crystal
ZINC50321726,-8.03,decoy,crystal
ZINC37322762,-8.44,decoy,crystal
ZINC12155693,-8.71,decoy,crystal
ZINC13582385,-8.45,decoy,crystal
ZINC14557948,-13.24,decoy,crystal
ZINC12675143,-11.8,decoy,crystal
ZINC51733940,-7.5,decoy,crystal
ZINC39666450,-9.26,decoy,crystal
ZINC12204254,-8.48,decoy,crystal
ZINC13347156,-9.33,decoy,crystal
ZINC49600046,-10.8,decoy,crystal
ZINC04689458,-9.79,decoy,crystal
ZINC00282973,-8.66,decoy,crystal
ZINC13500202,-9.98,decoy,crystal
ZINC64392929,-8.73,decoy,crystal
ZINC54275883,-8.58,decoy,crystal
ZINC33140873,-9.6,decoy,crystal
ZINC08914539,-8.38,decoy,crystal
ZINC39637999,-9.08,decoy,crystal
ZINC49819880,-5.78,decoy,crystal
ZINC09243124,-9.65,decoy,crystal
ZINC20833475,-8.35,decoy,crystal
ZINC04032133,-6.6,decoy,crystal
ZINC08985938,-8.27,decoy,crystal
ZINC39686076,-7.82,decoy,crystal
ZINC25584246,-10.76,decoy,crystal
ZINC63458037,-8.24,decoy,crystal
ZINC38748343,-13.15,decoy,crystal
ZINC24123398,-8.68,decoy,crystal
ZINC58202479,-8.96,decoy,crystal
ZINC63994320,-8.97,decoy,crystal
ZINC08017576,-10.85,decoy,crystal
ZINC20834080,-10.54,decoy,crystal
ZINC38288166,-11.24,decoy,crystal
ZINC57549672,-8.28,decoy,crystal
ZINC21263342,-6.45,decoy,crystal
ZINC34749367,-7.54,decoy,crystal
ZINC40008399,-8.56,decoy,crystal
ZINC06301945,-9.25,decoy,crystal
ZINC39769607,-11.29,decoy,crystal
ZINC63374179,-7.4,decoy,crystal
ZINC08685978,-8.0,decoy,crystal
ZINC39671731,-9.23,decoy,crystal
ZINC14705918,-11.84,decoy,crystal
ZINC36556730,-8.05,decoy,crystal
ZINC39521610,-7.28,decoy,crystal
ZINC06699220,-8.17,decoy,crystal
ZINC08940240,-9.93,decoy,crystal
ZINC12063943,-12.3,decoy,crystal
ZINC21705550,-11.31,decoy,crystal
ZINC40649310,-9.18,decoy,crystal
ZINC38585774,-8.42,decoy,crystal
ZINC13063925,-9.03,decoy,crystal
CHEMBL566010,-13.15,active,crystal
ZINC67225626,-11.45,decoy,crystal
ZINC09246106,-4.85,decoy,crystal
ZINC00690983,-7.12,decoy,crystal
ZINC44880654,-11.16,decoy,crystal
ZINC25107466,-8.04,decoy,crystal
ZINC03338134,-11.37,decoy,crystal
ZINC49521767,-8.63,decoy,crystal
ZINC39653749,-7.62,decoy,crystal
ZINC36511574,-8.25,decoy,crystal
ZINC06173378,-11.1,decoy,crystal
ZINC09235336,-12.2,decoy,crystal
ZINC00808490,-9.26,decoy,crystal
ZINC08766405,-10.08,decoy,crystal
ZINC39698017,-8.89,decoy,crystal
ZINC14536198,-8.43,decoy,crystal
ZINC09508988,-11.92,decoy,crystal
ZINC10471875,-10.54,decoy,crystal
ZINC36601622,-8.29,decoy,crystal
ZINC14013066,-10.49,decoy,crystal
ZINC63546941,-9.78,decoy,crystal
ZINC39990897,-10.28,decoy,crystal
ZINC39466974,-9.53,decoy,crystal
ZINC09500855,-10.33,decoy,crystal
ZINC05192873,-7.07,decoy,crystal
ZINC03631429,-6.22,decoy,crystal
ZINC20206259,-10.4,decoy,crystal
ZINC09160999,-7.87,decoy,crystal
ZINC14456794,-8.27,decoy,crystal
ZINC13423859,-7.49,decoy,crystal
ZINC13641988,-8.48,decoy,crystal
ZINC40064491,-8.95,decoy,crystal
ZINC14801548,-10.94,decoy,crystal
ZINC39920659,-9.86,decoy,crystal
ZINC64726169,-8.72,decoy,crystal
ZINC67132695,-8.43,decoy,crystal
ZINC38906478,-10.19,decoy,crystal
ZINC11998120,-12.32,decoy,crystal
ZINC39664135,-9.11,decoy,crystal
ZINC35682856,-7.62,decoy,crystal
ZINC00726088,-7.12,decoy,crystal
ZINC09466240,-8.71,decoy,crystal
ZINC04507367,-9.86,decoy,crystal
ZINC15205551,-7.74,decoy,crystal
ZINC38933607,-11.05,decoy,crystal
ZINC41586086,-9.98,decoy,crystal
ZINC19826044,-10.3,decoy,crystal
ZINC03840811,-8.35,decoy,crystal
ZINC02501507,-7.49,decoy,crystal
ZINC41541491,-8.17,decoy,crystal
ZINC64870907,-11.45,decoy,crystal
ZINC03039204,-8.75,decoy,crystal
ZINC32511536,-9.58,decoy,crystal
ZINC18198458,-7.89,decoy,crystal
ZINC08886478,-12.39,decoy,crystal
ZINC26786728,-11.38,decoy,crystal
ZINC09524278,-9.37,decoy,crystal
ZINC35556243,-14.1,decoy,crystal
ZINC09448278,-7.24,decoy,crystal
ZINC08818345,-5.95,decoy,crystal
ZINC49057002,-8.04,decoy,crystal
ZINC45618317,-11.59,decoy,crystal
ZINC22204097,-11.33,decoy,crystal
ZINC09553823,-8.48,decoy,crystal
ZINC32622870,-7.14,decoy,crystal
ZINC34900037,-9.89,decoy,crystal
ZINC05228735,-9.05,decoy,crystal
ZINC22205924,-6.82,decoy,crystal
ZINC36855142,-11.89,decoy,crystal
ZINC35486643,-7.89,decoy,crystal
ZINC39664160,-9.3,decoy,crystal
ZINC63127445,-10.46,decoy,crystal
ZINC00893380,-10.72,decoy,crystal
ZINC06409785,-9.28,decoy,crystal
ZINC13053536,-11.18,decoy,crystal
ZINC02792716,-10.08,decoy,crystal
ZINC39988967,-8.23,decoy,crystal
ZINC64173352,-11.06,decoy,crystal
ZINC39021386,-10.02,decoy,crystal
ZINC16806193,-10.87,decoy,crystal
ZINC05010862,-6.45,decoy,crystal
ZINC06301188,-8.51,decoy,crystal
ZINC09375272,-12.3,decoy,crystal
ZINC03257073,-9.38,decoy,crystal
ZINC14944160,-8.28,decoy,crystal
ZINC21864600,-8.45,decoy,crystal
ZINC39836270,-10.96,decoy,crystal
ZINC38980009,-8.22,decoy,crystal
ZINC41480620,-8.06,decoy,crystal
ZINC60240521,-11.61,decoy,crystal
ZINC65461942,-9.45,decoy,crystal
ZINC48288097,-10.62,decoy,crystal
ZINC63830601,-10.02,decoy,crystal
ZINC14241893,-9.11,decoy,crystal
ZINC63372829,-9.56,decoy,crystal
ZINC14546712,-8.75,decoy,crystal
ZINC11021542,-12.39,decoy,crystal
ZINC14595845,-10.27,decoy,crystal
ZINC63686549,-11.84,decoy,crystal
ZINC15956038,-9.35,decoy,crystal
ZINC39253033,-7.63,decoy,crystal
ZINC39695142,-10.12,decoy,crystal
ZINC01046924,-10.43,decoy,crystal
ZINC01774644,-9.41,decoy,crystal
ZINC36055684,-12.02,decoy,crystal
ZINC14579221,-10.18,decoy,crystal
ZINC28420573,-10.23,decoy,crystal
ZINC62417808,-10.03,decoy,crystal
ZINC52827786,-9.24,decoy,crystal
ZINC65116326,-11.3,decoy,crystal
ZINC01361404,-10.28,decoy,crystal
CHEMBL552195,-9.14,active,crystal
ZINC38898123,-8.65,decoy,crystal
ZINC06322054,-7.92,decoy,crystal
ZINC09861990,-10.66,decoy,crystal
ZINC38655352,-10.0,decoy,crystal
ZINC36024930,-10.05,decoy,crystal
ZINC65867340,-9.63,decoy,crystal
ZINC12376778,-10.59,decoy,crystal
ZINC12551359,-9.82,decoy,crystal
ZINC11879354,-9.19,decoy,crystal
ZINC20080855,-9.75,decoy,crystal
ZINC40981632,-9.92,decoy,crystal
ZINC03668419,-8.23,decoy,crystal
ZINC36685979,-8.69,decoy,crystal
ZINC13108629,-10.48,decoy,crystal
ZINC35646856,-7.39,decoy,crystal
ZINC13507396,-9.39,decoy,crystal
ZINC63829990,-10.93,decoy,crystal
ZINC65248281,-8.44,decoy,crystal
ZINC01410784,-10.22,decoy,crystal
ZINC19638749,-10.08,decoy,crystal
ZINC09100272,-11.01,decoy,crystal
ZINC59014501,-11.9,decoy,crystal
ZINC39668922,-9.03,decoy,crystal
ZINC06302044,-8.84,decoy,crystal
ZINC08742752,-9.56,decoy,crystal
ZINC36643631,-9.18,decoy,crystal
CHEMBL518676,-12.56,active,crystal
ZINC02311559,-7.88,decoy,crystal
ZINC39710536,-6.02,decoy,crystal
ZINC39156707,-10.75,decoy,crystal
ZINC45143571,-7.9,decoy,crystal
ZINC11135167,-11.48,decoy,crystal
ZINC43509174,-9.66,decoy,crystal
ZINC33042736,-11.01,decoy,crystal
ZINC04177877,-8.82,decoy,crystal
ZINC14372622,-10.52,decoy,crystal
ZINC47241625,-7.71,decoy,crystal
ZINC36040322,-10.09,decoy,crystal
ZINC63476849,-9.97,decoy,crystal
ZINC32754847,-9.61,decoy,crystal
ZINC40551165,-7.86,decoy,crystal
ZINC39729298,-11.01,decoy,crystal
ZINC42774123,-5.97,decoy,crystal
ZINC35966653,-8.06,decoy,crystal
ZINC32863043,-10.02,decoy,crystal
ZINC00930935,-8.26,decoy,crystal
ZINC39689228,-8.88,decoy,crystal
ZINC10742274,-10.71,decoy,crystal
ZINC43527956,-10.29,decoy,crystal
ZINC26299872,-10.79,decoy,crystal
ZINC43919754,-4.99,decoy,crystal
ZINC08766969,-6.97,decoy,crystal
ZINC60318908,-10.09,decoy,crystal
ZINC43084999,-8.39,decoy,crystal
ZINC25455637,-11.05,decoy,crystal
ZINC09609630,-8.76,decoy,crystal
ZINC05056129,-10.72,decoy,crystal
ZINC67197064,-11.78,decoy,crystal
ZINC16677380,-9.74,decoy,crystal
ZINC12375585,-10.53,decoy,crystal
ZINC39862036,-9.54,decoy,crystal
ZINC45696210,-8.46,decoy,crystal
ZINC57589763,-11.15,decoy,crystal
ZINC26784152,-9.11,decoy,crystal
ZINC13500516,-9.7,decoy,crystal
ZINC09589476,-11.45,decoy,crystal
ZINC41511292,-9.82,decoy,crystal
ZINC35595016,-11.0,decoy,crystal
ZINC08917822,-10.97,decoy,crystal
ZINC58614117,-10.23,decoy,crystal
ZINC36610318,-6.23,decoy,crystal
