Ligand,Energy,Label,Best_Receptor
ZINC36302853,-7.94,decoy,crystal
ZINC40815431,-10.7,decoy,crystal
ZINC65025212,-10.58,decoy,crystal
ZINC03431837,-7.17,decoy,crystal
ZINC63783932,-8.98,decoy,crystal
ZINC63513894,-12.22,decoy,crystal
ZINC65525107,-8.73,decoy,crystal
ZINC38199198,-7.45,decoy,crystal
ZINC13069888,-10.53,decoy,crystal
ZINC37019729,-7.0,decoy,crystal
ZINC37542680,-7.92,decoy,crystal
ZINC42074405,-8.01,decoy,crystal
ZINC13064676,-9.86,decoy,crystal
ZINC57372177,-10.24,decoy,crystal
ZINC04670904,-8.56,decoy,crystal
ZINC36146576,-9.34,decoy,crystal
ZINC62495526,-7.91,decoy,crystal
ZINC39694855,-9.6,decoy,crystal
ZINC36286517,-6.69,decoy,crystal
ZINC65330790,-12.03,decoy,crystal
ZINC09489611,-8.67,decoy,crystal
ZINC66140703,-9.63,decoy,crystal
ZINC12073657,-10.19,decoy,crystal
ZINC39928708,-10.35,decoy,crystal
ZINC00930994,-8.34,decoy,crystal
ZINC64046740,-10.29,decoy,crystal
ZINC27558067,-10.17,decoy,crystal
ZINC63541290,-11.29,decoy,crystal
ZINC09223545,-10.73,decoy,crystal
ZINC24967909,-9.34,decoy,crystal
ZINC09111653,-8.55,decoy,crystal
ZINC53964724,-8.44,decoy,crystal
ZINC38827782,-10.55,decoy,crystal
ZINC40687399,-10.3,decoy,crystal
ZINC24832861,-10.67,decoy,crystal
ZINC59844260,-10.81,decoy,crystal
ZINC38654868,-10.78,decoy,crystal
ZINC24359443,-8.69,decoy,crystal
ZINC15481215,-10.69,decoy,crystal
CHEMBL498088,-12.16,active,crystal
ZINC01434668,-7.97,decoy,crystal
ZINC44585149,-7.2,decoy,crystal
ZINC32975644,-12.45,decoy,crystal
ZINC04281255,-8.95,decoy,crystal
ZINC02050093,-7.89,decoy,crystal
ZINC29364368,-10.47,decoy,crystal
ZINC23631412,-10.64,decoy,crystal
ZINC63681149,-10.63,decoy,crystal
ZINC09380814,-10.58,decoy,crystal
ZINC50928097,-9.02,decoy,crystal
ZINC39683912,-6.91,decoy,crystal
ZINC64590818,-10.11,decoy,crystal
ZINC35524748,-8.59,decoy,crystal
ZINC45834873,-10.12,decoy,crystal
ZINC14233299,-11.97,decoy,crystal
ZINC40095787,-8.85,decoy,crystal
ZINC20510064,-11.09,decoy,crystal
ZINC36555359,-5.83,decoy,crystal
ZINC20531920,-10.08,decoy,crystal
ZINC31057676,-11.8,decoy,crystal
CHEMBL425825,-11.76,active,crystal
ZINC33550502,-7.4,decoy,crystal
ZINC39362422,-9.65,decoy,crystal
ZINC24250218,-10.54,decoy,crystal
ZINC35415597,-7.05,decoy,crystal
ZINC39976685,-10.13,decoy,crystal
ZINC35098383,-11.76,decoy,crystal
ZINC52926726,-8.7,decoy,crystal
ZINC20623780,-10.43,decoy,crystal
ZINC39229439,-10.26,decoy,crystal
ZINC43961913,-10.48,decoy,crystal
ZINC51170978,-7.3,decoy,crystal
ZINC01765627,-11.26,decoy,crystal
ZINC39967008,-11.3,decoy,crystal
ZINC06442407,-10.12,decoy,crystal
ZINC06615641,-8.85,decoy,crystal
ZINC36803018,-9.03,decoy,crystal
ZINC20568809,-7.2,decoy,crystal
ZINC09459030,-8.74,decoy,crystal
ZINC64338169,-9.29,decoy,crystal
ZINC14413024,-10.55,decoy,crystal
ZINC15745106,-11.12,decoy,crystal
ZINC59019259,-12.13,decoy,crystal
ZINC48277178,-10.3,decoy,crystal
ZINC22851922,-10.69,decoy,crystal
ZINC04163582,-9.18,decoy,crystal
ZINC12156548,-9.31,decoy,crystal
ZINC33812666,-4.78,decoy,crystal
ZINC20609366,-5.95,decoy,crystal
ZINC32223268,-10.05,decoy,crystal
ZINC05254753,-8.89,decoy,crystal
ZINC50362197,-6.63,decoy,crystal
ZINC40352133,-8.63,decoy,crystal
ZINC35486214,-5.74,decoy,crystal
ZINC28305376,-10.84,decoy,crystal
ZINC36500590,-4.59,decoy,crystal
ZINC38612412,-9.07,decoy,crystal
ZINC61630352,-7.54,decoy,crystal
ZINC66893022,-9.01,decoy,crystal
ZINC39691630,-9.39,decoy,crystal
ZINC35843653,-8.47,decoy,crystal
ZINC63296002,-10.75,decoy,crystal
ZINC20752204,-10.46,decoy,crystal
ZINC12345150,-11.4,decoy,crystal
ZINC08845162,-8.6,decoy,crystal
ZINC08725580,-8.57,decoy,crystal
ZINC14732236,-9.03,decoy,crystal
ZINC63827736,-12.07,decoy,crystal
ZINC16591191,-8.62,decoy,crystal
ZINC48548038,-8.69,decoy,crystal
ZINC66893733,-8.74,decoy,crystal
ZINC09695078,-10.36,decoy,crystal
CHEMBL495299,-13.51,active,crystal
ZINC36316140,-8.88,decoy,crystal
ZINC11788789,-10.26,decoy,crystal
ZINC41812990,-7.45,decoy,crystal
ZINC44136120,-7.26,decoy,crystal
ZINC34829957,-7.03,decoy,crystal
ZINC66650627,-8.83,decoy,crystal
ZINC03056698,-7.64,decoy,crystal
ZINC13391724,-10.13,decoy,crystal
ZINC19219215,-9.95,decoy,crystal
ZINC37867289,-8.59,decoy,crystal
ZINC01190795,-7.91,decoy,crystal
ZINC09515546,-12.23,decoy,crystal
ZINC52861338,-9.51,decoy,crystal
ZINC08914845,-10.7,decoy,crystal
ZINC28058489,-1.66,decoy,crystal
ZINC62386862,-8.13,decoy,crystal
ZINC19531820,-8.73,decoy,crystal
ZINC21081854,-11.16,decoy,crystal
ZINC33292459,-9.88,decoy,crystal
ZINC63532960,-10.26,decoy,crystal
ZINC18093929,-9.05,decoy,crystal
ZINC01294975,-10.36,decoy,crystal
ZINC17653540,-10.46,decoy,crystal
ZINC03840835,-10.59,decoy,crystal
ZINC32810028,-10.6,decoy,crystal
ZINC06134723,-5.84,decoy,crystal
ZINC12226698,-9.76,decoy,crystal
ZINC04010293,-6.96,decoy,crystal
ZINC48858708,-7.44,decoy,crystal
ZINC35070706,-6.34,decoy,crystal
ZINC09433324,-8.31,decoy,crystal
ZINC43213447,-9.39,decoy,crystal
ZINC09494202,-10.73,decoy,crystal
ZINC20085067,-7.47,decoy,crystal
ZINC20530501,-11.19,decoy,crystal
ZINC09242437,-9.5,decoy,crystal
ZINC21309241,-9.2,decoy,crystal
ZINC12454719,-11.69,decoy,crystal
ZINC40724337,-7.49,decoy,crystal
ZINC39323731,-10.13,decoy,crystal
ZINC24275647,-10.12,decoy,crystal
ZINC20835438,-11.86,decoy,crystal
ZINC05384663,-12.16,decoy,crystal
ZINC59894113,-8.75,decoy,crystal
ZINC38904889,-10.82,decoy,crystal
ZINC16576117,-8.85,decoy,crystal
ZINC39969144,-9.24,decoy,crystal
ZINC63819138,-5.3,decoy,crystal
ZINC33725754,-11.63,decoy,crystal
ZINC19461365,-9.58,decoy,crystal
ZINC14959304,-8.19,decoy,crystal
ZINC63739855,-9.39,decoy,crystal
ZINC09312699,-7.95,decoy,crystal
ZINC20696513,-8.59,decoy,crystal
ZINC13121889,-9.49,decoy,crystal
ZINC20909136,-12.98,decoy,crystal
ZINC47962395,-9.85,decoy,crystal
ZINC12715970,-9.1,decoy,crystal
ZINC20764592,-6.62,decoy,crystal
ZINC09347478,-11.09,decoy,crystal
ZINC44460404,-9.46,decoy,crystal
ZINC57179598,-9.19,decoy,crystal
ZINC39393545,-9.97,decoy,crystal
ZINC09934078,-11.77,decoy,crystal
ZINC09108669,-7.3,decoy,crystal
ZINC36531114,-5.91,decoy,crystal
ZINC15537229,-8.55,decoy,crystal
ZINC38637028,-11.18,decoy,crystal
ZINC54423911,-9.89,decoy,crystal
ZINC09189974,-7.75,decoy,crystal
ZINC06658659,-10.3,decoy,crystal
ZINC39350800,-11.25,decoy,crystal
ZINC06233700,-10.3,decoy,crystal
ZINC09594808,-8.16,decoy,crystal
ZINC09151123,-7.91,decoy,crystal
ZINC36827846,-11.97,decoy,crystal
ZINC46253738,-8.66,decoy,crystal
ZINC08993812,-8.79,decoy,crystal
ZINC01378387,-9.89,decoy,crystal
ZINC65994455,-8.99,decoy,crystal
ZINC27498781,-11.27,decoy,crystal
ZINC39657100,-9.93,decoy,crystal
ZINC02062901,-9.04,decoy,crystal
ZINC17295921,-9.98,decoy,crystal
ZINC59489383,-10.63,decoy,crystal
ZINC13592317,-11.83,decoy,crystal
ZINC02387021,-8.15,decoy,crystal
ZINC63205682,-11.99,decoy,crystal
ZINC39707768,-10.03,decoy,crystal
ZINC01859081,-13.07,decoy,crystal
ZINC22752049,-10.94,decoy,crystal
ZINC33751726,-9.33,decoy,crystal
ZINC27432959,-10.75,decoy,crystal
ZINC37152266,-8.92,decoy,crystal
ZINC03831149,-7.57,decoy,crystal
ZINC46583291,-9.0,decoy,crystal
ZINC26578805,-10.5,decoy,crystal
ZINC48552363,-10.49,decoy,crystal
ZINC15066914,-10.19,decoy,crystal
ZINC39684881,-8.75,decoy,crystal
ZINC01474500,-7.08,decoy,crystal
ZINC40802207,-7.62,decoy,crystal
ZINC36484534,-10.77,decoy,crystal
CHEMBL323838,-11.6,active,crystal
ZINC00960114,-9.23,decoy,crystal
ZINC23582801,-11.15,decoy,crystal
ZINC02188775,-6.89,decoy,crystal
ZINC37621734,-7.46,decoy,crystal
ZINC30987368,-12.15,decoy,crystal
ZINC62100948,-8.42,decoy,crystal
ZINC03672470,-7.93,decoy,crystal
ZINC36839062,-10.37,decoy,crystal
ZINC00203722,-6.49,decoy,crystal
ZINC62617589,-7.85,decoy,crystal
ZINC65080974,-10.39,decoy,crystal
CHEMBL224889,-11.16,active,crystal
ZINC20708796,-11.06,decoy,crystal
ZINC20992056,-11.06,decoy,crystal
ZINC01587172,-7.76,decoy,crystal
ZINC39978362,-8.15,decoy,crystal
ZINC08436564,-9.31,decoy,crystal
ZINC13204480,-11.85,decoy,crystal
ZINC36609311,-7.62,decoy,crystal
ZINC61595211,-7.9,decoy,crystal
ZINC46721806,-9.19,decoy,crystal
ZINC06409851,-8.32,decoy,crystal
ZINC39607228,-10.21,decoy,crystal
ZINC40867773,-10.25,decoy,crystal
ZINC04236287,-9.3,decoy,crystal
ZINC63818484,-10.53,decoy,crystal
ZINC58912123,-9.9,decoy,crystal
ZINC37021074,-7.8,decoy,crystal
ZINC13190308,-12.24,decoy,crystal
ZINC32857608,-9.62,decoy,crystal
ZINC32759211,-8.45,decoy,crystal
ZINC22065922,-6.2,decoy,crystal
ZINC44854219,-11.6,decoy,crystal
ZINC22917278,-9.48,decoy,crystal
ZINC01260217,-7.86,decoy,crystal
ZINC20790698,-11.43,decoy,crystal
ZINC53620399,-11.42,decoy,crystal
ZINC35743742,-9.07,decoy,crystal
ZINC04089473,-8.52,decoy,crystal
ZINC03013174,-10.41,decoy,crystal
ZINC43190572,-9.24,decoy,crystal
ZINC43740459,-7.36,decoy,crystal
ZINC05590469,-10.17,decoy,crystal
ZINC21260501,-9.26,decoy,crystal
ZINC12701074,-4.07,decoy,crystal
ZINC39467466,-11.01,decoy,crystal
ZINC18195557,-5.94,decoy,crystal
ZINC08757716,-10.25,decoy,crystal
ZINC62825354,-6.39,decoy,crystal
ZINC36371927,-9.46,decoy,crystal
ZINC06657940,-10.3,decoy,crystal
ZINC37942398,-8.36,decoy,crystal
ZINC38775941,-9.29,decoy,crystal
ZINC12033633,-9.81,decoy,crystal
ZINC39942531,-10.71,decoy,crystal
ZINC32260596,-9.47,decoy,crystal
ZINC63571757,-5.78,decoy,crystal
ZINC40943065,-10.84,decoy,crystal
ZINC63807570,-10.91,decoy,crystal
ZINC39670803,-8.22,decoy,crystal
ZINC40923822,-8.35,decoy,crystal
ZINC44714366,-10.66,decoy,crystal
ZINC20464064,-9.68,decoy,crystal
ZINC08721071,-9.69,decoy,crystal
ZINC44942672,-9.58,decoy,crystal
ZINC32636417,-13.28,decoy,crystal
ZINC42809642,-9.51,decoy,crystal
ZINC65373633,-8.02,decoy,crystal
ZINC65116984,-9.5,decoy,crystal
ZINC13476660,-10.12,decoy,crystal
ZINC59310035,-10.26,decoy,crystal
ZINC04416138,-3.72,decoy,crystal
CHEMBL270556,-9.89,active,crystal
ZINC41583986,-8.91,decoy,crystal
ZINC59782675,-8.55,decoy,crystal
ZINC06595995,-10.48,decoy,crystal
ZINC40633822,-6.44,decoy,crystal
ZINC63384540,-3.01,decoy,crystal
ZINC43611724,-9.66,decoy,crystal
ZINC36263957,-8.52,decoy,crystal
ZINC54641827,-8.48,decoy,crystal
ZINC08789565,-9.48,decoy,crystal
ZINC64838762,-11.94,decoy,crystal
ZINC39361639,-10.13,decoy,crystal
ZINC00174860,-8.14,decoy,crystal
ZINC21969334,-12.77,decoy,crystal
ZINC54237866,-8.76,decoy,crystal
ZINC05860086,-8.66,decoy,crystal
ZINC49185990,-7.59,decoy,crystal
ZINC09524338,-9.39,decoy,crystal
CHEMBL221019,-11.41,active,crystal
ZINC06632066,-7.61,decoy,crystal
ZINC08739534,-6.42,decoy,crystal
ZINC36316549,-8.15,decoy,crystal
ZINC39926805,-9.86,decoy,crystal
ZINC66139727,-10.48,decoy,crystal
ZINC06659209,-6.15,decoy,crystal
ZINC51713752,-9.22,decoy,crystal
ZINC13207351,-10.21,decoy,crystal
ZINC08901449,-11.85,decoy,crystal
ZINC63784143,-9.46,decoy,crystal
ZINC61595085,-7.38,decoy,crystal
ZINC19820006,-7.27,decoy,crystal
ZINC39916083,-8.71,decoy,crystal
ZINC08917527,-3.33,decoy,crystal
ZINC40346966,-9.24,decoy,crystal
ZINC12833230,-11.15,decoy,crystal
ZINC09201885,-9.34,decoy,crystal
ZINC35288813,-11.34,decoy,crystal
ZINC28814966,-10.17,decoy,crystal
ZINC47791918,-9.99,decoy,crystal
ZINC36642436,-8.81,decoy,crystal
ZINC02100763,-3.13,decoy,crystal
ZINC39531454,-10.91,decoy,crystal
ZINC33589898,-10.02,decoy,crystal
ZINC63846269,-9.36,decoy,crystal
ZINC65018453,-10.22,decoy,crystal
ZINC33598407,-0.07,decoy,crystal
ZINC06686994,-9.18,decoy,crystal
ZINC09330103,-8.07,decoy,crystal
ZINC25517333,-11.64,decoy,crystal
ZINC06233139,-10.47,decoy,crystal
ZINC40588477,-8.82,decoy,crystal
ZINC13773880,-6.91,decoy,crystal
ZINC63039314,-7.67,decoy,crystal
ZINC50632506,-8.9,decoy,crystal
ZINC67188338,-10.41,decoy,crystal
ZINC19169261,-6.73,decoy,crystal
ZINC49563247,-8.86,decoy,crystal
ZINC64007076,-9.16,decoy,crystal
ZINC44212309,-10.22,decoy,crystal
ZINC19524580,-9.14,decoy,crystal
ZINC33959477,-12.49,decoy,crystal
ZINC26438781,-5.03,decoy,crystal
ZINC39836484,-9.76,decoy,crystal
ZINC43259219,-8.62,decoy,crystal
ZINC02265216,-9.41,decoy,crystal
ZINC39383983,-10.33,decoy,crystal
ZINC03405567,-10.2,decoy,crystal
ZINC20358159,-6.55,decoy,crystal
ZINC39766517,-11.54,decoy,crystal
ZINC12569137,-8.39,decoy,crystal
ZINC40284492,-6.59,decoy,crystal
ZINC01515431,-10.59,decoy,crystal
ZINC12740644,-9.92,decoy,crystal
ZINC64481661,-10.7,decoy,crystal
ZINC02685401,-11.8,decoy,crystal
ZINC09828940,-8.75,decoy,crystal
ZINC36309289,-8.54,decoy,crystal
ZINC19721083,-10.8,decoy,crystal
ZINC08445920,-11.11,decoy,crystal
ZINC05218486,-3.16,decoy,crystal
ZINC26642304,-0.65,decoy,crystal
ZINC59117835,-11.33,decoy,crystal
ZINC36529202,-6.93,decoy,crystal
ZINC64637767,-12.07,decoy,crystal
ZINC64109050,-8.99,decoy,crystal
ZINC09947388,-11.72,decoy,crystal
ZINC38180209,-11.63,decoy,crystal
ZINC19997753,-4.78,decoy,crystal
ZINC04384802,-7.46,decoy,crystal
ZINC33263115,-13.2,decoy,crystal
ZINC27646560,-11.5,decoy,crystal
ZINC66199939,-12.93,decoy,crystal
ZINC39611309,-10.87,decoy,crystal
ZINC44865757,-7.33,decoy,crystal
ZINC09510674,-11.46,decoy,crystal
ZINC40733784,-10.15,decoy,crystal
ZINC02268632,-10.31,decoy,crystal
ZINC13501126,-11.3,decoy,crystal
ZINC20884344,-7.59,decoy,crystal
ZINC47845418,-10.7,decoy,crystal
ZINC29528514,-9.91,decoy,crystal
ZINC49238127,-8.51,decoy,crystal
ZINC04222282,-8.09,decoy,crystal
ZINC39326859,-8.71,decoy,crystal
ZINC36027918,-6.99,decoy,crystal
ZINC15979123,-12.95,decoy,crystal
ZINC35612844,-10.47,decoy,crystal
ZINC01184060,-8.62,decoy,crystal
ZINC66884924,-10.52,decoy,crystal
ZINC35519294,-10.4,decoy,crystal
ZINC54061286,-9.23,decoy,crystal
ZINC22612577,-8.22,decoy,crystal
ZINC35486944,-5.96,decoy,crystal
ZINC06600905,-10.44,decoy,crystal
ZINC10233204,-6.25,decoy,crystal
ZINC04047860,-5.76,decoy,crystal
ZINC63869467,-11.13,decoy,crystal
ZINC20673762,-6.69,decoy,crystal
ZINC13639620,-7.35,decoy,crystal
ZINC13637709,-7.85,decoy,crystal
ZINC13347069,-10.73,decoy,crystal
ZINC41510554,-7.06,decoy,crystal
CHEMBL404639,-11.49,active,crystal
ZINC37008918,-9.19,decoy,crystal
ZINC67129335,-7.8,decoy,crystal
ZINC40491568,-8.1,decoy,crystal
ZINC38793343,-10.24,decoy,crystal
ZINC35912932,-4.97,decoy,crystal
ZINC39936375,-8.66,decoy,crystal
ZINC01983946,-10.28,decoy,crystal
ZINC66583261,-8.71,decoy,crystal
ZINC15947340,-8.13,decoy,crystal
ZINC63426735,-10.83,decoy,crystal
ZINC19354104,-5.87,decoy,crystal
ZINC63830012,-9.79,decoy,crystal
ZINC06300570,-10.98,decoy,crystal
ZINC04785173,-8.53,decoy,crystal
ZINC15142527,-12.48,decoy,crystal
ZINC11788859,-9.87,decoy,crystal
ZINC39665018,-10.64,decoy,crystal
ZINC39344531,-7.8,decoy,crystal
ZINC62163531,-10.19,decoy,crystal
ZINC20270807,-9.45,decoy,crystal
ZINC00811355,-8.69,decoy,crystal
ZINC65198966,-10.81,decoy,crystal
ZINC02803521,-10.62,decoy,crystal
ZINC39607832,-7.75,decoy,crystal
ZINC20991618,-7.49,decoy,crystal
ZINC12711614,-10.33,decoy,crystal
ZINC20208021,-10.96,decoy,crystal
ZINC46289647,-9.07,decoy,crystal
ZINC39290029,-8.5,decoy,crystal
ZINC39914904,-8.31,decoy,crystal
ZINC11841164,-10.31,decoy,crystal
ZINC20715000,-10.23,decoy,crystal
ZINC09479347,-10.07,decoy,crystal
ZINC63102672,-9.91,decoy,crystal
ZINC46899425,-8.56,decoy,crystal
ZINC36316198,-8.94,decoy,crystal
ZINC40373223,-8.45,decoy,crystal
ZINC03259930,-8.89,decoy,crystal
ZINC37041592,-8.48,decoy,crystal
ZINC36146077,-10.88,decoy,crystal
ZINC26539484,-10.19,decoy,crystal
ZINC13063974,-12.4,decoy,crystal
ZINC39531986,-9.54,decoy,crystal
ZINC22204093,-9.06,decoy,crystal
ZINC39677945,-10.59,decoy,crystal
ZINC00670362,-11.42,decoy,crystal
ZINC20551619,-10.35,decoy,crystal
ZINC35255113,-7.56,decoy,crystal
ZINC04237047,-7.32,decoy,crystal
ZINC05458700,-10.53,decoy,crystal
ZINC38702152,-7.43,decoy,crystal
ZINC12263448,-10.98,decoy,crystal
ZINC38904721,-11.03,decoy,crystal
ZINC08663700,-8.38,decoy,crystal
ZINC09123993,-5.69,decoy,crystal
ZINC29150503,-10.04,decoy,crystal
ZINC09972843,-9.48,decoy,crystal
ZINC05809422,-8.76,decoy,crystal
ZINC05446259,-8.91,decoy,crystal
ZINC14542927,-8.02,decoy,crystal
ZINC13266150,-10.57,decoy,crystal
ZINC19083219,-9.07,decoy,crystal
ZINC44021297,-10.41,decoy,crystal
ZINC39487340,-8.34,decoy,crystal
ZINC34757017,-9.84,decoy,crystal
ZINC22609370,-9.61,decoy,crystal
ZINC43570116,-9.57,decoy,crystal
