Ligand,Energy,Label,Best_Receptor
ZINC49881228,-7.3,decoy,crystal
ZINC09508662,-7.55,decoy,crystal
ZINC39680860,-8.82,decoy,crystal
ZINC40824581,-8.14,decoy,crystal
ZINC63547726,-7.05,decoy,crystal
ZINC09066988,-7.33,decoy,crystal
ZINC39710520,-7.33,decoy,crystal
ZINC37058993,-8.45,decoy,crystal
ZINC59547244,-11.38,decoy,crystal
ZINC09297967,-10.29,decoy,crystal
ZINC37130457,-7.9,decoy,crystal
ZINC42956886,-9.99,decoy,crystal
ZINC60355841,-7.06,decoy,crystal
ZINC16115368,-8.13,decoy,crystal
ZINC65265842,-7.92,decoy,crystal
ZINC49765532,-9.74,decoy,crystal
ZINC16780426,-8.24,decoy,crystal
ZINC39663805,-8.07,decoy,crystal
ZINC48605294,-7.66,decoy,crystal
ZINC16265578,-7.78,decoy,crystal
ZINC64664363,-8.79,decoy,crystal
ZINC15291258,-8.03,decoy,crystal
ZINC39521871,-8.52,decoy,crystal
ZINC39665790,-7.49,decoy,crystal
ZINC08789523,-8.21,decoy,crystal
ZINC03010976,-7.55,decoy,crystal
ZINC08868846,-10.06,decoy,crystal
ZINC39560837,-6.85,decoy,crystal
ZINC12846691,-10.18,decoy,crystal
ZINC12702995,-9.92,decoy,crystal
ZINC35705078,-9.12,decoy,crystal
ZINC24765939,-10.67,decoy,crystal
ZINC02146707,-8.37,decoy,crystal
ZINC35246083,-10.79,decoy,crystal
ZINC14880845,-12.45,decoy,crystal
ZINC11784566,-9.86,decoy,crystal
ZINC41761216,-7.8,decoy,crystal
ZINC22464266,-10.15,decoy,crystal
ZINC39637407,-10.9,decoy,crystal
ZINC21237415,-10.39,decoy,crystal
ZINC09336145,-9.97,decoy,crystal
ZINC09813561,-10.24,decoy,crystal
ZINC65565298,-9.16,decoy,crystal
ZINC00531703,-7.37,decoy,crystal
ZINC15548701,-7.96,decoy,crystal
ZINC09487125,-11.41,decoy,crystal
ZINC06073297,-8.5,decoy,crystal
ZINC34703574,-11.15,decoy,crystal
ZINC39737127,-9.5,decoy,crystal
ZINC01164760,-7.29,decoy,crystal
ZINC36806251,-11.11,decoy,crystal
ZINC08644412,-9.31,decoy,crystal
ZINC64046785,-10.31,decoy,crystal
ZINC63122375,-10.65,decoy,crystal
ZINC09427460,-10.11,decoy,crystal
ZINC36637974,-10.16,decoy,crystal
ZINC15868653,-9.89,decoy,crystal
ZINC22584746,-10.23,decoy,crystal
ZINC59022319,-10.49,decoy,crystal
ZINC19750786,-7.99,decoy,crystal
CHEMBL126996,-8.66,active,crystal
ZINC49469292,-9.28,decoy,crystal
ZINC39678361,-9.16,decoy,crystal
ZINC11897810,-9.07,decoy,crystal
ZINC53605871,-9.58,decoy,crystal
ZINC67537852,-9.45,decoy,crystal
ZINC33031508,-8.96,decoy,crystal
ZINC35420592,-10.55,decoy,crystal
ZINC02129990,-9.15,decoy,crystal
ZINC08707316,-10.39,decoy,crystal
ZINC49316838,-7.16,decoy,crystal
ZINC66728860,-9.03,decoy,crystal
ZINC61684004,-7.14,decoy,crystal
ZINC33937364,-10.52,decoy,crystal
ZINC04167676,-8.21,decoy,crystal
ZINC15018649,-7.6,decoy,crystal
ZINC63778170,-9.44,decoy,crystal
ZINC11515432,-10.87,decoy,crystal
ZINC32717480,-9.24,decoy,crystal
ZINC51267717,-7.82,decoy,crystal
ZINC34750049,-9.15,decoy,crystal
ZINC22040635,-10.02,decoy,crystal
ZINC29412709,-10.33,decoy,crystal
ZINC36024474,-9.26,decoy,crystal
ZINC26554910,-11.21,decoy,crystal
ZINC43547947,-8.65,decoy,crystal
ZINC40009193,-9.45,decoy,crystal
ZINC35156221,-9.14,decoy,crystal
ZINC12374672,-6.55,decoy,crystal
ZINC63686285,-9.69,decoy,crystal
ZINC35835099,-10.54,decoy,crystal
ZINC36346293,-8.44,decoy,crystal
ZINC38547408,-7.81,decoy,crystal
ZINC00308139,-8.69,decoy,crystal
ZINC64386205,-9.5,decoy,crystal
ZINC48870796,-7.88,decoy,crystal
ZINC09876591,-9.81,decoy,crystal
ZINC16434565,-9.34,decoy,crystal
ZINC08839804,-10.5,decoy,crystal
ZINC16208495,-10.37,decoy,crystal
ZINC39593002,-9.3,decoy,crystal
ZINC11667003,-10.71,decoy,crystal
ZINC39357999,-7.73,decoy,crystal
ZINC08799036,-10.06,decoy,crystal
ZINC55341488,-9.4,decoy,crystal
ZINC38547097,-8.6,decoy,crystal
ZINC40019150,-9.7,decoy,crystal
ZINC34747367,-9.63,decoy,crystal
ZINC40286573,-9.73,decoy,crystal
ZINC45884619,-9.98,decoy,crystal
ZINC49548287,-8.27,decoy,crystal
ZINC33612977,-9.9,decoy,crystal
ZINC38958838,-10.02,decoy,crystal
CHEMBL248114,-12.77,active,crystal
ZINC56781180,-9.21,decoy,crystal
ZINC22018186,-9.48,decoy,crystal
ZINC06193114,-9.02,decoy,crystal
ZINC35593411,-7.09,decoy,crystal
ZINC06964866,-8.87,decoy,crystal
ZINC14279111,-11.34,decoy,crystal
ZINC34937144,-7.5,decoy,crystal
ZINC12036439,-9.29,decoy,crystal
ZINC64050837,-11.93,decoy,crystal
ZINC01479382,-11.48,decoy,crystal
ZINC57432638,-8.19,decoy,crystal
ZINC23576153,-8.6,decoy,crystal
ZINC35995951,-7.24,decoy,crystal
ZINC13411786,-8.55,decoy,crystal
ZINC21881119,-11.15,decoy,crystal
ZINC09068952,-10.86,decoy,crystal
ZINC46914025,-9.6,decoy,crystal
ZINC40011887,-9.22,decoy,crystal
ZINC59156720,-10.27,decoy,crystal
ZINC03339280,-8.22,decoy,crystal
ZINC02645826,-10.19,decoy,crystal
ZINC01217474,-9.38,decoy,crystal
ZINC65074864,-9.7,decoy,crystal
ZINC07883907,-7.48,decoy,crystal
ZINC44878864,-10.34,decoy,crystal
ZINC39600188,-8.03,decoy,crystal
ZINC08572939,-7.69,decoy,crystal
ZINC19352293,-12.33,decoy,crystal
ZINC10723255,-10.34,decoy,crystal
ZINC08591610,-10.72,decoy,crystal
ZINC39931030,-9.62,decoy,crystal
ZINC39617804,-11.72,decoy,crystal
ZINC40062624,-9.73,decoy,crystal
ZINC05018743,-9.12,decoy,crystal
ZINC09869487,-9.67,decoy,crystal
ZINC06194950,-9.07,decoy,crystal
ZINC38574001,-8.46,decoy,crystal
ZINC48406531,-7.51,decoy,crystal
ZINC39674376,-9.72,decoy,crystal
ZINC02247337,-9.64,decoy,crystal
ZINC63494556,-11.55,decoy,crystal
ZINC25015943,-10.46,decoy,crystal
ZINC40947868,-11.61,decoy,crystal
ZINC09349353,-9.37,decoy,crystal
ZINC39666873,-9.04,decoy,crystal
ZINC47740403,-8.0,decoy,crystal
ZINC13569696,-8.88,decoy,crystal
ZINC64605584,-9.77,decoy,crystal
ZINC08507730,-9.67,decoy,crystal
ZINC66632553,-8.63,decoy,crystal
ZINC14472816,-11.58,decoy,crystal
ZINC34990997,-9.18,decoy,crystal
ZINC66966221,-9.7,decoy,crystal
ZINC23452168,-9.62,decoy,crystal
ZINC41262316,-7.46,decoy,crystal
ZINC14749906,-10.88,decoy,crystal
ZINC53074043,-7.85,decoy,crystal
ZINC08917527,-9.54,decoy,crystal
ZINC66630976,-8.11,decoy,crystal
ZINC53993849,-7.16,decoy,crystal
ZINC60523424,-9.41,decoy,crystal
ZINC04277863,-10.11,decoy,crystal
ZINC38547715,-6.96,decoy,crystal
ZINC17713124,-10.31,decoy,crystal
ZINC12422913,-8.85,decoy,crystal
ZINC46108620,-8.67,decoy,crystal
ZINC09019389,-10.03,decoy,crystal
ZINC02924903,-7.3,decoy,crystal
ZINC10068721,-9.93,decoy,crystal
ZINC27220661,-7.5,decoy,crystal
ZINC63698936,-7.01,decoy,crystal
ZINC00676517,-9.14,decoy,crystal
ZINC05306507,-9.55,decoy,crystal
ZINC66776937,-8.17,decoy,crystal
ZINC38547628,-6.69,decoy,crystal
ZINC20152886,-10.37,decoy,crystal
ZINC09125518,-10.47,decoy,crystal
ZINC01050667,-9.63,decoy,crystal
ZINC18222962,-9.19,decoy,crystal
ZINC15754633,-10.25,decoy,crystal
ZINC06385943,-8.43,decoy,crystal
ZINC38547634,-7.56,decoy,crystal
ZINC39710906,-8.14,decoy,crystal
ZINC14158487,-10.75,decoy,crystal
ZINC39664106,-7.87,decoy,crystal
ZINC65265912,-9.54,decoy,crystal
ZINC39665428,-9.13,decoy,crystal
ZINC36207630,-8.64,decoy,crystal
ZINC04897660,-9.91,decoy,crystal
ZINC35747300,-6.68,decoy,crystal
CHEMBL162719,-9.15,active,crystal
ZINC47099608,-7.34,decoy,crystal
ZINC38597536,-8.18,decoy,crystal
ZINC30956295,-10.69,decoy,crystal
ZINC15947742,-8.29,decoy,crystal
ZINC33652429,-9.59,decoy,crystal
ZINC39845183,-8.65,decoy,crystal
ZINC63908054,-10.58,decoy,crystal
ZINC00702986,-9.3,decoy,crystal
ZINC14001563,-9.63,decoy,crystal
ZINC02068697,-10.05,decoy,crystal
ZINC08819643,-10.53,decoy,crystal
ZINC39547789,-9.56,decoy,crystal
ZINC00657073,-9.59,decoy,crystal
ZINC64652827,-9.72,decoy,crystal
ZINC13032800,-11.01,decoy,crystal
ZINC12540438,-8.47,decoy,crystal
ZINC22451148,-10.49,decoy,crystal
ZINC50059506,-8.76,decoy,crystal
ZINC12833060,-10.7,decoy,crystal
ZINC12833001,-9.91,decoy,crystal
ZINC38604042,-9.92,decoy,crystal
CHEMBL453398,-11.33,active,crystal
ZINC64197638,-9.19,decoy,crystal
ZINC21528175,-8.18,decoy,crystal
ZINC33256593,-10.82,decoy,crystal
ZINC41158196,-10.09,decoy,crystal
ZINC22408311,-9.51,decoy,crystal
ZINC16789157,-10.37,decoy,crystal
ZINC04909503,-8.85,decoy,crystal
ZINC12461615,-10.69,decoy,crystal
ZINC66982622,-8.33,decoy,crystal
ZINC63437140,-8.83,decoy,crystal
ZINC14474505,-9.13,decoy,crystal
ZINC38489897,-11.44,decoy,crystal
ZINC39664891,-8.74,decoy,crystal
ZINC35486225,-8.33,decoy,crystal
ZINC66772007,-8.05,decoy,crystal
ZINC05024992,-10.73,decoy,crystal
ZINC63386370,-9.36,decoy,crystal
ZINC57683718,-8.65,decoy,crystal
ZINC03498704,-9.24,decoy,crystal
ZINC19742039,-9.58,decoy,crystal
ZINC09347470,-9.03,decoy,crystal
ZINC39676975,-8.57,decoy,crystal
ZINC35006063,-10.71,decoy,crystal
ZINC65006422,-10.82,decoy,crystal
ZINC45067070,-8.52,decoy,crystal
ZINC64179358,-8.79,decoy,crystal
ZINC57977133,-6.15,decoy,crystal
ZINC17157520,-11.79,decoy,crystal
ZINC45236589,-10.11,decoy,crystal
ZINC33077478,-12.08,decoy,crystal
ZINC60163337,-9.51,decoy,crystal
ZINC09465478,-8.91,decoy,crystal
ZINC44873593,-9.96,decoy,crystal
ZINC29124679,-11.09,decoy,crystal
ZINC32916315,-9.44,decoy,crystal
ZINC43140269,-9.45,decoy,crystal
ZINC34785136,-8.95,decoy,crystal
ZINC11840528,-10.67,decoy,crystal
ZINC36801705,-11.26,decoy,crystal
ZINC43263721,-7.16,decoy,crystal
ZINC04244397,-11.07,decoy,crystal
ZINC58142397,-8.21,decoy,crystal
ZINC00888053,-10.31,decoy,crystal
ZINC35777995,-8.87,decoy,crystal
ZINC39211437,-7.75,decoy,crystal
ZINC38762516,-9.43,decoy,crystal
ZINC08325625,-7.13,decoy,crystal
ZINC09804151,-9.64,decoy,crystal
ZINC02680359,-12.06,decoy,crystal
ZINC00930970,-9.44,decoy,crystal
ZINC20704362,-10.88,decoy,crystal
ZINC01431518,-7.14,decoy,crystal
ZINC12316965,-9.57,decoy,crystal
ZINC22413162,-9.66,decoy,crystal
ZINC39555724,-8.55,decoy,crystal
CHEMBL128987,-10.19,active,crystal
ZINC12428805,-11.63,decoy,crystal
ZINC39674639,-8.64,decoy,crystal
ZINC06807756,-9.17,decoy,crystal
ZINC41585407,-8.96,decoy,crystal
ZINC66382768,-9.51,decoy,crystal
ZINC41023392,-6.71,decoy,crystal
ZINC13500547,-9.67,decoy,crystal
ZINC39972358,-10.05,decoy,crystal
ZINC05243406,-7.88,decoy,crystal
ZINC19973192,-11.52,decoy,crystal
ZINC13816990,-9.59,decoy,crystal
ZINC14550697,-11.34,decoy,crystal
ZINC45918765,-7.61,decoy,crystal
ZINC52121111,-8.73,decoy,crystal
ZINC67428442,-11.13,decoy,crystal
CHEMBL251123,-8.6,active,crystal
ZINC63437505,-9.0,decoy,crystal
ZINC36572994,-8.44,decoy,crystal
ZINC41628509,-9.59,decoy,crystal
ZINC34830167,-9.66,decoy,crystal
ZINC14775288,-8.75,decoy,crystal
ZINC34829742,-9.73,decoy,crystal
ZINC39947198,-10.03,decoy,crystal
ZINC40986738,-7.66,decoy,crystal
ZINC05919285,-9.62,decoy,crystal
ZINC63994161,-8.87,decoy,crystal
ZINC12170588,-10.44,decoy,crystal
ZINC09618474,-9.99,decoy,crystal
ZINC03103274,-6.89,decoy,crystal
ZINC10775546,-10.4,decoy,crystal
ZINC61642074,-5.09,decoy,crystal
ZINC67063315,-9.35,decoy,crystal
ZINC33359340,-6.84,decoy,crystal
CHEMBL40130,-11.34,active,crystal
ZINC12880198,-8.35,decoy,crystal
ZINC35401293,-9.94,decoy,crystal
ZINC20869132,-10.14,decoy,crystal
ZINC09493848,-8.48,decoy,crystal
ZINC25571666,-8.25,decoy,crystal
ZINC64871221,-10.64,decoy,crystal
ZINC39675871,-9.1,decoy,crystal
ZINC19750771,-7.48,decoy,crystal
ZINC16427408,-9.13,decoy,crystal
ZINC36126090,-10.65,decoy,crystal
ZINC20755245,-9.28,decoy,crystal
ZINC03040358,-10.23,decoy,crystal
ZINC12488462,-9.32,decoy,crystal
ZINC27457042,-8.26,decoy,crystal
ZINC12934129,-9.2,decoy,crystal
ZINC36586698,-8.54,decoy,crystal
ZINC22146270,-10.22,decoy,crystal
ZINC10083445,-10.8,decoy,crystal
ZINC35397332,-10.83,decoy,crystal
ZINC06776756,-6.52,decoy,crystal
ZINC33811142,-8.1,decoy,crystal
ZINC26403377,-9.77,decoy,crystal
ZINC66647483,-8.81,decoy,crystal
ZINC40019558,-9.17,decoy,crystal
ZINC02134177,-10.62,decoy,crystal
ZINC39730724,-7.29,decoy,crystal
ZINC37506303,-8.24,decoy,crystal
ZINC13562349,-10.85,decoy,crystal
ZINC06445472,-10.65,decoy,crystal
ZINC03376053,-9.05,decoy,crystal
ZINC39684183,-11.3,decoy,crystal
ZINC39467095,-10.21,decoy,crystal
ZINC49003395,-8.78,decoy,crystal
ZINC12037318,-9.29,decoy,crystal
ZINC39652954,-9.4,decoy,crystal
ZINC33352297,-9.83,decoy,crystal
ZINC38740509,-8.82,decoy,crystal
ZINC44737412,-9.49,decoy,crystal
ZINC39460730,-8.37,decoy,crystal
ZINC59500961,-8.53,decoy,crystal
ZINC39760839,-11.74,decoy,crystal
ZINC03271850,-8.91,decoy,crystal
ZINC06247645,-8.29,decoy,crystal
ZINC29555143,-10.22,decoy,crystal
ZINC21153820,-11.5,decoy,crystal
ZINC02258047,-8.07,decoy,crystal
ZINC19757941,-6.11,decoy,crystal
ZINC35215247,-8.49,decoy,crystal
ZINC07347473,-8.01,decoy,crystal
ZINC09459295,-10.68,decoy,crystal
ZINC39684360,-7.99,decoy,crystal
ZINC12955798,-10.4,decoy,crystal
ZINC38571065,-11.45,decoy,crystal
ZINC62243001,-7.92,decoy,crystal
ZINC21368157,-10.68,decoy,crystal
ZINC37691160,-7.02,decoy,crystal
CHEMBL180175,-9.5,active,crystal
ZINC59385120,-8.6,decoy,crystal
ZINC06465594,-9.5,decoy,crystal
ZINC16460974,-8.71,decoy,crystal
ZINC10374871,-11.14,decoy,crystal
ZINC58989728,-10.72,decoy,crystal
ZINC03326255,-9.82,decoy,crystal
ZINC40020005,-9.07,decoy,crystal
ZINC40286005,-8.26,decoy,crystal
ZINC30777630,-5.7,decoy,crystal
ZINC64703142,-10.32,decoy,crystal
ZINC08781482,-7.59,decoy,crystal
ZINC20516196,-10.27,decoy,crystal
ZINC09532321,-10.42,decoy,crystal
ZINC09217418,-9.75,decoy,crystal
ZINC54384140,-9.01,decoy,crystal
ZINC36220013,-9.64,decoy,crystal
ZINC03314425,-9.9,decoy,crystal
ZINC36027298,-8.85,decoy,crystal
ZINC02500011,-8.85,decoy,crystal
ZINC43216380,-9.07,decoy,crystal
ZINC39673254,-7.77,decoy,crystal
ZINC09666398,-8.84,decoy,crystal
ZINC04132828,-7.46,decoy,crystal
ZINC36367429,-9.93,decoy,crystal
ZINC08734788,-9.39,decoy,crystal
ZINC38884166,-9.49,decoy,crystal
ZINC21874766,-10.12,decoy,crystal
ZINC07116232,-9.4,decoy,crystal
ZINC12899034,-12.12,decoy,crystal
ZINC36151325,-8.2,decoy,crystal
ZINC10243687,-10.02,decoy,crystal
ZINC34774933,-9.09,decoy,crystal
ZINC66628014,-9.42,decoy,crystal
ZINC06079391,-9.63,decoy,crystal
ZINC04401989,-9.34,decoy,crystal
ZINC19402855,-8.53,decoy,crystal
ZINC00417842,-9.23,decoy,crystal
ZINC34976090,-6.24,decoy,crystal
ZINC38771680,-10.56,decoy,crystal
ZINC08416147,-9.63,decoy,crystal
ZINC55999078,-9.9,decoy,crystal
ZINC36646176,-9.6,decoy,crystal
ZINC12684163,-9.28,decoy,crystal
ZINC03632468,-9.57,decoy,crystal
ZINC27534041,-8.38,decoy,crystal
ZINC00573364,-8.73,decoy,crystal
ZINC13791325,-11.23,decoy,crystal
ZINC33121111,-10.02,decoy,crystal
ZINC04314986,-9.21,decoy,crystal
ZINC57899281,-8.14,decoy,crystal
ZINC67452633,-9.34,decoy,crystal
ZINC06577073,-10.74,decoy,crystal
ZINC00626523,-7.6,decoy,crystal
ZINC39668390,-8.29,decoy,crystal
CHEMBL179310,-11.27,active,crystal
ZINC55163945,-8.75,decoy,crystal
ZINC16607988,-7.51,decoy,crystal
ZINC01213734,-8.01,decoy,crystal
ZINC38787504,-10.56,decoy,crystal
ZINC08725905,-10.18,decoy,crystal
ZINC15879749,-10.98,decoy,crystal
ZINC12998807,-9.64,decoy,crystal
CHEMBL205047,-10.32,active,crystal
ZINC08962002,-9.22,decoy,crystal
ZINC36556378,-9.01,decoy,crystal
ZINC33171071,-10.79,decoy,crystal
ZINC39666089,-9.12,decoy,crystal
ZINC37942930,-6.79,decoy,crystal
ZINC37282999,-9.42,decoy,crystal
ZINC06184257,-9.48,decoy,crystal
ZINC04266929,-12.19,decoy,crystal
ZINC05390562,-7.79,decoy,crystal
ZINC02475873,-9.2,decoy,crystal
ZINC14505525,-9.88,decoy,crystal
ZINC00966014,-9.79,decoy,crystal
ZINC45936440,-8.99,decoy,crystal
ZINC66556361,-8.05,decoy,crystal
ZINC09271645,-7.48,decoy,crystal
ZINC13015911,-8.85,decoy,crystal
ZINC03572740,-10.13,decoy,crystal
ZINC33087952,-10.43,decoy,crystal
ZINC13025073,-8.77,decoy,crystal
ZINC63830630,-10.93,decoy,crystal
ZINC00727975,-7.03,decoy,crystal
ZINC41023161,-9.89,decoy,crystal
ZINC21256105,-9.03,decoy,crystal
ZINC43679913,-9.35,decoy,crystal
ZINC65586985,-7.78,decoy,crystal
ZINC40173468,-9.56,decoy,crystal
ZINC38966570,-7.99,decoy,crystal
ZINC29911345,-9.26,decoy,crystal
ZINC32997981,-9.17,decoy,crystal
ZINC04161173,-8.45,decoy,crystal
ZINC66600295,-8.56,decoy,crystal
ZINC39637464,-10.7,decoy,crystal
ZINC50901435,-8.5,decoy,crystal
ZINC09305258,-10.13,decoy,crystal
ZINC39533976,-8.9,decoy,crystal
ZINC40812372,-9.45,decoy,crystal
ZINC12693896,-11.24,decoy,crystal
ZINC67042043,-8.12,decoy,crystal
ZINC20243884,-9.12,decoy,crystal
ZINC40814602,-10.51,decoy,crystal
ZINC22096966,-10.0,decoy,crystal
ZINC09639402,-9.57,decoy,crystal
ZINC21327193,-10.17,decoy,crystal
ZINC34762519,-9.37,decoy,crystal
ZINC12209078,-10.02,decoy,crystal
ZINC63194402,-11.22,decoy,crystal
ZINC11218125,-8.47,decoy,crystal
ZINC14762835,-7.27,decoy,crystal
ZINC41021544,-10.21,decoy,crystal
ZINC36032531,-7.99,decoy,crystal
ZINC14474759,-8.31,decoy,crystal
ZINC10426518,-11.27,decoy,crystal
ZINC36122260,-10.7,decoy,crystal
ZINC41513039,-7.81,decoy,crystal
ZINC39672899,-10.85,decoy,crystal
ZINC65203431,-9.23,decoy,crystal
ZINC27533946,-10.62,decoy,crystal
ZINC02876493,-8.56,decoy,crystal
ZINC35337834,-10.09,decoy,crystal
ZINC32945166,-9.73,decoy,crystal
ZINC66664397,-8.53,decoy,crystal
ZINC36038424,-9.99,decoy,crystal
ZINC03143094,-10.68,decoy,crystal
ZINC28946061,-9.38,decoy,crystal
ZINC46698000,-9.22,decoy,crystal
ZINC03227169,-9.0,decoy,crystal
ZINC46538946,-9.68,decoy,crystal
ZINC63362517,-9.46,decoy,crystal
ZINC02188849,-8.15,decoy,crystal
ZINC09905690,-10.31,decoy,crystal
ZINC02491647,-4.29,decoy,crystal
ZINC66791067,-8.31,decoy,crystal
ZINC39533646,-9.16,decoy,crystal
ZINC63234621,-8.89,decoy,crystal
ZINC39302316,-10.95,decoy,crystal
ZINC06077806,-8.25,decoy,crystal
ZINC44737090,-8.67,decoy,crystal
ZINC60090402,-10.06,decoy,crystal
ZINC60348232,-10.82,decoy,crystal
ZINC10039688,-9.15,decoy,crystal
ZINC35349463,-8.9,decoy,crystal
ZINC40811546,-8.84,decoy,crystal
ZINC59210813,-10.69,decoy,crystal
ZINC50242210,-7.1,decoy,crystal
ZINC40568096,-6.75,decoy,crystal
ZINC53644091,-9.07,decoy,crystal
ZINC51148740,-7.74,decoy,crystal
ZINC13064925,-9.95,decoy,crystal
ZINC38583290,-8.96,decoy,crystal
ZINC09222732,-11.03,decoy,crystal
ZINC39167624,-6.71,decoy,crystal
ZINC41301533,-11.65,decoy,crystal
ZINC13079175,-10.62,decoy,crystal
ZINC21176217,-9.68,decoy,crystal
ZINC08788924,-10.31,decoy,crystal
ZINC43781658,-6.83,decoy,crystal
ZINC06166419,-9.27,decoy,crystal
ZINC37009767,-6.99,decoy,crystal
ZINC09700279,-10.2,decoy,crystal
ZINC63830675,-10.55,decoy,crystal
ZINC14023267,-10.85,decoy,crystal
ZINC38742725,-11.17,decoy,crystal
ZINC04889004,-7.47,decoy,crystal
ZINC64502390,-11.89,decoy,crystal
ZINC41584044,-7.78,decoy,crystal
ZINC02095584,-10.27,decoy,crystal
ZINC08684978,-6.76,decoy,crystal
ZINC38706121,-8.29,decoy,crystal
ZINC12371973,-5.58,decoy,crystal
ZINC35757914,-9.54,decoy,crystal
ZINC62038772,-10.06,decoy,crystal
ZINC13500643,-9.55,decoy,crystal
ZINC06144291,-10.33,decoy,crystal
ZINC39681164,-10.1,decoy,crystal
ZINC16855132,-9.92,decoy,crystal
ZINC32929439,-7.26,decoy,crystal
ZINC17303186,-10.99,decoy,crystal
ZINC64921527,-10.51,decoy,crystal
ZINC06198206,-10.88,decoy,crystal
ZINC67459118,-9.11,decoy,crystal
ZINC67037738,-8.27,decoy,crystal
ZINC64870137,-8.79,decoy,crystal
ZINC44854875,-8.85,decoy,crystal
ZINC46317228,-11.85,decoy,crystal
ZINC15670977,-8.94,decoy,crystal
ZINC37037412,-8.6,decoy,crystal
ZINC38684530,-9.94,decoy,crystal
ZINC10108689,-8.71,decoy,crystal
ZINC00856387,-10.41,decoy,crystal
ZINC31042713,-8.09,decoy,crystal
ZINC36601890,-10.0,decoy,crystal
ZINC12603208,-7.18,decoy,crystal
ZINC28446524,-9.13,decoy,crystal
ZINC39675486,-11.06,decoy,crystal
ZINC13063701,-9.64,decoy,crystal
