Ligand,Energy,Label,Best_Receptor
ZINC36345618,-10.03,decoy,crystal
ZINC09590742,-8.62,decoy,crystal
ZINC39510744,-8.95,decoy,crystal
ZINC33553002,-8.4,decoy,crystal
ZINC49026820,-6.86,decoy,crystal
ZINC67264045,-8.09,decoy,crystal
ZINC17122796,-5.82,decoy,crystal
ZINC63139719,-9.0,decoy,crystal
ZINC18956945,-9.32,decoy,crystal
CHEMBL524111,-8.95,active,crystal
ZINC06409814,-8.31,decoy,crystal
ZINC06591389,-6.41,decoy,crystal
ZINC43554560,-9.94,decoy,crystal
ZINC21229372,-7.93,decoy,crystal
ZINC13499469,-10.03,decoy,crystal
ZINC63072167,-9.51,decoy,crystal
ZINC16347906,-9.43,decoy,crystal
ZINC19632514,-9.66,decoy,crystal
ZINC40391393,-8.78,decoy,crystal
ZINC01504437,-8.45,decoy,crystal
ZINC01339191,-8.86,decoy,crystal
ZINC33959501,-8.35,decoy,crystal
ZINC36643548,-8.01,decoy,crystal
ZINC36017229,-8.42,decoy,crystal
ZINC05191621,-8.25,decoy,crystal
ZINC63941271,-10.64,decoy,crystal
ZINC33781307,-9.09,decoy,crystal
ZINC01375293,-10.13,decoy,crystal
ZINC40752655,-6.48,decoy,crystal
ZINC39639281,-8.89,decoy,crystal
ZINC37190465,-7.47,decoy,crystal
ZINC05044855,-7.6,decoy,crystal
ZINC39016194,-8.93,decoy,crystal
ZINC16041247,-7.64,decoy,crystal
ZINC12980862,-8.74,decoy,crystal
ZINC20235789,-7.98,decoy,crystal
ZINC64080920,-6.55,decoy,crystal
ZINC07935129,-10.02,decoy,crystal
ZINC45696022,-8.91,decoy,crystal
ZINC16020435,-8.33,decoy,crystal
ZINC36643791,-9.36,decoy,crystal
ZINC34759196,-9.8,decoy,crystal
ZINC54647205,-9.21,decoy,crystal
ZINC33491945,-9.48,decoy,crystal
ZINC57456007,-7.73,decoy,crystal
ZINC05906222,-6.51,decoy,crystal
CHEMBL288081,-8.97,active,crystal
ZINC12078788,-8.59,decoy,crystal
ZINC03219814,-8.19,decoy,crystal
ZINC64623036,-8.11,decoy,crystal
ZINC64354685,-7.61,decoy,crystal
ZINC63557686,-9.57,decoy,crystal
ZINC38985823,-8.56,decoy,crystal
ZINC58891232,-10.42,decoy,crystal
ZINC41545501,-9.26,decoy,crystal
ZINC09948616,-9.62,decoy,crystal
ZINC05242971,-7.77,decoy,crystal
ZINC09186703,-8.41,decoy,crystal
ZINC04655122,-6.63,decoy,crystal
ZINC17077524,-7.45,decoy,crystal
ZINC13064933,-9.79,decoy,crystal
ZINC65582930,-8.84,decoy,crystal
ZINC40038370,-8.34,decoy,crystal
ZINC63106875,-10.68,decoy,crystal
ZINC16740214,-7.54,decoy,crystal
ZINC01217812,-8.73,decoy,crystal
ZINC34774027,-8.93,decoy,crystal
ZINC13645421,-9.76,decoy,crystal
ZINC34747460,-8.63,decoy,crystal
ZINC36527655,-10.07,decoy,crystal
ZINC36064796,-7.03,decoy,crystal
ZINC06409349,-9.08,decoy,crystal
ZINC12662718,-10.05,decoy,crystal
ZINC09588987,-10.2,decoy,crystal
ZINC20830568,-7.91,decoy,crystal
ZINC40784582,-7.88,decoy,crystal
ZINC01181982,-6.84,decoy,crystal
ZINC43225836,-9.02,decoy,crystal
ZINC36346281,-6.4,decoy,crystal
ZINC01782905,-9.16,decoy,crystal
ZINC38903035,-9.91,decoy,crystal
ZINC39938514,-7.85,decoy,crystal
ZINC20466440,-9.08,decoy,crystal
ZINC42068747,-7.49,decoy,crystal
ZINC63234531,-10.53,decoy,crystal
ZINC08016498,-8.34,decoy,crystal
ZINC20114588,-7.99,decoy,crystal
ZINC21598432,-8.22,decoy,crystal
ZINC35644087,-9.48,decoy,crystal
ZINC19220537,-9.18,decoy,crystal
ZINC23230290,-8.02,decoy,crystal
ZINC63437164,-9.77,decoy,crystal
ZINC11590150,-8.35,decoy,crystal
ZINC35465527,-6.96,decoy,crystal
ZINC63362266,-9.13,decoy,crystal
ZINC45991950,-9.15,decoy,crystal
ZINC09805886,-9.25,decoy,crystal
ZINC03170189,-7.89,decoy,crystal
ZINC12832914,-8.2,decoy,crystal
ZINC37950361,-6.94,decoy,crystal
ZINC35361912,-9.74,decoy,crystal
ZINC63491720,-7.63,decoy,crystal
ZINC35694658,-8.9,decoy,crystal
ZINC67019335,-8.32,decoy,crystal
ZINC16788560,-7.36,decoy,crystal
ZINC13499585,-9.87,decoy,crystal
ZINC09807742,-8.06,decoy,crystal
ZINC30742735,-8.73,decoy,crystal
ZINC09671780,-9.57,decoy,crystal
ZINC06504627,-8.84,decoy,crystal
ZINC40725936,-8.65,decoy,crystal
ZINC22430997,-9.27,decoy,crystal
ZINC36577184,-7.45,decoy,crystal
ZINC21534710,-9.69,decoy,crystal
ZINC66726646,-7.8,decoy,crystal
ZINC28347732,-7.95,decoy,crystal
ZINC06428130,-7.77,decoy,crystal
ZINC63372771,-7.97,decoy,crystal
ZINC03087121,-9.58,decoy,crystal
ZINC53113338,-7.86,decoy,crystal
ZINC65585462,-7.25,decoy,crystal
ZINC26770111,-8.28,decoy,crystal
ZINC30983397,-9.76,decoy,crystal
ZINC08868791,-9.01,decoy,crystal
ZINC66908540,-8.64,decoy,crystal
ZINC34829567,-8.24,decoy,crystal
ZINC14117965,-8.61,decoy,crystal
ZINC00657090,-8.43,decoy,crystal
ZINC04731173,-5.72,decoy,crystal
ZINC67261385,-9.65,decoy,crystal
ZINC09194294,-7.38,decoy,crystal
ZINC35780881,-8.35,decoy,crystal
ZINC02828989,-5.93,decoy,crystal
ZINC00939402,-9.22,decoy,crystal
ZINC66234786,-7.2,decoy,crystal
ZINC23858970,-9.01,decoy,crystal
ZINC18255121,-7.85,decoy,crystal
ZINC12702761,-9.39,decoy,crystal
ZINC08876387,-8.46,decoy,crystal
ZINC65887981,-7.82,decoy,crystal
ZINC36799965,-10.43,decoy,crystal
ZINC08309202,-7.26,decoy,crystal
ZINC54162943,-5.96,decoy,crystal
ZINC20883331,-8.37,decoy,crystal
ZINC01833893,-10.41,decoy,crystal
ZINC35783475,-9.98,decoy,crystal
ZINC41036086,-9.24,decoy,crystal
ZINC09449257,-8.85,decoy,crystal
ZINC00733393,-8.8,decoy,crystal
ZINC46025270,-8.32,decoy,crystal
ZINC34347223,-4.21,decoy,crystal
ZINC14628509,-9.13,decoy,crystal
ZINC39691355,-8.97,decoy,crystal
ZINC11910098,-8.33,decoy,crystal
ZINC35929394,-8.82,decoy,crystal
ZINC10001688,-8.42,decoy,crystal
ZINC34774692,-8.82,decoy,crystal
ZINC12420896,-9.75,decoy,crystal
ZINC45139166,-7.59,decoy,crystal
ZINC40511723,-6.42,decoy,crystal
ZINC08431523,-10.7,decoy,crystal
ZINC20114542,-9.16,decoy,crystal
ZINC40701682,-7.23,decoy,crystal
ZINC35129668,-8.4,decoy,crystal
ZINC06630658,-8.34,decoy,crystal
ZINC20219858,-8.04,decoy,crystal
ZINC19826971,-8.42,decoy,crystal
ZINC06831842,-7.14,decoy,crystal
ZINC06159030,-7.52,decoy,crystal
ZINC01897657,-10.25,decoy,crystal
ZINC00390119,-7.52,decoy,crystal
ZINC36704286,-10.19,decoy,crystal
ZINC53113171,-7.91,decoy,crystal
ZINC39252423,-9.09,decoy,crystal
ZINC38106834,-7.6,decoy,crystal
ZINC36256990,-9.18,decoy,crystal
ZINC38596156,-9.63,decoy,crystal
ZINC51296727,-7.3,decoy,crystal
ZINC34747228,-8.48,decoy,crystal
ZINC06743669,-7.71,decoy,crystal
ZINC36806304,-8.89,decoy,crystal
ZINC01573791,-6.19,decoy,crystal
ZINC06075179,-8.51,decoy,crystal
ZINC09162996,-9.56,decoy,crystal
ZINC33479051,-8.86,decoy,crystal
ZINC33123497,-9.72,decoy,crystal
ZINC66123616,-9.04,decoy,crystal
ZINC65294130,-8.98,decoy,crystal
ZINC63279935,-8.14,decoy,crystal
ZINC09881575,-8.72,decoy,crystal
ZINC32740345,-8.75,decoy,crystal
ZINC62660614,-8.98,decoy,crystal
ZINC13500754,-8.62,decoy,crystal
ZINC40796968,-8.33,decoy,crystal
ZINC05275925,-8.06,decoy,crystal
ZINC38918454,-8.96,decoy,crystal
ZINC02870739,-7.57,decoy,crystal
ZINC01382553,-9.17,decoy,crystal
ZINC38671603,-8.97,decoy,crystal
ZINC46055831,-9.46,decoy,crystal
ZINC16759505,-9.48,decoy,crystal
ZINC40759060,-6.89,decoy,crystal
ZINC13075825,-9.57,decoy,crystal
ZINC59310035,-8.95,decoy,crystal
ZINC36643474,-9.98,decoy,crystal
ZINC01407602,-6.64,decoy,crystal
ZINC35706465,-9.97,decoy,crystal
ZINC36506417,-8.68,decoy,crystal
ZINC64031638,-10.78,decoy,crystal
ZINC36145498,-6.55,decoy,crystal
ZINC06166392,-8.48,decoy,crystal
ZINC40687473,-8.94,decoy,crystal
ZINC63941181,-9.85,decoy,crystal
ZINC39688732,-9.34,decoy,crystal
ZINC38903945,-9.87,decoy,crystal
ZINC13567640,-7.17,decoy,crystal
ZINC32624692,-8.87,decoy,crystal
ZINC36045136,-9.33,decoy,crystal
ZINC38847367,-9.65,decoy,crystal
ZINC00691127,-7.97,decoy,crystal
ZINC00706474,-8.33,decoy,crystal
ZINC66772875,-7.6,decoy,crystal
ZINC16731247,-7.42,decoy,crystal
ZINC00737594,-8.83,decoy,crystal
ZINC08767203,-8.27,decoy,crystal
ZINC39483137,-8.68,decoy,crystal
ZINC32117002,-9.29,decoy,crystal
ZINC01433649,-8.46,decoy,crystal
ZINC37129785,-7.23,decoy,crystal
ZINC63214793,-7.1,decoy,crystal
ZINC40611958,-7.73,decoy,crystal
ZINC65622066,-8.94,decoy,crystal
ZINC13495957,-9.8,decoy,crystal
ZINC63187804,-9.99,decoy,crystal
ZINC36643288,-9.64,decoy,crystal
ZINC40319523,-9.1,decoy,crystal
ZINC03409039,-7.64,decoy,crystal
ZINC67246099,-8.21,decoy,crystal
ZINC04753512,-9.3,decoy,crystal
ZINC13129817,-9.39,decoy,crystal
ZINC59427937,-8.4,decoy,crystal
ZINC13063916,-9.16,decoy,crystal
ZINC39486876,-10.06,decoy,crystal
ZINC67612524,-7.63,decoy,crystal
ZINC48332566,-7.8,decoy,crystal
ZINC43285115,-6.04,decoy,crystal
ZINC24221196,-9.2,decoy,crystal
ZINC44215072,-6.21,decoy,crystal
ZINC28884565,-8.62,decoy,crystal
ZINC08933098,-9.31,decoy,crystal
ZINC06543559,-7.93,decoy,crystal
ZINC08843142,-9.31,decoy,crystal
ZINC67300399,-7.38,decoy,crystal
ZINC01784439,-8.66,decoy,crystal
ZINC36242556,-7.4,decoy,crystal
ZINC40315397,-7.68,decoy,crystal
ZINC12657975,-8.47,decoy,crystal
ZINC39550194,-7.66,decoy,crystal
ZINC65622356,-7.95,decoy,crystal
ZINC21809873,-8.57,decoy,crystal
ZINC36240621,-7.83,decoy,crystal
ZINC04912615,-8.87,decoy,crystal
ZINC40957571,-7.43,decoy,crystal
ZINC20694349,-9.13,decoy,crystal
ZINC15015346,-9.74,decoy,crystal
ZINC10750761,-6.94,decoy,crystal
ZINC08941847,-10.33,decoy,crystal
ZINC60475240,-7.47,decoy,crystal
ZINC64674373,-9.41,decoy,crystal
ZINC38546337,-8.14,decoy,crystal
ZINC37730327,-7.47,decoy,crystal
ZINC10406051,-8.78,decoy,crystal
CHEMBL450271,-9.32,active,crystal
ZINC43291189,-6.64,decoy,crystal
ZINC12469994,-8.17,decoy,crystal
ZINC01605043,-6.77,decoy,crystal
ZINC35594689,-7.38,decoy,crystal
ZINC11764974,-8.0,decoy,crystal
ZINC01127875,-8.62,decoy,crystal
ZINC14471713,-9.7,decoy,crystal
ZINC58236874,-8.78,decoy,crystal
ZINC33898201,-8.85,decoy,crystal
ZINC15069131,-9.19,decoy,crystal
ZINC04006554,-7.69,decoy,crystal
ZINC19973199,-10.24,decoy,crystal
ZINC39661173,-8.43,decoy,crystal
ZINC22125100,-6.95,decoy,crystal
ZINC40629457,-9.91,decoy,crystal
ZINC36494094,-9.01,decoy,crystal
ZINC37971425,-5.42,decoy,crystal
ZINC04499831,-8.51,decoy,crystal
ZINC08780805,-8.82,decoy,crystal
ZINC04232952,-10.93,decoy,crystal
ZINC13501163,-9.26,decoy,crystal
ZINC03308408,-8.45,decoy,crystal
ZINC36038423,-8.05,decoy,crystal
ZINC01372654,-9.06,decoy,crystal
ZINC05529407,-8.26,decoy,crystal
ZINC36647915,-8.82,decoy,crystal
ZINC23454587,-7.34,decoy,crystal
ZINC36704414,-9.06,decoy,crystal
ZINC08880875,-8.87,decoy,crystal
ZINC36218814,-8.32,decoy,crystal
ZINC36541439,-7.92,decoy,crystal
ZINC16218256,-9.0,decoy,crystal
ZINC38546574,-8.71,decoy,crystal
ZINC27323118,-10.2,decoy,crystal
