Ligand,Energy,Label,Best_Receptor
CHEMBL595708,-9.86,active,crystal
ZINC64114272,-8.71,decoy,crystal
ZINC39228717,-8.99,decoy,crystal
ZINC36994413,-7.26,decoy,crystal
ZINC67611316,-8.13,decoy,crystal
ZINC33332060,-9.49,decoy,crystal
ZINC46749798,-7.15,decoy,crystal
ZINC21885927,-8.82,decoy,crystal
ZINC42362400,-7.83,decoy,crystal
ZINC36629323,-7.36,decoy,crystal
ZINC44545346,-8.85,decoy,crystal
ZINC17085928,-8.83,decoy,crystal
ZINC48895943,-7.26,decoy,crystal
ZINC34660013,-7.04,decoy,crystal
ZINC39693375,-8.39,decoy,crystal
ZINC20518971,-8.65,decoy,crystal
ZINC39601174,-9.69,decoy,crystal
ZINC63755391,-8.56,decoy,crystal
ZINC01750181,-8.07,decoy,crystal
ZINC08894238,-7.7,decoy,crystal
ZINC20073246,-9.49,decoy,crystal
ZINC21321879,-9.12,decoy,crystal
ZINC45287296,-9.03,decoy,crystal
ZINC16958097,-9.95,decoy,crystal
CHEMBL596072,-9.43,active,crystal
ZINC64044585,-9.97,decoy,crystal
ZINC02302877,-9.03,decoy,crystal
ZINC66908418,-8.68,decoy,crystal
ZINC24677991,-8.75,decoy,crystal
ZINC14996578,-9.46,decoy,crystal
ZINC34756610,-7.17,decoy,crystal
ZINC16759626,-10.11,decoy,crystal
ZINC50441394,-7.76,decoy,crystal
ZINC44118138,-8.21,decoy,crystal
ZINC40731397,-7.02,decoy,crystal
ZINC48912116,-7.61,decoy,crystal
ZINC56189023,-7.64,decoy,crystal
ZINC38547770,-8.86,decoy,crystal
ZINC42362317,-7.2,decoy,crystal
ZINC63552629,-10.04,decoy,crystal
ZINC62962802,-6.66,decoy,crystal
ZINC12883578,-8.9,decoy,crystal
ZINC46585951,-8.22,decoy,crystal
ZINC64540119,-10.24,decoy,crystal
ZINC42954928,-8.48,decoy,crystal
ZINC20023780,-8.29,decoy,crystal
ZINC19737034,-7.72,decoy,crystal
ZINC35778579,-9.55,decoy,crystal
ZINC26951283,-7.26,decoy,crystal
ZINC64651463,-8.97,decoy,crystal
CHEMBL572670,-11.36,active,crystal
ZINC22926863,-9.34,decoy,crystal
ZINC08682471,-8.82,decoy,crystal
ZINC15550395,-9.2,decoy,crystal
ZINC17315799,-11.15,decoy,crystal
ZINC08234475,-6.53,decoy,crystal
ZINC12305990,-9.55,decoy,crystal
ZINC05270108,-8.7,decoy,crystal
ZINC17851954,-8.56,decoy,crystal
ZINC36207988,-8.55,decoy,crystal
ZINC49193069,-7.33,decoy,crystal
ZINC24716555,-10.04,decoy,crystal
ZINC43262819,-6.38,decoy,crystal
ZINC05949483,-9.07,decoy,crystal
ZINC61551370,-9.69,decoy,crystal
ZINC64120840,-8.79,decoy,crystal
ZINC11775212,-9.67,decoy,crystal
ZINC65596472,-8.44,decoy,crystal
ZINC34749489,-9.61,decoy,crystal
ZINC27537061,-8.84,decoy,crystal
ZINC09166195,-9.54,decoy,crystal
ZINC57846375,-7.43,decoy,crystal
ZINC67567763,-8.79,decoy,crystal
ZINC20155064,-11.09,decoy,crystal
ZINC13010931,-8.81,decoy,crystal
ZINC46748944,-8.59,decoy,crystal
ZINC49151898,-7.89,decoy,crystal
ZINC43675729,-7.79,decoy,crystal
ZINC40777227,-7.8,decoy,crystal
ZINC20101165,-10.23,decoy,crystal
ZINC35367858,-6.93,decoy,crystal
ZINC16033038,-7.99,decoy,crystal
ZINC35374498,-8.9,decoy,crystal
ZINC50060941,-9.26,decoy,crystal
ZINC38775990,-8.83,decoy,crystal
ZINC49532582,-7.53,decoy,crystal
ZINC01304664,-8.16,decoy,crystal
ZINC63375706,-9.08,decoy,crystal
ZINC15015557,-8.49,decoy,crystal
ZINC39632049,-9.26,decoy,crystal
ZINC67501769,-7.89,decoy,crystal
ZINC39674878,-11.49,decoy,crystal
ZINC38050990,-7.45,decoy,crystal
ZINC25493892,-6.31,decoy,crystal
ZINC45551540,-7.62,decoy,crystal
ZINC48546346,-7.76,decoy,crystal
ZINC12605403,-9.53,decoy,crystal
ZINC38670319,-8.96,decoy,crystal
ZINC36597669,-7.03,decoy,crystal
ZINC00907081,-9.45,decoy,crystal
ZINC38756124,-8.77,decoy,crystal
ZINC39769760,-8.29,decoy,crystal
ZINC37616280,-6.85,decoy,crystal
ZINC55129445,-8.23,decoy,crystal
ZINC12329222,-8.82,decoy,crystal
ZINC63161680,-7.49,decoy,crystal
ZINC35138044,-9.61,decoy,crystal
ZINC22362063,-10.25,decoy,crystal
ZINC40814805,-9.73,decoy,crystal
ZINC13154121,-9.01,decoy,crystal
ZINC12869581,-8.01,decoy,crystal
ZINC20421519,-10.04,decoy,crystal
ZINC21080083,-9.21,decoy,crystal
ZINC54434695,-8.42,decoy,crystal
ZINC66876642,-8.41,decoy,crystal
ZINC03333217,-10.32,decoy,crystal
ZINC63541070,-10.96,decoy,crystal
ZINC05640796,-8.98,decoy,crystal
ZINC46737227,-8.84,decoy,crystal
ZINC36276813,-7.24,decoy,crystal
ZINC59250216,-8.14,decoy,crystal
ZINC67613781,-10.04,decoy,crystal
ZINC59107450,-8.71,decoy,crystal
ZINC56709888,-9.07,decoy,crystal
ZINC08739813,-9.47,decoy,crystal
ZINC65061853,-9.7,decoy,crystal
ZINC38549904,-7.08,decoy,crystal
ZINC66568425,-8.46,decoy,crystal
CHEMBL211690,-10.46,active,crystal
ZINC67570481,-8.01,decoy,crystal
ZINC32424849,-9.28,decoy,crystal
ZINC63281950,-8.54,decoy,crystal
ZINC66697819,-9.96,decoy,crystal
ZINC63746364,-10.15,decoy,crystal
ZINC12882896,-9.93,decoy,crystal
ZINC38791130,-9.14,decoy,crystal
ZINC02918368,-8.48,decoy,crystal
ZINC35271263,-7.27,decoy,crystal
ZINC37399855,-8.09,decoy,crystal
ZINC67433231,-9.7,decoy,crystal
ZINC22011738,-9.43,decoy,crystal
ZINC36844227,-8.1,decoy,crystal
ZINC10188471,-10.26,decoy,crystal
ZINC14975237,-6.48,decoy,crystal
ZINC39154857,-9.56,decoy,crystal
CHEMBL206183,-9.46,active,crystal
ZINC56624904,-8.86,decoy,crystal
ZINC67332428,-8.9,decoy,crystal
ZINC39500472,-10.25,decoy,crystal
ZINC09087042,-9.05,decoy,crystal
ZINC14242833,-9.22,decoy,crystal
ZINC22024002,-9.94,decoy,crystal
ZINC39631693,-9.66,decoy,crystal
ZINC12661768,-9.16,decoy,crystal
ZINC67297970,-8.41,decoy,crystal
ZINC23540702,-7.99,decoy,crystal
CHEMBL1096290,-9.26,active,crystal
ZINC63514838,-9.04,decoy,crystal
ZINC36161501,-6.93,decoy,crystal
ZINC22325012,-9.36,decoy,crystal
ZINC64098039,-9.85,decoy,crystal
ZINC45805420,-8.57,decoy,crystal
ZINC09347463,-11.35,decoy,crystal
ZINC53115731,-8.49,decoy,crystal
ZINC44254310,-8.78,decoy,crystal
ZINC42954063,-8.96,decoy,crystal
ZINC39652937,-9.94,decoy,crystal
ZINC17740316,-8.15,decoy,crystal
ZINC20686364,-8.24,decoy,crystal
ZINC67550563,-9.67,decoy,crystal
ZINC27833111,-8.89,decoy,crystal
ZINC04904464,-6.79,decoy,crystal
ZINC39143181,-12.64,decoy,crystal
ZINC43109806,-8.05,decoy,crystal
ZINC09935239,-7.75,decoy,crystal
ZINC04045706,-7.57,decoy,crystal
ZINC63375160,-9.4,decoy,crystal
ZINC67529362,-8.04,decoy,crystal
ZINC08705588,-8.51,decoy,crystal
ZINC33797476,-8.85,decoy,crystal
ZINC50441400,-9.07,decoy,crystal
ZINC67585333,-9.23,decoy,crystal
ZINC22014670,-6.98,decoy,crystal
ZINC41583688,-9.75,decoy,crystal
ZINC37722409,-7.22,decoy,crystal
ZINC21686564,-10.27,decoy,crystal
ZINC20996831,-9.37,decoy,crystal
ZINC34762416,-9.13,decoy,crystal
ZINC40740482,-8.79,decoy,crystal
ZINC62592022,-8.45,decoy,crystal
ZINC22912969,-9.17,decoy,crystal
ZINC63161834,-7.64,decoy,crystal
ZINC27541428,-9.64,decoy,crystal
ZINC18103145,-8.14,decoy,crystal
ZINC64409163,-9.67,decoy,crystal
ZINC05023241,-7.74,decoy,crystal
ZINC48299343,-9.16,decoy,crystal
ZINC53605912,-8.95,decoy,crystal
ZINC36894253,-8.07,decoy,crystal
ZINC35486223,-9.41,decoy,crystal
ZINC43262761,-6.19,decoy,crystal
ZINC34667817,-7.49,decoy,crystal
ZINC67551422,-6.35,decoy,crystal
ZINC38079918,-6.91,decoy,crystal
ZINC11824696,-8.08,decoy,crystal
ZINC08564968,-8.95,decoy,crystal
CHEMBL226898,-9.3,active,crystal
ZINC40722470,-7.58,decoy,crystal
ZINC60343214,-9.94,decoy,crystal
CHEMBL577377,-9.86,active,crystal
ZINC20995460,-10.4,decoy,crystal
ZINC08254140,-7.55,decoy,crystal
ZINC04278493,-8.3,decoy,crystal
ZINC09170806,-8.16,decoy,crystal
ZINC19908514,-9.84,decoy,crystal
ZINC08855422,-9.65,decoy,crystal
ZINC39953553,-7.46,decoy,crystal
ZINC55410156,-8.87,decoy,crystal
CHEMBL381703,-9.86,active,crystal
ZINC61594251,-7.6,decoy,crystal
ZINC03840659,-9.43,decoy,crystal
ZINC09935228,-8.84,decoy,crystal
ZINC42362313,-7.69,decoy,crystal
ZINC36587102,-7.94,decoy,crystal
ZINC50998137,-7.57,decoy,crystal
ZINC44830559,-8.05,decoy,crystal
ZINC38785259,-10.2,decoy,crystal
ZINC35070314,-9.06,decoy,crystal
ZINC39654054,-9.75,decoy,crystal
ZINC24770146,-7.69,decoy,crystal
ZINC34734986,-8.86,decoy,crystal
ZINC18935168,-8.8,decoy,crystal
ZINC41584722,-9.46,decoy,crystal
ZINC26486703,-9.35,decoy,crystal
ZINC24215460,-8.81,decoy,crystal
ZINC22679028,-8.31,decoy,crystal
ZINC10087016,-10.54,decoy,crystal
ZINC19840890,-8.71,decoy,crystal
ZINC08686872,-8.5,decoy,crystal
ZINC40825218,-9.93,decoy,crystal
ZINC02146429,-8.45,decoy,crystal
ZINC47257570,-8.28,decoy,crystal
ZINC39030305,-9.57,decoy,crystal
ZINC59170723,-10.55,decoy,crystal
ZINC37263954,-6.99,decoy,crystal
ZINC03268327,-7.3,decoy,crystal
ZINC40529676,-8.76,decoy,crystal
ZINC39632019,-9.55,decoy,crystal
ZINC36280919,-7.89,decoy,crystal
ZINC47970024,-8.39,decoy,crystal
ZINC39632102,-10.02,decoy,crystal
ZINC28252144,-9.3,decoy,crystal
ZINC39394506,-10.04,decoy,crystal
ZINC08635761,-8.57,decoy,crystal
ZINC66214504,-9.69,decoy,crystal
ZINC06661914,-8.89,decoy,crystal
CHEMBL247797,-8.3,active,crystal
ZINC36398128,-8.7,decoy,crystal
ZINC12325753,-9.93,decoy,crystal
ZINC13002052,-9.24,decoy,crystal
ZINC39631220,-8.77,decoy,crystal
ZINC10751362,-9.7,decoy,crystal
ZINC05949479,-9.14,decoy,crystal
ZINC09361122,-9.29,decoy,crystal
ZINC06650608,-8.35,decoy,crystal
ZINC61653258,-7.27,decoy,crystal
ZINC03951631,-8.27,decoy,crystal
ZINC12872512,-9.36,decoy,crystal
ZINC56520831,-8.68,decoy,crystal
ZINC39623765,-10.59,decoy,crystal
ZINC67145303,-8.85,decoy,crystal
ZINC20532174,-8.13,decoy,crystal
ZINC31890939,-7.17,decoy,crystal
ZINC39663090,-8.39,decoy,crystal
ZINC39631553,-11.96,decoy,crystal
ZINC35255126,-7.67,decoy,crystal
ZINC23244612,-10.73,decoy,crystal
ZINC13124118,-7.63,decoy,crystal
ZINC57943656,-7.56,decoy,crystal
ZINC59098176,-9.55,decoy,crystal
ZINC05027679,-7.74,decoy,crystal
ZINC45694681,-8.1,decoy,crystal
ZINC37261812,-7.83,decoy,crystal
ZINC51580886,-7.79,decoy,crystal
ZINC02249939,-7.45,decoy,crystal
ZINC63796066,-8.38,decoy,crystal
ZINC39994327,-8.92,decoy,crystal
ZINC15482849,-8.94,decoy,crystal
ZINC02793963,-8.37,decoy,crystal
ZINC09914330,-8.28,decoy,crystal
ZINC17027823,-6.1,decoy,crystal
ZINC35712633,-10.0,decoy,crystal
ZINC35887860,-10.04,decoy,crystal
ZINC54108990,-8.24,decoy,crystal
ZINC39923303,-10.33,decoy,crystal
ZINC06877456,-8.89,decoy,crystal
ZINC08767674,-8.47,decoy,crystal
ZINC37943654,-6.66,decoy,crystal
ZINC39479093,-7.4,decoy,crystal
ZINC20445617,-9.31,decoy,crystal
ZINC09577143,-9.79,decoy,crystal
ZINC39041212,-6.3,decoy,crystal
ZINC63479927,-9.72,decoy,crystal
ZINC20157570,-7.89,decoy,crystal
ZINC07779504,-8.87,decoy,crystal
ZINC47835569,-9.09,decoy,crystal
ZINC12361981,-8.28,decoy,crystal
ZINC43102367,-6.92,decoy,crystal
ZINC63541299,-10.64,decoy,crystal
ZINC59876092,-8.46,decoy,crystal
ZINC63375210,-8.67,decoy,crystal
ZINC44163712,-8.88,decoy,crystal
ZINC20834937,-8.24,decoy,crystal
ZINC00810691,-10.67,decoy,crystal
ZINC65374534,-7.93,decoy,crystal
ZINC09741227,-7.9,decoy,crystal
ZINC57841589,-6.79,decoy,crystal
ZINC39855965,-9.22,decoy,crystal
ZINC43553888,-7.64,decoy,crystal
ZINC12864980,-9.71,decoy,crystal
ZINC63985633,-11.47,decoy,crystal
ZINC36027435,-10.02,decoy,crystal
ZINC33673596,-6.89,decoy,crystal
ZINC20153610,-7.67,decoy,crystal
ZINC63374894,-9.9,decoy,crystal
ZINC57120692,-7.34,decoy,crystal
ZINC44389788,-7.63,decoy,crystal
ZINC10039594,-8.67,decoy,crystal
ZINC13128505,-9.66,decoy,crystal
ZINC22561444,-8.78,decoy,crystal
ZINC37711473,-6.45,decoy,crystal
ZINC40621388,-8.12,decoy,crystal
ZINC34765209,-8.72,decoy,crystal
ZINC51048346,-7.76,decoy,crystal
ZINC63303022,-10.93,decoy,crystal
ZINC16134200,-7.89,decoy,crystal
ZINC43563533,-7.67,decoy,crystal
ZINC04077634,-8.16,decoy,crystal
ZINC04087258,-8.8,decoy,crystal
ZINC56657342,-9.23,decoy,crystal
ZINC35642033,-8.74,decoy,crystal
ZINC27376335,-10.43,decoy,crystal
ZINC64623127,-8.12,decoy,crystal
ZINC22819497,-8.22,decoy,crystal
ZINC61690250,-6.42,decoy,crystal
ZINC39623339,-9.56,decoy,crystal
ZINC40757641,-8.54,decoy,crystal
ZINC33326912,-10.69,decoy,crystal
ZINC36787348,-6.62,decoy,crystal
ZINC27527669,-8.46,decoy,crystal
ZINC64610812,-11.65,decoy,crystal
ZINC01920765,-8.96,decoy,crystal
ZINC23127141,-6.94,decoy,crystal
ZINC38547563,-9.37,decoy,crystal
ZINC45764428,-9.7,decoy,crystal
ZINC46950507,-8.51,decoy,crystal
ZINC50182734,-8.74,decoy,crystal
ZINC39652803,-10.11,decoy,crystal
ZINC63884112,-8.51,decoy,crystal
ZINC17307683,-7.82,decoy,crystal
ZINC39325017,-11.57,decoy,crystal
ZINC45069052,-6.4,decoy,crystal
ZINC25682616,-7.9,decoy,crystal
ZINC02107401,-7.8,decoy,crystal
ZINC16026968,-9.64,decoy,crystal
ZINC07520823,-7.06,decoy,crystal
ZINC45118666,-7.42,decoy,crystal
ZINC63572037,-10.07,decoy,crystal
ZINC09712602,-7.94,decoy,crystal
ZINC44170007,-8.73,decoy,crystal
ZINC43261884,-7.39,decoy,crystal
ZINC18581131,-9.23,decoy,crystal
ZINC09014204,-8.67,decoy,crystal
ZINC27520570,-10.78,decoy,crystal
ZINC50118316,-8.01,decoy,crystal
ZINC12470955,-9.54,decoy,crystal
ZINC29494215,-9.08,decoy,crystal
ZINC35904214,-9.25,decoy,crystal
ZINC01689685,-8.95,decoy,crystal
ZINC43259357,-8.15,decoy,crystal
ZINC65520010,-6.8,decoy,crystal
ZINC09427270,-6.67,decoy,crystal
ZINC38766288,-8.29,decoy,crystal
ZINC50588524,-7.16,decoy,crystal
ZINC63339470,-9.39,decoy,crystal
ZINC37543006,-6.9,decoy,crystal
ZINC53618143,-8.88,decoy,crystal
ZINC32541993,-8.76,decoy,crystal
ZINC34776165,-10.11,decoy,crystal
ZINC63328972,-10.36,decoy,crystal
ZINC38672973,-10.9,decoy,crystal
ZINC14018075,-8.81,decoy,crystal
ZINC15974586,-11.24,decoy,crystal
ZINC39290069,-10.05,decoy,crystal
ZINC43606740,-8.55,decoy,crystal
ZINC59022930,-8.74,decoy,crystal
ZINC19219213,-8.76,decoy,crystal
ZINC09906778,-8.65,decoy,crystal
ZINC43604574,-10.72,decoy,crystal
ZINC57358747,-8.64,decoy,crystal
ZINC12310004,-7.88,decoy,crystal
ZINC08636817,-10.25,decoy,crystal
ZINC55888099,-9.04,decoy,crystal
ZINC63642946,-8.88,decoy,crystal
ZINC47773339,-8.12,decoy,crystal
ZINC36311285,-8.92,decoy,crystal
ZINC63425406,-7.85,decoy,crystal
ZINC20285942,-8.7,decoy,crystal
CHEMBL203434,-9.9,active,crystal
ZINC40741808,-9.24,decoy,crystal
ZINC35667438,-9.32,decoy,crystal
ZINC63648748,-10.11,decoy,crystal
ZINC16435171,-9.01,decoy,crystal
ZINC15708670,-9.17,decoy,crystal
ZINC39464431,-6.96,decoy,crystal
ZINC41010260,-7.29,decoy,crystal
ZINC45629557,-7.82,decoy,crystal
ZINC65886864,-9.18,decoy,crystal
ZINC49508788,-11.65,decoy,crystal
ZINC63271424,-8.87,decoy,crystal
ZINC36316248,-8.52,decoy,crystal
ZINC59474928,-7.91,decoy,crystal
ZINC20995715,-9.31,decoy,crystal
ZINC08752991,-8.72,decoy,crystal
ZINC67416044,-9.11,decoy,crystal
ZINC12293280,-8.68,decoy,crystal
ZINC21610293,-8.99,decoy,crystal
ZINC04395685,-9.94,decoy,crystal
ZINC05192172,-8.55,decoy,crystal
ZINC39387785,-8.65,decoy,crystal
ZINC66246732,-7.53,decoy,crystal
ZINC63531087,-9.54,decoy,crystal
ZINC08454425,-8.15,decoy,crystal
ZINC21944330,-7.79,decoy,crystal
ZINC01110865,-7.63,decoy,crystal
ZINC44179910,-8.65,decoy,crystal
ZINC08829247,-9.31,decoy,crystal
ZINC02355320,-9.5,decoy,crystal
ZINC02395520,-10.44,decoy,crystal
ZINC63627531,-9.53,decoy,crystal
ZINC07738112,-8.31,decoy,crystal
ZINC39674702,-10.01,decoy,crystal
ZINC63704027,-8.2,decoy,crystal
ZINC34756827,-9.26,decoy,crystal
ZINC01159790,-8.93,decoy,crystal
ZINC39737847,-9.08,decoy,crystal
ZINC39724964,-8.95,decoy,crystal
ZINC31162751,-7.38,decoy,crystal
ZINC10774746,-8.79,decoy,crystal
ZINC63375919,-9.14,decoy,crystal
ZINC12756558,-8.47,decoy,crystal
ZINC52588341,-8.31,decoy,crystal
CHEMBL494882,-8.61,active,crystal
ZINC32793436,-8.69,decoy,crystal
ZINC60377253,-9.68,decoy,crystal
ZINC37424988,-8.1,decoy,crystal
ZINC08884534,-8.96,decoy,crystal
ZINC63385754,-7.46,decoy,crystal
ZINC19832196,-9.02,decoy,crystal
ZINC54681254,-9.62,decoy,crystal
ZINC63571486,-8.69,decoy,crystal
ZINC08743561,-7.66,decoy,crystal
ZINC51096796,-8.57,decoy,crystal
ZINC39691344,-11.38,decoy,crystal
ZINC39663908,-10.2,decoy,crystal
ZINC03665672,-9.95,decoy,crystal
ZINC07927421,-7.49,decoy,crystal
ZINC44164658,-8.5,decoy,crystal
ZINC67397901,-8.42,decoy,crystal
ZINC19144334,-8.8,decoy,crystal
ZINC11956187,-9.19,decoy,crystal
ZINC43098215,-6.64,decoy,crystal
ZINC48797166,-8.49,decoy,crystal
ZINC39635024,-10.22,decoy,crystal
ZINC64540128,-9.87,decoy,crystal
