Ligand,Energy,Label,Best_Receptor
ZINC44670698,-8.37,decoy,crystal
ZINC63933114,-7.72,decoy,crystal
ZINC36202351,-8.22,decoy,crystal
ZINC62186479,-9.3,decoy,crystal
ZINC12242611,-8.96,decoy,crystal
ZINC11950548,-7.22,decoy,crystal
ZINC37725530,-5.37,decoy,crystal
ZINC55911850,-7.54,decoy,crystal
ZINC09399702,-9.62,decoy,crystal
ZINC33514203,-10.6,decoy,crystal
ZINC02314680,-6.53,decoy,crystal
ZINC63572995,-9.1,decoy,crystal
ZINC39940815,-10.1,decoy,crystal
ZINC41069941,-7.72,decoy,crystal
CHEMBL523880,-8.87,active,crystal
ZINC35696726,-8.77,decoy,crystal
ZINC42506473,-6.78,decoy,crystal
ZINC39898384,-8.71,decoy,crystal
ZINC16157468,-10.67,decoy,crystal
ZINC06526531,-8.4,decoy,crystal
ZINC21755368,-8.69,decoy,crystal
CHEMBL221547,-9.78,active,crystal
ZINC59403256,-8.99,decoy,crystal
ZINC02697528,-10.46,decoy,crystal
ZINC36545235,-6.31,decoy,crystal
ZINC07127772,-8.6,decoy,crystal
CHEMBL120185,-9.19,active,crystal
CHEMBL197206,-8.7,active,crystal
ZINC39452853,-7.52,decoy,crystal
CHEMBL18950,-7.23,active,crystal
ZINC39849816,-9.72,decoy,crystal
ZINC39687057,-7.02,decoy,crystal
ZINC66199722,-9.41,decoy,crystal
ZINC39846415,-8.76,decoy,crystal
ZINC37064353,-7.08,decoy,crystal
ZINC15001245,-10.5,decoy,crystal
ZINC04949265,-7.82,decoy,crystal
ZINC20565920,-8.45,decoy,crystal
ZINC15020101,-10.08,decoy,crystal
ZINC12573416,-9.28,decoy,crystal
ZINC02414675,-8.77,decoy,crystal
ZINC38727106,-8.73,decoy,crystal
ZINC60093395,-9.57,decoy,crystal
CHEMBL585902,-9.86,active,crystal
ZINC03312323,-10.83,decoy,crystal
ZINC20732878,-6.07,decoy,crystal
ZINC32508566,-8.52,decoy,crystal
ZINC21221473,-9.01,decoy,crystal
ZINC12041926,-8.37,decoy,crystal
ZINC40739196,-9.09,decoy,crystal
ZINC27645674,-8.32,decoy,crystal
ZINC15776318,-7.35,decoy,crystal
ZINC21232722,-8.95,decoy,crystal
ZINC36597546,-5.96,decoy,crystal
ZINC39674777,-8.55,decoy,crystal
ZINC49525197,-6.57,decoy,crystal
ZINC67289814,-9.68,decoy,crystal
ZINC38563967,-9.25,decoy,crystal
ZINC17525525,-9.58,decoy,crystal
CHEMBL359797,-10.61,active,crystal
ZINC25464944,-9.02,decoy,crystal
CHEMBL383348,-9.53,active,crystal
ZINC15305446,-6.14,decoy,crystal
ZINC45662668,-6.25,decoy,crystal
ZINC37191456,-8.41,decoy,crystal
ZINC65182713,-8.82,decoy,crystal
ZINC39658975,-7.43,decoy,crystal
ZINC14463350,-9.69,decoy,crystal
ZINC08935462,-8.49,decoy,crystal
ZINC14093606,-9.05,decoy,crystal
ZINC46801548,-8.2,decoy,crystal
ZINC09581681,-10.3,decoy,crystal
CHEMBL320950,-11.43,active,crystal
ZINC14992365,-9.27,decoy,crystal
ZINC12250717,-9.99,decoy,crystal
ZINC03127324,-7.66,decoy,crystal
ZINC62605547,-9.5,decoy,crystal
ZINC05546352,-6.52,decoy,crystal
ZINC38971360,-6.58,decoy,crystal
ZINC03339596,-8.52,decoy,crystal
ZINC01501011,-8.13,decoy,crystal
ZINC35541709,-6.42,decoy,crystal
ZINC11363973,-10.32,decoy,crystal
ZINC39935328,-10.52,decoy,crystal
CHEMBL93282,-10.1,active,crystal
ZINC38785209,-11.25,decoy,crystal
ZINC04069934,-10.87,decoy,crystal
ZINC06857634,-7.68,decoy,crystal
ZINC21241589,-9.09,decoy,crystal
ZINC12868668,-7.96,decoy,crystal
ZINC22135258,-8.83,decoy,crystal
ZINC39869048,-9.46,decoy,crystal
ZINC02401374,-7.07,decoy,crystal
CHEMBL376506,-8.2,active,crystal
ZINC35361536,-10.6,decoy,crystal
ZINC35781234,-5.97,decoy,crystal
ZINC13639929,-9.26,decoy,crystal
ZINC08790281,-9.56,decoy,crystal
ZINC00679856,-7.39,decoy,crystal
ZINC10023125,-9.59,decoy,crystal
ZINC39737802,-8.15,decoy,crystal
ZINC21246050,-8.67,decoy,crystal
ZINC09621180,-8.82,decoy,crystal
ZINC12501782,-8.57,decoy,crystal
ZINC35777672,-6.9,decoy,crystal
ZINC04082917,-7.95,decoy,crystal
ZINC39684653,-7.69,decoy,crystal
ZINC41631855,-7.31,decoy,crystal
ZINC63658815,-8.7,decoy,crystal
ZINC00639172,-8.79,decoy,crystal
ZINC37006478,-9.8,decoy,crystal
ZINC20472545,-8.13,decoy,crystal
ZINC58406591,-7.94,decoy,crystal
CHEMBL397975,-9.84,active,crystal
ZINC09264380,-7.8,decoy,crystal
ZINC08916986,-8.56,decoy,crystal
ZINC43460530,-5.48,decoy,crystal
ZINC02782081,-7.83,decoy,crystal
ZINC32985200,-9.3,decoy,crystal
CHEMBL40138,-8.83,active,crystal
ZINC42352316,-6.46,decoy,crystal
ZINC15240623,-8.7,decoy,crystal
ZINC44547066,-9.32,decoy,crystal
ZINC66243023,-8.47,decoy,crystal
ZINC49029854,-7.54,decoy,crystal
ZINC14163250,-8.35,decoy,crystal
ZINC32093537,-8.45,decoy,crystal
ZINC00427453,-7.38,decoy,crystal
ZINC36527674,-9.17,decoy,crystal
ZINC04574464,-6.54,decoy,crystal
ZINC01069038,-7.63,decoy,crystal
ZINC21140196,-9.0,decoy,crystal
ZINC39534345,-9.26,decoy,crystal
ZINC39710480,-6.61,decoy,crystal
ZINC16629190,-9.56,decoy,crystal
ZINC66481606,-8.33,decoy,crystal
ZINC27136449,-8.33,decoy,crystal
ZINC40797602,-8.64,decoy,crystal
ZINC39659600,-7.24,decoy,crystal
ZINC02777390,-9.59,decoy,crystal
ZINC40743264,-8.82,decoy,crystal
ZINC20823449,-10.1,decoy,crystal
ZINC21690199,-8.89,decoy,crystal
ZINC62281892,-8.05,decoy,crystal
ZINC08735000,-8.97,decoy,crystal
ZINC09291787,-9.48,decoy,crystal
ZINC58687001,-9.99,decoy,crystal
ZINC35098424,-8.33,decoy,crystal
ZINC09408724,-9.26,decoy,crystal
ZINC14461138,-7.19,decoy,crystal
ZINC35907995,-8.61,decoy,crystal
ZINC44851409,-8.97,decoy,crystal
ZINC63376038,-8.03,decoy,crystal
ZINC13010799,-6.89,decoy,crystal
ZINC22305061,-9.64,decoy,crystal
ZINC39452752,-9.46,decoy,crystal
ZINC22437273,-9.32,decoy,crystal
ZINC41721597,-6.46,decoy,crystal
ZINC38117884,-6.54,decoy,crystal
ZINC67391113,-5.37,decoy,crystal
ZINC58057724,-7.69,decoy,crystal
ZINC03843601,-8.15,decoy,crystal
ZINC36892100,-7.03,decoy,crystal
ZINC14465391,-9.06,decoy,crystal
ZINC35851527,-9.06,decoy,crystal
ZINC52592367,-7.2,decoy,crystal
ZINC03011158,-10.17,decoy,crystal
ZINC40985965,-8.72,decoy,crystal
ZINC36273849,-7.29,decoy,crystal
ZINC12494303,-8.9,decoy,crystal
ZINC38479583,-9.11,decoy,crystal
ZINC05273506,-7.03,decoy,crystal
ZINC12498158,-9.45,decoy,crystal
ZINC07427262,-9.8,decoy,crystal
ZINC09716300,-10.92,decoy,crystal
ZINC37702846,-4.78,decoy,crystal
ZINC59166848,-8.21,decoy,crystal
ZINC13063703,-10.01,decoy,crystal
ZINC65182506,-8.92,decoy,crystal
ZINC15776905,-8.73,decoy,crystal
ZINC60238959,-8.13,decoy,crystal
ZINC08892716,-7.92,decoy,crystal
ZINC15732338,-10.6,decoy,crystal
ZINC06885623,-10.19,decoy,crystal
ZINC22369180,-8.6,decoy,crystal
ZINC13998233,-9.75,decoy,crystal
ZINC08919837,-8.63,decoy,crystal
ZINC39584282,-9.34,decoy,crystal
ZINC36586042,-7.42,decoy,crystal
ZINC04811681,-9.11,decoy,crystal
ZINC00381207,-7.21,decoy,crystal
CHEMBL97550,-8.83,active,crystal
ZINC36156893,-8.06,decoy,crystal
ZINC08589194,-10.57,decoy,crystal
ZINC06804202,-8.9,decoy,crystal
ZINC37312483,-6.57,decoy,crystal
ZINC09926791,-8.13,decoy,crystal
ZINC67285698,-8.57,decoy,crystal
ZINC63393989,-9.06,decoy,crystal
ZINC36020495,-9.34,decoy,crystal
ZINC54841368,-9.4,decoy,crystal
ZINC04469027,-7.56,decoy,crystal
ZINC22536925,-10.63,decoy,crystal
ZINC24142091,-10.45,decoy,crystal
ZINC13576510,-7.25,decoy,crystal
ZINC20867434,-8.12,decoy,crystal
ZINC16115147,-8.96,decoy,crystal
ZINC12347590,-7.82,decoy,crystal
ZINC49496676,-7.76,decoy,crystal
ZINC39543392,-8.47,decoy,crystal
ZINC13732580,-8.33,decoy,crystal
ZINC09721269,-9.34,decoy,crystal
ZINC03216977,-9.68,decoy,crystal
ZINC02568583,-7.85,decoy,crystal
ZINC05944654,-9.97,decoy,crystal
ZINC03521992,-9.41,decoy,crystal
ZINC64056560,-10.75,decoy,crystal
ZINC59263199,-6.43,decoy,crystal
ZINC36186855,-6.77,decoy,crystal
ZINC67376044,-8.18,decoy,crystal
ZINC65964043,-8.13,decoy,crystal
ZINC40365761,-8.16,decoy,crystal
CHEMBL178031,-8.62,active,crystal
ZINC36836462,-8.88,decoy,crystal
ZINC08963851,-7.3,decoy,crystal
ZINC32640806,-9.63,decoy,crystal
ZINC44856425,-9.32,decoy,crystal
ZINC15947653,-8.93,decoy,crystal
ZINC05502592,-7.89,decoy,crystal
ZINC22432408,-6.76,decoy,crystal
ZINC29763990,-6.6,decoy,crystal
ZINC67490173,-8.19,decoy,crystal
ZINC08720914,-9.07,decoy,crystal
ZINC16648150,-9.68,decoy,crystal
ZINC41022170,-10.12,decoy,crystal
ZINC39369727,-7.52,decoy,crystal
ZINC15605716,-9.0,decoy,crystal
ZINC24389743,-7.49,decoy,crystal
ZINC16875578,-8.76,decoy,crystal
ZINC51037880,-6.72,decoy,crystal
ZINC17282895,-9.02,decoy,crystal
ZINC33933662,-10.64,decoy,crystal
ZINC36587640,-4.44,decoy,crystal
ZINC09379906,-7.43,decoy,crystal
ZINC63490810,-9.12,decoy,crystal
ZINC20876509,-8.62,decoy,crystal
ZINC39672222,-9.46,decoy,crystal
ZINC41585564,-8.24,decoy,crystal
ZINC09383721,-7.34,decoy,crystal
ZINC14994602,-9.48,decoy,crystal
ZINC24092115,-9.2,decoy,crystal
ZINC09293262,-8.45,decoy,crystal
ZINC04957806,-9.18,decoy,crystal
ZINC41084085,-10.45,decoy,crystal
ZINC18141585,-8.27,decoy,crystal
ZINC44740423,-7.3,decoy,crystal
ZINC34830137,-8.43,decoy,crystal
ZINC39838528,-8.99,decoy,crystal
ZINC42996677,-8.8,decoy,crystal
ZINC27693556,-9.12,decoy,crystal
ZINC66704597,-7.03,decoy,crystal
ZINC08717074,-9.13,decoy,crystal
ZINC64220473,-7.44,decoy,crystal
ZINC23452164,-8.77,decoy,crystal
ZINC04089985,-8.66,decoy,crystal
ZINC33274067,-9.45,decoy,crystal
ZINC37915600,-6.76,decoy,crystal
ZINC46078644,-10.6,decoy,crystal
ZINC05432049,-7.7,decoy,crystal
ZINC39965363,-9.03,decoy,crystal
ZINC63041482,-6.59,decoy,crystal
ZINC24396988,-8.44,decoy,crystal
ZINC08297532,-9.15,decoy,crystal
ZINC49055545,-10.54,decoy,crystal
ZINC39035072,-9.81,decoy,crystal
ZINC38679451,-7.39,decoy,crystal
CHEMBL498188,-10.46,active,crystal
ZINC19900779,-9.98,decoy,crystal
ZINC08336652,-7.35,decoy,crystal
ZINC24454220,-9.21,decoy,crystal
ZINC63393840,-6.62,decoy,crystal
ZINC63329017,-9.18,decoy,crystal
ZINC64057235,-7.34,decoy,crystal
ZINC65487940,-7.38,decoy,crystal
ZINC38979795,-8.71,decoy,crystal
ZINC41584865,-10.39,decoy,crystal
ZINC23873221,-10.31,decoy,crystal
ZINC39602314,-7.67,decoy,crystal
ZINC09311813,-10.21,decoy,crystal
ZINC35449705,-10.22,decoy,crystal
ZINC45944574,-6.93,decoy,crystal
ZINC22362169,-8.03,decoy,crystal
ZINC48818783,-6.69,decoy,crystal
ZINC40008644,-8.3,decoy,crystal
ZINC39228655,-7.62,decoy,crystal
ZINC58997013,-9.42,decoy,crystal
ZINC66091664,-7.85,decoy,crystal
ZINC39399983,-9.57,decoy,crystal
ZINC39604353,-7.96,decoy,crystal
ZINC35226768,-8.81,decoy,crystal
ZINC10022424,-8.76,decoy,crystal
ZINC38971704,-9.28,decoy,crystal
ZINC50987488,-5.68,decoy,crystal
ZINC12329639,-7.56,decoy,crystal
ZINC54621664,-8.15,decoy,crystal
ZINC34942400,-9.22,decoy,crystal
ZINC38703254,-9.07,decoy,crystal
ZINC58867000,-8.84,decoy,crystal
ZINC39605922,-7.6,decoy,crystal
ZINC00552713,-7.55,decoy,crystal
ZINC09329011,-9.11,decoy,crystal
ZINC32956285,-8.46,decoy,crystal
ZINC39665564,-8.71,decoy,crystal
ZINC23590559,-10.21,decoy,crystal
ZINC24386397,-7.89,decoy,crystal
ZINC39920497,-8.65,decoy,crystal
ZINC10059421,-8.55,decoy,crystal
ZINC41484481,-7.71,decoy,crystal
ZINC38653093,-8.15,decoy,crystal
ZINC23955597,-10.9,decoy,crystal
ZINC19826275,-10.4,decoy,crystal
ZINC63490508,-8.33,decoy,crystal
ZINC39930333,-7.46,decoy,crystal
ZINC13032386,-8.47,decoy,crystal
ZINC44317394,-6.13,decoy,crystal
ZINC04696387,-9.83,decoy,crystal
ZINC39941723,-9.14,decoy,crystal
ZINC66174776,-8.25,decoy,crystal
ZINC08926081,-11.62,decoy,crystal
ZINC17155414,-10.69,decoy,crystal
ZINC61146737,-6.01,decoy,crystal
ZINC62039329,-7.68,decoy,crystal
ZINC36740846,-9.29,decoy,crystal
ZINC13063682,-9.35,decoy,crystal
ZINC31076045,-8.85,decoy,crystal
ZINC05548528,-7.03,decoy,crystal
ZINC48153929,-7.75,decoy,crystal
ZINC66518320,-8.55,decoy,crystal
ZINC65106172,-8.42,decoy,crystal
ZINC46577438,-9.04,decoy,crystal
ZINC35993453,-8.21,decoy,crystal
ZINC39199986,-7.89,decoy,crystal
ZINC67483211,-7.14,decoy,crystal
ZINC63625015,-9.28,decoy,crystal
ZINC04027972,-8.55,decoy,crystal
ZINC20182734,-8.13,decoy,crystal
ZINC35398930,-10.65,decoy,crystal
ZINC04436302,-7.98,decoy,crystal
ZINC64143449,-8.06,decoy,crystal
ZINC13660798,-10.41,decoy,crystal
ZINC03521476,-8.96,decoy,crystal
ZINC66908228,-8.87,decoy,crystal
ZINC63752026,-8.49,decoy,crystal
CHEMBL192848,-8.37,active,crystal
ZINC39652666,-9.95,decoy,crystal
ZINC07607456,-8.29,decoy,crystal
CHEMBL314278,-7.26,active,crystal
CHEMBL246356,-8.87,active,crystal
ZINC54429527,-7.6,decoy,crystal
ZINC01067223,-7.9,decoy,crystal
ZINC58019685,-8.93,decoy,crystal
ZINC36597431,-6.59,decoy,crystal
ZINC08819817,-10.07,decoy,crystal
ZINC38128272,-6.34,decoy,crystal
ZINC09663878,-7.73,decoy,crystal
ZINC65042698,-8.33,decoy,crystal
CHEMBL343227,-10.77,active,crystal
ZINC08798811,-8.73,decoy,crystal
ZINC11964586,-9.29,decoy,crystal
ZINC39528096,-9.22,decoy,crystal
ZINC39443560,-8.26,decoy,crystal
ZINC67299712,-8.72,decoy,crystal
ZINC58788409,-7.32,decoy,crystal
ZINC28252094,-7.91,decoy,crystal
ZINC09256386,-9.47,decoy,crystal
ZINC39836202,-10.19,decoy,crystal
ZINC41781038,-8.66,decoy,crystal
ZINC18200586,-8.74,decoy,crystal
ZINC39951385,-5.93,decoy,crystal
ZINC38671125,-9.31,decoy,crystal
ZINC40687581,-7.45,decoy,crystal
ZINC64717643,-7.88,decoy,crystal
ZINC13471556,-7.39,decoy,crystal
CHEMBL119849,-7.97,active,crystal
ZINC23465992,-6.76,decoy,crystal
ZINC38798575,-8.54,decoy,crystal
ZINC21039664,-10.06,decoy,crystal
ZINC38979497,-8.65,decoy,crystal
ZINC12658946,-10.41,decoy,crystal
ZINC41076731,-9.89,decoy,crystal
ZINC13500511,-10.92,decoy,crystal
ZINC01564494,-8.62,decoy,crystal
ZINC45068778,-7.83,decoy,crystal
ZINC20569627,-8.54,decoy,crystal
ZINC03233096,-9.8,decoy,crystal
ZINC08944177,-7.53,decoy,crystal
ZINC16337789,-6.57,decoy,crystal
ZINC28057722,-8.14,decoy,crystal
ZINC28910650,-10.64,decoy,crystal
ZINC08318412,-7.99,decoy,crystal
ZINC43737559,-9.18,decoy,crystal
ZINC15355746,-8.45,decoy,crystal
ZINC36156925,-8.08,decoy,crystal
ZINC10187194,-9.01,decoy,crystal
ZINC22811576,-8.93,decoy,crystal
ZINC18198463,-7.83,decoy,crystal
ZINC23248931,-6.58,decoy,crystal
ZINC64202371,-8.11,decoy,crystal
ZINC12503479,-10.21,decoy,crystal
ZINC54646134,-8.81,decoy,crystal
ZINC02326709,-10.39,decoy,crystal
ZINC40661746,-7.87,decoy,crystal
ZINC36555543,-8.15,decoy,crystal
ZINC38659856,-8.59,decoy,crystal
ZINC16195489,-7.75,decoy,crystal
ZINC20599632,-7.99,decoy,crystal
ZINC08861036,-9.37,decoy,crystal
ZINC13387922,-7.63,decoy,crystal
ZINC31854554,-9.11,decoy,crystal
ZINC67130284,-8.67,decoy,crystal
ZINC00710642,-8.98,decoy,crystal
ZINC39628311,-7.56,decoy,crystal
ZINC13174081,-10.54,decoy,crystal
ZINC32602063,-9.01,decoy,crystal
ZINC09968987,-9.92,decoy,crystal
ZINC01021388,-8.6,decoy,crystal
ZINC49529666,-6.53,decoy,crystal
ZINC35482403,-9.05,decoy,crystal
ZINC03656232,-9.99,decoy,crystal
ZINC39359174,-8.48,decoy,crystal
ZINC05393750,-7.52,decoy,crystal
ZINC40162244,-7.89,decoy,crystal
ZINC15724981,-10.57,decoy,crystal
ZINC06075279,-9.16,decoy,crystal
ZINC03414095,-10.49,decoy,crystal
ZINC12403510,-8.57,decoy,crystal
CHEMBL477582,-8.85,active,crystal
ZINC39359394,-7.38,decoy,crystal
ZINC36495671,-9.19,decoy,crystal
ZINC14480060,-9.57,decoy,crystal
ZINC08996570,-8.47,decoy,crystal
ZINC16688430,-7.27,decoy,crystal
ZINC12795187,-8.85,decoy,crystal
ZINC64363754,-9.25,decoy,crystal
ZINC39711128,-6.12,decoy,crystal
ZINC19770189,-8.89,decoy,crystal
ZINC20801627,-8.95,decoy,crystal
ZINC34774277,-8.68,decoy,crystal
ZINC21124208,-7.77,decoy,crystal
ZINC23322616,-10.01,decoy,crystal
ZINC05940509,-6.85,decoy,crystal
ZINC20696014,-9.82,decoy,crystal
ZINC09286083,-8.85,decoy,crystal
ZINC24509762,-10.22,decoy,crystal
ZINC04667021,-8.1,decoy,crystal
ZINC17195650,-10.2,decoy,crystal
ZINC63530458,-8.11,decoy,crystal
ZINC39533929,-10.12,decoy,crystal
ZINC17088273,-8.43,decoy,crystal
ZINC40045433,-9.33,decoy,crystal
ZINC25323888,-7.81,decoy,crystal
ZINC12445652,-7.94,decoy,crystal
ZINC22242418,-9.34,decoy,crystal
ZINC20440697,-10.44,decoy,crystal
ZINC64055331,-9.45,decoy,crystal
ZINC09562395,-10.61,decoy,crystal
CHEMBL319716,-8.47,active,crystal
ZINC36045030,-8.35,decoy,crystal
ZINC10022441,-8.87,decoy,crystal
ZINC15017787,-8.44,decoy,crystal
ZINC62506523,-9.04,decoy,crystal
CHEMBL122061,-10.79,active,crystal
ZINC07881327,-6.8,decoy,crystal
ZINC57350263,-8.55,decoy,crystal
ZINC15405175,-10.13,decoy,crystal
ZINC35041153,-9.26,decoy,crystal
ZINC09094834,-9.39,decoy,crystal
ZINC41588726,-10.04,decoy,crystal
ZINC58440095,-7.89,decoy,crystal
ZINC02405702,-8.94,decoy,crystal
ZINC08451187,-10.09,decoy,crystal
ZINC50845815,-8.22,decoy,crystal
ZINC19794600,-7.3,decoy,crystal
ZINC37105858,-6.76,decoy,crystal
ZINC13189324,-10.03,decoy,crystal
ZINC11073402,-10.55,decoy,crystal
ZINC14271589,-9.01,decoy,crystal
ZINC06754293,-7.24,decoy,crystal
ZINC02290045,-10.36,decoy,crystal
ZINC21559473,-8.14,decoy,crystal
ZINC22854561,-7.93,decoy,crystal
ZINC12306007,-8.95,decoy,crystal
ZINC21258939,-9.9,decoy,crystal
ZINC38054315,-7.24,decoy,crystal
ZINC39361144,-9.9,decoy,crystal
ZINC64167246,-7.42,decoy,crystal
ZINC20112599,-8.06,decoy,crystal
ZINC13896228,-7.28,decoy,crystal
ZINC41170805,-9.72,decoy,crystal
ZINC13499334,-9.91,decoy,crystal
ZINC37037323,-8.06,decoy,crystal
ZINC01306527,-8.69,decoy,crystal
ZINC58535490,-8.24,decoy,crystal
ZINC67518494,-7.37,decoy,crystal
ZINC23991906,-7.31,decoy,crystal
ZINC36545070,-8.83,decoy,crystal
ZINC67268809,-8.18,decoy,crystal
ZINC23293125,-9.61,decoy,crystal
ZINC63262648,-9.69,decoy,crystal
ZINC16649468,-9.15,decoy,crystal
ZINC64380762,-7.89,decoy,crystal
ZINC01897970,-9.63,decoy,crystal
ZINC36309488,-7.87,decoy,crystal
ZINC40079883,-7.27,decoy,crystal
ZINC64604258,-8.33,decoy,crystal
ZINC30855150,-10.18,decoy,crystal
ZINC28958888,-8.47,decoy,crystal
ZINC13499165,-9.35,decoy,crystal
ZINC19762104,-7.86,decoy,crystal
ZINC18137877,-9.64,decoy,crystal
ZINC43254531,-9.24,decoy,crystal
ZINC07125917,-8.76,decoy,crystal
ZINC39243287,-8.01,decoy,crystal
ZINC15314280,-11.23,decoy,crystal
ZINC63814513,-8.36,decoy,crystal
ZINC59890621,-8.77,decoy,crystal
ZINC21218229,-8.74,decoy,crystal
ZINC13768273,-7.59,decoy,crystal
CHEMBL215943,-10.68,active,crystal
ZINC07182092,-7.57,decoy,crystal
ZINC11523753,-7.67,decoy,crystal
ZINC13879153,-6.94,decoy,crystal
ZINC57753902,-8.75,decoy,crystal
ZINC41585927,-8.6,decoy,crystal
ZINC62969678,-7.79,decoy,crystal
ZINC04151697,-7.84,decoy,crystal
ZINC09113009,-9.83,decoy,crystal
ZINC39460637,-8.23,decoy,crystal
ZINC52649293,-6.64,decoy,crystal
ZINC48229488,-10.32,decoy,crystal
CHEMBL396522,-9.2,active,crystal
ZINC56003562,-9.37,decoy,crystal
ZINC11858141,-9.26,decoy,crystal
ZINC12384380,-6.58,decoy,crystal
ZINC44020723,-5.86,decoy,crystal
ZINC13728642,-8.59,decoy,crystal
ZINC13370773,-9.01,decoy,crystal
ZINC39655791,-8.49,decoy,crystal
ZINC66815574,-8.2,decoy,crystal
ZINC21202627,-8.03,decoy,crystal
CHEMBL452471,-7.98,active,crystal
ZINC12632048,-9.79,decoy,crystal
ZINC06149430,-7.5,decoy,crystal
ZINC63258821,-10.91,decoy,crystal
ZINC02694700,-7.95,decoy,crystal
ZINC65976238,-8.26,decoy,crystal
CHEMBL568874,-11.38,active,crystal
ZINC02293292,-9.28,decoy,crystal
ZINC05690328,-8.14,decoy,crystal
ZINC46167814,-6.37,decoy,crystal
ZINC41637257,-6.9,decoy,crystal
ZINC09968767,-10.51,decoy,crystal
ZINC01906494,-7.85,decoy,crystal
ZINC66836619,-6.27,decoy,crystal
ZINC36612534,-6.11,decoy,crystal
ZINC23466156,-9.3,decoy,crystal
ZINC64022973,-8.21,decoy,crystal
ZINC02251945,-7.3,decoy,crystal
ZINC59404970,-7.28,decoy,crystal
ZINC36579809,-7.0,decoy,crystal
ZINC56770988,-7.59,decoy,crystal
ZINC60633431,-8.01,decoy,crystal
ZINC20111945,-9.3,decoy,crystal
ZINC35926873,-7.58,decoy,crystal
CHEMBL302728,-7.18,active,crystal
ZINC37337995,-7.89,decoy,crystal
ZINC52811599,-7.04,decoy,crystal
ZINC22372539,-10.51,decoy,crystal
ZINC16176695,-8.85,decoy,crystal
ZINC12564588,-8.24,decoy,crystal
ZINC63384220,-9.27,decoy,crystal
ZINC43233683,-5.83,decoy,crystal
ZINC22935992,-8.75,decoy,crystal
ZINC21602894,-9.93,decoy,crystal
ZINC64520863,-8.91,decoy,crystal
ZINC20518906,-6.21,decoy,crystal
ZINC08785937,-7.65,decoy,crystal
ZINC47136585,-9.99,decoy,crystal
ZINC39883650,-9.1,decoy,crystal
ZINC22635897,-7.7,decoy,crystal
ZINC00469260,-7.33,decoy,crystal
ZINC20578813,-9.44,decoy,crystal
ZINC06108837,-9.66,decoy,crystal
ZINC39404327,-9.37,decoy,crystal
