Ligand,Energy,Label,Best_Receptor
ZINC36593624,-8.14,decoy,crystal
ZINC36213576,-7.8,decoy,crystal
ZINC16818527,-8.27,decoy,crystal
ZINC38678368,-10.02,decoy,crystal
ZINC39664050,-8.96,decoy,crystal
ZINC21986105,-8.53,decoy,crystal
ZINC16214657,-8.26,decoy,crystal
ZINC38975272,-8.67,decoy,crystal
ZINC08737966,-8.02,decoy,crystal
ZINC09542547,-7.19,decoy,crystal
ZINC09350009,-8.77,decoy,crystal
ZINC06605633,-7.89,decoy,crystal
ZINC38598759,-8.34,decoy,crystal
ZINC21460952,-10.21,decoy,crystal
ZINC04785256,-7.41,decoy,crystal
ZINC14762797,-6.81,decoy,crystal
ZINC03071509,-6.85,decoy,crystal
ZINC10166897,-7.36,decoy,crystal
ZINC00630549,-8.51,decoy,crystal
ZINC24887715,-8.78,decoy,crystal
ZINC64870826,-11.0,decoy,crystal
ZINC21317773,-8.85,decoy,crystal
ZINC40703207,-7.65,decoy,crystal
ZINC13148177,-10.59,decoy,crystal
ZINC28836672,-8.43,decoy,crystal
ZINC20206479,-8.73,decoy,crystal
ZINC39560878,-7.43,decoy,crystal
ZINC56762045,-8.55,decoy,crystal
ZINC39073097,-6.35,decoy,crystal
ZINC36779139,-6.35,decoy,crystal
ZINC47999935,-9.22,decoy,crystal
ZINC16683385,-8.64,decoy,crystal
ZINC63920256,-8.6,decoy,crystal
ZINC43981707,-8.82,decoy,crystal
ZINC13636333,-9.34,decoy,crystal
ZINC40722004,-9.72,decoy,crystal
ZINC22068416,-9.9,decoy,crystal
ZINC01831297,-9.31,decoy,crystal
ZINC08569295,-8.33,decoy,crystal
ZINC24837770,-9.23,decoy,crystal
ZINC39841253,-8.7,decoy,crystal
ZINC35642535,-7.17,decoy,crystal
ZINC14574099,-9.55,decoy,crystal
ZINC27603717,-7.35,decoy,crystal
ZINC43548088,-8.06,decoy,crystal
ZINC13038269,-8.09,decoy,crystal
ZINC20911547,-9.18,decoy,crystal
ZINC64604179,-8.95,decoy,crystal
ZINC14052332,-8.97,decoy,crystal
ZINC39330102,-8.67,decoy,crystal
ZINC16490234,-6.95,decoy,crystal
ZINC08590232,-6.9,decoy,crystal
ZINC39965025,-10.44,decoy,crystal
ZINC39709843,-8.52,decoy,crystal
ZINC12910050,-9.41,decoy,crystal
ZINC16037057,-8.18,decoy,crystal
ZINC42441050,-6.71,decoy,crystal
ZINC39674602,-9.91,decoy,crystal
ZINC08893394,-8.91,decoy,crystal
ZINC15787861,-8.76,decoy,crystal
ZINC04615590,-8.05,decoy,crystal
ZINC01081848,-8.18,decoy,crystal
ZINC36207934,-7.33,decoy,crystal
ZINC63448210,-7.61,decoy,crystal
ZINC39673208,-8.92,decoy,crystal
ZINC19941690,-10.07,decoy,crystal
ZINC39747539,-9.11,decoy,crystal
ZINC64502917,-10.14,decoy,crystal
ZINC35664726,-7.09,decoy,crystal
ZINC12864569,-6.74,decoy,crystal
ZINC17860284,-7.89,decoy,crystal
ZINC39654473,-9.02,decoy,crystal
ZINC28290005,-9.6,decoy,crystal
ZINC09673694,-10.17,decoy,crystal
ZINC51711780,-7.83,decoy,crystal
ZINC39218068,-7.71,decoy,crystal
ZINC20154364,-9.33,decoy,crystal
ZINC39677797,-8.35,decoy,crystal
ZINC12993616,-8.82,decoy,crystal
ZINC10066104,-9.88,decoy,crystal
ZINC01096800,-9.05,decoy,crystal
ZINC38669424,-7.53,decoy,crystal
ZINC45947541,-10.16,decoy,crystal
ZINC12717534,-9.24,decoy,crystal
ZINC19445413,-8.21,decoy,crystal
ZINC50673694,-8.62,decoy,crystal
ZINC04944284,-7.32,decoy,crystal
ZINC56328113,-8.9,decoy,crystal
ZINC38486706,-8.19,decoy,crystal
ZINC00625933,-8.17,decoy,crystal
ZINC04729284,-7.39,decoy,crystal
ZINC38003174,-7.01,decoy,crystal
ZINC62789761,-8.19,decoy,crystal
ZINC65319606,-7.65,decoy,crystal
ZINC63175616,-7.64,decoy,crystal
ZINC12580492,-8.25,decoy,crystal
ZINC09105082,-9.37,decoy,crystal
ZINC38574044,-8.84,decoy,crystal
ZINC02961041,-9.22,decoy,crystal
ZINC07684673,-7.86,decoy,crystal
ZINC39534594,-8.27,decoy,crystal
ZINC06496911,-9.53,decoy,crystal
ZINC63375744,-7.08,decoy,crystal
ZINC01322867,-5.8,decoy,crystal
ZINC13064434,-8.08,decoy,crystal
ZINC02848304,-8.9,decoy,crystal
ZINC08236372,-7.63,decoy,crystal
ZINC08299721,-9.94,decoy,crystal
ZINC03482527,-8.55,decoy,crystal
ZINC36026379,-8.17,decoy,crystal
ZINC54214280,-8.01,decoy,crystal
ZINC13117935,-8.24,decoy,crystal
ZINC39690335,-9.79,decoy,crystal
ZINC15761600,-8.49,decoy,crystal
ZINC17242430,-9.56,decoy,crystal
ZINC13536598,-10.25,decoy,crystal
ZINC09104324,-9.73,decoy,crystal
ZINC12749270,-10.99,decoy,crystal
ZINC12290899,-9.62,decoy,crystal
ZINC39597578,-10.66,decoy,crystal
ZINC39657794,-10.16,decoy,crystal
ZINC39655923,-9.89,decoy,crystal
ZINC13467386,-7.98,decoy,crystal
ZINC33812672,-7.59,decoy,crystal
ZINC08487909,-8.02,decoy,crystal
ZINC39683300,-7.99,decoy,crystal
ZINC66931835,-9.1,decoy,crystal
ZINC09516898,-7.45,decoy,crystal
ZINC39494266,-7.29,decoy,crystal
ZINC15547589,-8.18,decoy,crystal
ZINC20912208,-10.37,decoy,crystal
ZINC39781416,-9.07,decoy,crystal
ZINC35736704,-7.74,decoy,crystal
ZINC41087242,-7.69,decoy,crystal
ZINC01807288,-8.61,decoy,crystal
ZINC12497976,-6.86,decoy,crystal
ZINC41514120,-7.82,decoy,crystal
ZINC64774119,-8.44,decoy,crystal
ZINC40176448,-6.88,decoy,crystal
ZINC20836979,-9.26,decoy,crystal
ZINC57478416,-9.35,decoy,crystal
ZINC33033383,-9.05,decoy,crystal
ZINC27016190,-8.24,decoy,crystal
ZINC09420766,-9.66,decoy,crystal
ZINC39688760,-9.01,decoy,crystal
ZINC06149384,-7.83,decoy,crystal
ZINC54255348,-7.69,decoy,crystal
ZINC12498351,-7.31,decoy,crystal
ZINC40436785,-8.43,decoy,crystal
ZINC56194590,-8.04,decoy,crystal
ZINC39935006,-9.55,decoy,crystal
ZINC09515952,-8.3,decoy,crystal
ZINC04741644,-6.95,decoy,crystal
ZINC59505603,-7.39,decoy,crystal
ZINC39467228,-6.77,decoy,crystal
ZINC13142139,-10.48,decoy,crystal
ZINC49320572,-8.49,decoy,crystal
ZINC38657463,-10.06,decoy,crystal
ZINC11859544,-10.46,decoy,crystal
ZINC64623161,-8.14,decoy,crystal
ZINC58345098,-7.26,decoy,crystal
ZINC14473767,-7.93,decoy,crystal
ZINC41087508,-7.37,decoy,crystal
ZINC15668997,-7.72,decoy,crystal
ZINC01077545,-8.96,decoy,crystal
ZINC01884173,-7.66,decoy,crystal
ZINC36246128,-7.08,decoy,crystal
ZINC19932117,-7.75,decoy,crystal
ZINC35636910,-7.82,decoy,crystal
ZINC09105154,-8.75,decoy,crystal
ZINC38903053,-10.09,decoy,crystal
ZINC36952831,-5.55,decoy,crystal
ZINC39273150,-8.04,decoy,crystal
ZINC34699372,-7.5,decoy,crystal
ZINC43554133,-6.47,decoy,crystal
ZINC40322734,-9.37,decoy,crystal
ZINC39638393,-8.11,decoy,crystal
ZINC39665376,-8.83,decoy,crystal
ZINC20352600,-8.67,decoy,crystal
ZINC39632095,-7.58,decoy,crystal
ZINC09245366,-9.29,decoy,crystal
ZINC17097063,-9.74,decoy,crystal
ZINC41023796,-6.25,decoy,crystal
ZINC09914528,-8.62,decoy,crystal
ZINC22527443,-8.46,decoy,crystal
ZINC49071121,-9.3,decoy,crystal
ZINC01786656,-5.21,decoy,crystal
ZINC39482849,-10.59,decoy,crystal
ZINC12127512,-9.99,decoy,crystal
ZINC44714120,-8.22,decoy,crystal
ZINC31934598,-8.36,decoy,crystal
ZINC60344086,-7.91,decoy,crystal
ZINC09109462,-7.14,decoy,crystal
ZINC09292685,-9.03,decoy,crystal
ZINC12191039,-9.84,decoy,crystal
ZINC26068819,-7.7,decoy,crystal
ZINC10531766,-8.89,decoy,crystal
ZINC11910444,-8.23,decoy,crystal
ZINC45625983,-7.21,decoy,crystal
ZINC38546583,-7.46,decoy,crystal
ZINC63855244,-9.09,decoy,crystal
ZINC29050823,-7.6,decoy,crystal
ZINC63993781,-7.62,decoy,crystal
ZINC39534154,-8.52,decoy,crystal
ZINC35929059,-8.11,decoy,crystal
ZINC38964448,-9.01,decoy,crystal
ZINC41309781,-10.62,decoy,crystal
CHEMBL253292,-8.76,active,crystal
ZINC64061407,-7.99,decoy,crystal
ZINC09447252,-11.05,decoy,crystal
ZINC19926211,-8.07,decoy,crystal
ZINC49937083,-7.48,decoy,crystal
ZINC04581761,-9.56,decoy,crystal
ZINC35990793,-8.03,decoy,crystal
ZINC04898589,-6.52,decoy,crystal
ZINC52839197,-6.99,decoy,crystal
ZINC12582540,-8.58,decoy,crystal
ZINC39610054,-8.84,decoy,crystal
ZINC35887271,-6.87,decoy,crystal
ZINC39560910,-8.26,decoy,crystal
ZINC44862591,-7.06,decoy,crystal
ZINC36027155,-7.2,decoy,crystal
ZINC06620090,-9.0,decoy,crystal
ZINC39291741,-9.68,decoy,crystal
ZINC67303960,-8.14,decoy,crystal
ZINC03427209,-10.54,decoy,crystal
ZINC19890763,-8.76,decoy,crystal
ZINC23634935,-9.76,decoy,crystal
ZINC40937996,-9.74,decoy,crystal
ZINC43509681,-6.9,decoy,crystal
ZINC23701677,-8.78,decoy,crystal
ZINC39796078,-10.82,decoy,crystal
ZINC44878239,-9.98,decoy,crystal
ZINC12729571,-6.79,decoy,crystal
ZINC39665562,-8.78,decoy,crystal
ZINC36245670,-8.31,decoy,crystal
ZINC03468497,-9.84,decoy,crystal
ZINC40151854,-9.72,decoy,crystal
ZINC52334730,-7.73,decoy,crystal
ZINC63853238,-9.12,decoy,crystal
ZINC33265896,-8.87,decoy,crystal
ZINC04229150,-9.41,decoy,crystal
ZINC12406467,-8.74,decoy,crystal
ZINC38705727,-8.87,decoy,crystal
ZINC16959802,-9.87,decoy,crystal
ZINC48356589,-8.92,decoy,crystal
ZINC08645722,-9.87,decoy,crystal
ZINC39684207,-9.59,decoy,crystal
ZINC55872594,-9.13,decoy,crystal
ZINC08758007,-8.78,decoy,crystal
ZINC63151104,-9.45,decoy,crystal
ZINC39597884,-9.87,decoy,crystal
ZINC13101957,-9.81,decoy,crystal
CHEMBL377193,-8.73,active,crystal
ZINC15731173,-8.64,decoy,crystal
ZINC43741191,-8.41,decoy,crystal
CHEMBL482968,-8.33,active,crystal
ZINC35743752,-8.74,decoy,crystal
ZINC38656314,-9.58,decoy,crystal
ZINC49488423,-7.75,decoy,crystal
ZINC16070634,-9.65,decoy,crystal
CHEMBL598626,-8.71,active,crystal
ZINC64871160,-9.77,decoy,crystal
ZINC06443937,-8.75,decoy,crystal
ZINC40650111,-9.71,decoy,crystal
ZINC12603137,-7.23,decoy,crystal
ZINC27832012,-6.91,decoy,crystal
ZINC00915115,-5.56,decoy,crystal
ZINC52840801,-7.65,decoy,crystal
ZINC63926175,-9.25,decoy,crystal
ZINC13775546,-7.97,decoy,crystal
ZINC04284108,-8.1,decoy,crystal
ZINC08687673,-8.72,decoy,crystal
ZINC47137403,-10.13,decoy,crystal
ZINC21408766,-8.59,decoy,crystal
ZINC10048456,-9.26,decoy,crystal
ZINC12340585,-9.87,decoy,crystal
ZINC36207658,-6.54,decoy,crystal
ZINC02492919,-7.65,decoy,crystal
ZINC45276030,-9.39,decoy,crystal
ZINC32776391,-8.32,decoy,crystal
ZINC20709516,-8.68,decoy,crystal
ZINC21075693,-8.94,decoy,crystal
ZINC38677983,-9.61,decoy,crystal
ZINC20835394,-9.4,decoy,crystal
ZINC15002091,-8.3,decoy,crystal
ZINC09245324,-9.12,decoy,crystal
ZINC39944074,-9.99,decoy,crystal
ZINC26947840,-8.27,decoy,crystal
ZINC03356099,-10.12,decoy,crystal
ZINC64600456,-8.99,decoy,crystal
ZINC39663777,-7.34,decoy,crystal
ZINC39637892,-8.65,decoy,crystal
ZINC14697619,-8.44,decoy,crystal
ZINC54642675,-8.54,decoy,crystal
ZINC34747350,-9.4,decoy,crystal
ZINC63385022,-9.68,decoy,crystal
ZINC49243792,-8.0,decoy,crystal
ZINC39530499,-8.0,decoy,crystal
ZINC64178634,-7.82,decoy,crystal
ZINC39664715,-8.36,decoy,crystal
ZINC39747572,-7.82,decoy,crystal
ZINC40986887,-11.22,decoy,crystal
ZINC33597627,-7.23,decoy,crystal
ZINC16522319,-9.64,decoy,crystal
ZINC35343662,-7.59,decoy,crystal
ZINC22086656,-8.61,decoy,crystal
ZINC01884684,-6.72,decoy,crystal
ZINC08156539,-7.71,decoy,crystal
ZINC42006656,-6.22,decoy,crystal
ZINC01711657,-5.19,decoy,crystal
ZINC39687108,-9.77,decoy,crystal
ZINC09360383,-8.85,decoy,crystal
ZINC01426250,-11.59,decoy,crystal
CHEMBL186682,-9.33,active,crystal
ZINC19355247,-9.73,decoy,crystal
ZINC08643700,-9.45,decoy,crystal
ZINC63139905,-8.32,decoy,crystal
ZINC24003001,-9.69,decoy,crystal
ZINC39597697,-10.14,decoy,crystal
ZINC09818210,-9.34,decoy,crystal
ZINC39840973,-8.18,decoy,crystal
ZINC39574854,-8.79,decoy,crystal
ZINC06653344,-10.27,decoy,crystal
ZINC32118854,-8.32,decoy,crystal
ZINC42140176,-8.23,decoy,crystal
ZINC09693602,-7.33,decoy,crystal
ZINC13510027,-8.09,decoy,crystal
ZINC37371423,-7.66,decoy,crystal
ZINC09578694,-10.32,decoy,crystal
ZINC20528176,-8.47,decoy,crystal
ZINC10461208,-9.24,decoy,crystal
ZINC59890413,-8.75,decoy,crystal
ZINC36612550,-9.0,decoy,crystal
ZINC37360182,-10.02,decoy,crystal
ZINC39664839,-7.15,decoy,crystal
ZINC12736383,-8.6,decoy,crystal
ZINC03532379,-9.39,decoy,crystal
ZINC34792225,-8.97,decoy,crystal
ZINC39934941,-7.16,decoy,crystal
ZINC01858929,-7.67,decoy,crystal
ZINC15821732,-8.93,decoy,crystal
ZINC63234371,-10.69,decoy,crystal
ZINC37359726,-8.22,decoy,crystal
ZINC40812133,-9.26,decoy,crystal
ZINC23373060,-7.31,decoy,crystal
ZINC35456581,-7.64,decoy,crystal
ZINC46898041,-7.1,decoy,crystal
ZINC06841218,-7.33,decoy,crystal
ZINC39665166,-8.96,decoy,crystal
ZINC05345181,-9.61,decoy,crystal
ZINC62789061,-6.39,decoy,crystal
CHEMBL395695,-9.84,active,crystal
ZINC04411622,-10.41,decoy,crystal
ZINC59310116,-10.46,decoy,crystal
ZINC54426220,-7.58,decoy,crystal
ZINC09361373,-7.75,decoy,crystal
ZINC06746970,-7.95,decoy,crystal
ZINC33734136,-5.47,decoy,crystal
ZINC13174275,-10.01,decoy,crystal
ZINC27100108,-7.8,decoy,crystal
ZINC08695963,-7.55,decoy,crystal
ZINC39775703,-8.76,decoy,crystal
ZINC00673933,-7.67,decoy,crystal
ZINC16401588,-9.29,decoy,crystal
ZINC39481340,-8.9,decoy,crystal
ZINC59385804,-7.75,decoy,crystal
ZINC37732762,-7.89,decoy,crystal
ZINC12296537,-8.91,decoy,crystal
ZINC61856660,-6.96,decoy,crystal
ZINC64481032,-7.87,decoy,crystal
ZINC64538254,-9.37,decoy,crystal
ZINC20208285,-9.26,decoy,crystal
ZINC20710210,-9.37,decoy,crystal
ZINC43259055,-5.73,decoy,crystal
ZINC35004904,-7.47,decoy,crystal
ZINC00850727,-6.25,decoy,crystal
ZINC38705480,-9.03,decoy,crystal
ZINC32580979,-8.03,decoy,crystal
ZINC63708192,-9.51,decoy,crystal
ZINC04384810,-7.72,decoy,crystal
ZINC02397576,-7.2,decoy,crystal
ZINC15306768,-8.58,decoy,crystal
ZINC63491581,-8.65,decoy,crystal
ZINC60041172,-6.52,decoy,crystal
ZINC66784818,-7.62,decoy,crystal
ZINC65741731,-8.82,decoy,crystal
ZINC00626275,-7.62,decoy,crystal
ZINC39710947,-5.49,decoy,crystal
ZINC29482861,-7.7,decoy,crystal
ZINC06442809,-8.95,decoy,crystal
ZINC66701606,-8.28,decoy,crystal
ZINC01052637,-7.83,decoy,crystal
ZINC01372550,-9.74,decoy,crystal
ZINC13064854,-8.4,decoy,crystal
ZINC14998237,-9.58,decoy,crystal
ZINC11871728,-8.34,decoy,crystal
ZINC63506929,-9.59,decoy,crystal
ZINC36271074,-6.43,decoy,crystal
ZINC39481650,-8.7,decoy,crystal
ZINC08253709,-6.19,decoy,crystal
ZINC49765451,-9.54,decoy,crystal
ZINC39664406,-7.54,decoy,crystal
ZINC20290535,-9.1,decoy,crystal
ZINC39655034,-7.94,decoy,crystal
ZINC43259086,-6.67,decoy,crystal
ZINC39532676,-9.93,decoy,crystal
ZINC40735085,-8.52,decoy,crystal
ZINC20467405,-9.06,decoy,crystal
ZINC13727587,-9.56,decoy,crystal
ZINC65318895,-10.8,decoy,crystal
ZINC40827029,-9.76,decoy,crystal
ZINC38985179,-8.5,decoy,crystal
ZINC03222154,-9.8,decoy,crystal
ZINC08636393,-5.16,decoy,crystal
ZINC63214310,-6.89,decoy,crystal
ZINC63557231,-10.42,decoy,crystal
ZINC38337178,-6.98,decoy,crystal
ZINC37650017,-8.17,decoy,crystal
ZINC02770792,-5.93,decoy,crystal
ZINC38732669,-8.3,decoy,crystal
ZINC05016184,-8.4,decoy,crystal
ZINC64053559,-8.45,decoy,crystal
ZINC19884068,-10.8,decoy,crystal
ZINC63405930,-8.01,decoy,crystal
ZINC52839405,-7.34,decoy,crystal
ZINC45412165,-8.47,decoy,crystal
ZINC10691519,-8.95,decoy,crystal
ZINC63367413,-9.73,decoy,crystal
ZINC08789776,-10.15,decoy,crystal
ZINC39853248,-11.02,decoy,crystal
ZINC59015545,-8.79,decoy,crystal
ZINC36039474,-8.86,decoy,crystal
ZINC13385069,-6.25,decoy,crystal
ZINC45315506,-9.23,decoy,crystal
ZINC25529425,-8.04,decoy,crystal
ZINC46670048,-7.25,decoy,crystal
ZINC59310015,-9.58,decoy,crystal
ZINC40815056,-10.08,decoy,crystal
ZINC13095988,-8.36,decoy,crystal
ZINC20695898,-8.51,decoy,crystal
ZINC39597796,-9.43,decoy,crystal
ZINC35556359,-8.81,decoy,crystal
ZINC23057004,-10.06,decoy,crystal
ZINC12659653,-9.99,decoy,crystal
ZINC28939045,-8.94,decoy,crystal
ZINC39774343,-8.76,decoy,crystal
ZINC18249716,-10.37,decoy,crystal
ZINC29787670,-7.38,decoy,crystal
ZINC12210150,-8.78,decoy,crystal
ZINC58989754,-9.19,decoy,crystal
ZINC37477434,-9.89,decoy,crystal
ZINC22774405,-8.45,decoy,crystal
ZINC63160829,-9.04,decoy,crystal
ZINC08382604,-6.39,decoy,crystal
ZINC13148133,-10.32,decoy,crystal
ZINC28363531,-8.77,decoy,crystal
ZINC39597739,-9.99,decoy,crystal
ZINC61377336,-5.45,decoy,crystal
ZINC04978929,-5.92,decoy,crystal
ZINC02255249,-8.98,decoy,crystal
ZINC13784981,-9.97,decoy,crystal
ZINC09373267,-8.27,decoy,crystal
ZINC39680928,-8.27,decoy,crystal
ZINC43218777,-7.29,decoy,crystal
ZINC36406104,-8.83,decoy,crystal
ZINC59489407,-9.15,decoy,crystal
ZINC09494368,-8.4,decoy,crystal
ZINC06177888,-7.64,decoy,crystal
ZINC12588568,-7.16,decoy,crystal
ZINC34677821,-8.26,decoy,crystal
ZINC63974562,-11.08,decoy,crystal
ZINC63869763,-8.99,decoy,crystal
ZINC20693751,-7.64,decoy,crystal
ZINC12661772,-8.6,decoy,crystal
ZINC39654508,-10.45,decoy,crystal
ZINC42933645,-9.4,decoy,crystal
ZINC50852080,-7.5,decoy,crystal
ZINC36557815,-9.53,decoy,crystal
