Ligand,Energy,Label,Best_Receptor
ZINC39634779,-8.26,decoy,crystal
ZINC06149032,-9.64,decoy,crystal
ZINC59880586,-8.39,decoy,crystal
ZINC36056510,-6.64,decoy,crystal
ZINC03434011,-8.97,decoy,crystal
ZINC12603450,-8.93,decoy,crystal
ZINC39132455,-12.37,decoy,crystal
ZINC22122629,-8.91,decoy,crystal
ZINC63182433,-9.12,decoy,crystal
ZINC51122929,-7.53,decoy,crystal
ZINC02900771,-8.88,decoy,crystal
ZINC13065124,-10.56,decoy,crystal
ZINC08775017,-10.04,decoy,crystal
ZINC63383939,-9.18,decoy,crystal
ZINC36551044,-10.29,decoy,crystal
ZINC36591934,-6.55,decoy,crystal
CHEMBL560014,-9.25,active,crystal
ZINC63375552,-8.2,decoy,crystal
ZINC13555766,-10.64,decoy,crystal
ZINC40388602,-8.27,decoy,crystal
ZINC01058207,-6.75,decoy,crystal
ZINC54665997,-8.24,decoy,crystal
ZINC00873657,-9.42,decoy,crystal
ZINC39696552,-8.68,decoy,crystal
ZINC36545122,-9.07,decoy,crystal
ZINC36534785,-9.02,decoy,crystal
ZINC00719276,-8.38,decoy,crystal
ZINC64131745,-8.51,decoy,crystal
CHEMBL522618,-9.84,active,crystal
ZINC08640245,-8.59,decoy,crystal
CHEMBL1096028,-8.79,active,crystal
ZINC09561918,-9.4,decoy,crystal
ZINC09690681,-8.68,decoy,crystal
ZINC39678704,-8.14,decoy,crystal
ZINC44878505,-10.85,decoy,crystal
ZINC13450487,-7.84,decoy,crystal
ZINC57991966,-7.04,decoy,crystal
ZINC59365894,-9.62,decoy,crystal
ZINC12457390,-9.22,decoy,crystal
ZINC08635629,-7.73,decoy,crystal
ZINC12844828,-8.48,decoy,crystal
ZINC39664531,-7.52,decoy,crystal
ZINC39667621,-9.01,decoy,crystal
ZINC06760707,-7.08,decoy,crystal
ZINC66461830,-8.34,decoy,crystal
ZINC20703735,-10.9,decoy,crystal
ZINC39710660,-7.79,decoy,crystal
ZINC40824455,-8.58,decoy,crystal
ZINC24889126,-8.57,decoy,crystal
ZINC11571573,-8.11,decoy,crystal
ZINC59660416,-9.58,decoy,crystal
ZINC63547541,-8.14,decoy,crystal
ZINC17208765,-10.27,decoy,crystal
ZINC12497689,-7.57,decoy,crystal
ZINC44831596,-10.97,decoy,crystal
ZINC39692403,-10.97,decoy,crystal
ZINC17093711,-8.87,decoy,crystal
ZINC01901813,-10.6,decoy,crystal
ZINC09578811,-8.13,decoy,crystal
ZINC09630113,-9.26,decoy,crystal
ZINC03539764,-8.8,decoy,crystal
ZINC12051246,-9.09,decoy,crystal
ZINC40371590,-6.7,decoy,crystal
ZINC39533661,-9.21,decoy,crystal
ZINC08765481,-9.64,decoy,crystal
ZINC34896537,-8.69,decoy,crystal
ZINC40011293,-8.6,decoy,crystal
ZINC34812133,-11.21,decoy,crystal
ZINC57939166,-6.05,decoy,crystal
ZINC39461400,-7.94,decoy,crystal
ZINC21253889,-8.65,decoy,crystal
ZINC64891241,-8.12,decoy,crystal
ZINC31223446,-8.23,decoy,crystal
ZINC36493957,-9.61,decoy,crystal
ZINC64538964,-9.47,decoy,crystal
ZINC62564671,-7.03,decoy,crystal
ZINC39630764,-7.2,decoy,crystal
ZINC39676119,-9.5,decoy,crystal
ZINC45352526,-9.22,decoy,crystal
ZINC15987296,-9.1,decoy,crystal
ZINC48290454,-8.24,decoy,crystal
ZINC38682470,-9.66,decoy,crystal
ZINC63383752,-8.29,decoy,crystal
ZINC08835749,-9.88,decoy,crystal
ZINC62143071,-9.42,decoy,crystal
ZINC12414977,-9.73,decoy,crystal
ZINC19629674,-9.38,decoy,crystal
ZINC35430787,-8.88,decoy,crystal
ZINC39673193,-8.07,decoy,crystal
ZINC46974663,-8.29,decoy,crystal
ZINC47075360,-8.7,decoy,crystal
ZINC13564964,-9.34,decoy,crystal
ZINC54274494,-8.71,decoy,crystal
ZINC52541727,-8.59,decoy,crystal
ZINC19325494,-7.82,decoy,crystal
ZINC64604125,-8.42,decoy,crystal
ZINC53632974,-8.26,decoy,crystal
ZINC17077930,-7.98,decoy,crystal
ZINC59392962,-8.14,decoy,crystal
ZINC35311038,-9.0,decoy,crystal
ZINC08825412,-10.24,decoy,crystal
ZINC36586788,-7.24,decoy,crystal
ZINC12636215,-8.8,decoy,crystal
ZINC16101287,-8.69,decoy,crystal
ZINC40390389,-8.54,decoy,crystal
ZINC40119753,-7.69,decoy,crystal
ZINC08791647,-9.77,decoy,crystal
ZINC65818358,-9.01,decoy,crystal
ZINC39605825,-8.42,decoy,crystal
ZINC12722161,-8.43,decoy,crystal
ZINC42041445,-5.07,decoy,crystal
ZINC39697066,-8.26,decoy,crystal
ZINC63686577,-10.03,decoy,crystal
ZINC45696913,-10.31,decoy,crystal
ZINC34779631,-9.81,decoy,crystal
ZINC04978866,-7.27,decoy,crystal
ZINC39657034,-8.0,decoy,crystal
ZINC11459776,-9.11,decoy,crystal
ZINC40323068,-7.92,decoy,crystal
ZINC23483302,-8.44,decoy,crystal
ZINC26298062,-8.3,decoy,crystal
ZINC13083128,-9.79,decoy,crystal
ZINC09060183,-8.65,decoy,crystal
ZINC65621513,-9.37,decoy,crystal
ZINC32106218,-8.75,decoy,crystal
ZINC16046951,-8.98,decoy,crystal
ZINC23416668,-7.6,decoy,crystal
ZINC03104277,-6.4,decoy,crystal
ZINC56163072,-8.77,decoy,crystal
ZINC05312434,-8.85,decoy,crystal
ZINC07606553,-8.99,decoy,crystal
ZINC18349676,-8.43,decoy,crystal
ZINC05041407,-8.18,decoy,crystal
ZINC13037188,-9.42,decoy,crystal
ZINC40140554,-9.46,decoy,crystal
ZINC64733604,-8.04,decoy,crystal
ZINC67098881,-9.09,decoy,crystal
ZINC21263562,-7.53,decoy,crystal
ZINC08942033,-8.88,decoy,crystal
ZINC12868509,-8.37,decoy,crystal
ZINC02801376,-7.32,decoy,crystal
ZINC21222812,-8.92,decoy,crystal
ZINC14546512,-10.33,decoy,crystal
ZINC43009657,-5.57,decoy,crystal
ZINC08456034,-9.56,decoy,crystal
ZINC53554699,-8.59,decoy,crystal
ZINC65383973,-7.88,decoy,crystal
ZINC63781938,-9.35,decoy,crystal
ZINC32577036,-10.34,decoy,crystal
ZINC63172681,-9.05,decoy,crystal
ZINC63626018,-7.67,decoy,crystal
ZINC36698870,-9.97,decoy,crystal
ZINC13315028,-10.49,decoy,crystal
ZINC09428171,-9.15,decoy,crystal
ZINC67318087,-7.15,decoy,crystal
ZINC13050671,-9.35,decoy,crystal
ZINC02068946,-9.29,decoy,crystal
ZINC64006986,-8.43,decoy,crystal
ZINC21346322,-8.27,decoy,crystal
ZINC12764058,-9.19,decoy,crystal
CHEMBL597393,-7.75,active,crystal
ZINC13626300,-9.55,decoy,crystal
ZINC39688183,-7.79,decoy,crystal
ZINC39893042,-7.32,decoy,crystal
ZINC50397951,-6.77,decoy,crystal
ZINC09703776,-8.87,decoy,crystal
ZINC66340767,-8.65,decoy,crystal
ZINC39007757,-9.85,decoy,crystal
ZINC36604262,-8.92,decoy,crystal
ZINC64087524,-8.66,decoy,crystal
ZINC31045514,-8.99,decoy,crystal
ZINC05099382,-7.72,decoy,crystal
ZINC05064278,-7.05,decoy,crystal
ZINC15319720,-7.93,decoy,crystal
ZINC14642517,-9.69,decoy,crystal
ZINC05523558,-8.17,decoy,crystal
ZINC13064639,-9.43,decoy,crystal
ZINC04135014,-8.86,decoy,crystal
ZINC16283160,-9.69,decoy,crystal
ZINC05489122,-6.86,decoy,crystal
ZINC63570051,-8.14,decoy,crystal
ZINC14839578,-9.07,decoy,crystal
ZINC04144329,-7.23,decoy,crystal
ZINC02660926,-9.45,decoy,crystal
ZINC13498904,-10.13,decoy,crystal
ZINC66243766,-6.66,decoy,crystal
ZINC39699321,-6.67,decoy,crystal
ZINC54507229,-8.62,decoy,crystal
ZINC39690813,-6.8,decoy,crystal
ZINC12497389,-7.27,decoy,crystal
ZINC30836216,-5.26,decoy,crystal
ZINC06194850,-8.08,decoy,crystal
ZINC20720595,-7.36,decoy,crystal
ZINC63622999,-9.71,decoy,crystal
ZINC39688755,-9.06,decoy,crystal
ZINC16741556,-9.98,decoy,crystal
ZINC11840307,-8.59,decoy,crystal
ZINC24138466,-10.95,decoy,crystal
ZINC39684327,-7.23,decoy,crystal
ZINC43554445,-7.06,decoy,crystal
ZINC12467835,-6.79,decoy,crystal
ZINC64591720,-8.8,decoy,crystal
ZINC29872535,-9.53,decoy,crystal
ZINC02329597,-8.52,decoy,crystal
ZINC39462728,-7.4,decoy,crystal
ZINC03400211,-9.57,decoy,crystal
ZINC64056423,-8.64,decoy,crystal
ZINC67292928,-7.6,decoy,crystal
ZINC63503459,-8.13,decoy,crystal
ZINC06443779,-9.27,decoy,crystal
ZINC20116217,-8.54,decoy,crystal
ZINC35337671,-9.74,decoy,crystal
ZINC63806143,-9.04,decoy,crystal
ZINC20082962,-10.56,decoy,crystal
ZINC01237015,-5.71,decoy,crystal
ZINC04948181,-9.02,decoy,crystal
ZINC39912512,-8.88,decoy,crystal
ZINC39684140,-9.48,decoy,crystal
ZINC50841935,-7.65,decoy,crystal
ZINC02735936,-7.88,decoy,crystal
ZINC32818915,-8.94,decoy,crystal
ZINC63730986,-6.96,decoy,crystal
ZINC63812440,-9.07,decoy,crystal
ZINC09192103,-7.49,decoy,crystal
ZINC63374984,-7.19,decoy,crystal
ZINC00235504,-8.15,decoy,crystal
ZINC43741657,-10.16,decoy,crystal
ZINC13500291,-7.68,decoy,crystal
ZINC21936911,-9.65,decoy,crystal
ZINC37821145,-7.29,decoy,crystal
ZINC09086231,-9.93,decoy,crystal
ZINC66928495,-8.64,decoy,crystal
ZINC39663213,-8.7,decoy,crystal
ZINC39674628,-8.56,decoy,crystal
ZINC14199529,-9.5,decoy,crystal
ZINC08629595,-9.41,decoy,crystal
ZINC09672647,-10.78,decoy,crystal
ZINC08874880,-6.52,decoy,crystal
ZINC08845388,-9.01,decoy,crystal
ZINC52298092,-5.51,decoy,crystal
ZINC39634311,-9.88,decoy,crystal
ZINC08430614,-8.63,decoy,crystal
ZINC19939166,-6.94,decoy,crystal
ZINC39602395,-9.33,decoy,crystal
ZINC13063951,-9.68,decoy,crystal
ZINC25692283,-8.75,decoy,crystal
ZINC33960683,-10.11,decoy,crystal
ZINC17365248,-10.28,decoy,crystal
ZINC13193247,-10.39,decoy,crystal
ZINC15946561,-9.17,decoy,crystal
ZINC20150911,-10.1,decoy,crystal
ZINC08889666,-10.26,decoy,crystal
ZINC28121181,-6.73,decoy,crystal
ZINC36050674,-8.01,decoy,crystal
ZINC05557729,-9.47,decoy,crystal
ZINC64066547,-8.35,decoy,crystal
ZINC46024078,-7.82,decoy,crystal
ZINC14461628,-10.18,decoy,crystal
ZINC20291914,-10.06,decoy,crystal
ZINC43176805,-9.75,decoy,crystal
ZINC12376807,-7.59,decoy,crystal
ZINC33022234,-9.81,decoy,crystal
ZINC14023305,-9.89,decoy,crystal
ZINC01863262,-9.92,decoy,crystal
ZINC64024286,-7.83,decoy,crystal
ZINC64611633,-10.95,decoy,crystal
ZINC02260060,-8.73,decoy,crystal
ZINC41584741,-9.55,decoy,crystal
ZINC24865519,-9.17,decoy,crystal
ZINC00844166,-8.92,decoy,crystal
ZINC20905407,-9.84,decoy,crystal
ZINC04860625,-8.13,decoy,crystal
ZINC09268567,-11.38,decoy,crystal
ZINC26127922,-8.77,decoy,crystal
ZINC03434007,-8.84,decoy,crystal
ZINC40342090,-10.31,decoy,crystal
ZINC38690791,-9.97,decoy,crystal
ZINC21129250,-9.46,decoy,crystal
ZINC01434624,-9.42,decoy,crystal
ZINC05146371,-9.75,decoy,crystal
ZINC03456437,-8.3,decoy,crystal
ZINC67440007,-8.54,decoy,crystal
ZINC20157718,-8.19,decoy,crystal
ZINC40826672,-10.99,decoy,crystal
ZINC36494056,-9.64,decoy,crystal
ZINC59385060,-7.81,decoy,crystal
ZINC30954015,-10.33,decoy,crystal
ZINC12025732,-8.98,decoy,crystal
ZINC29566184,-9.07,decoy,crystal
ZINC44719454,-8.72,decoy,crystal
ZINC63078897,-6.54,decoy,crystal
ZINC07931030,-8.18,decoy,crystal
ZINC19819604,-8.5,decoy,crystal
ZINC25512741,-10.19,decoy,crystal
ZINC03267738,-9.41,decoy,crystal
ZINC14955176,-8.65,decoy,crystal
ZINC57388791,-8.74,decoy,crystal
ZINC38684849,-10.1,decoy,crystal
ZINC01870153,-6.59,decoy,crystal
ZINC02275038,-8.64,decoy,crystal
ZINC00876500,-7.5,decoy,crystal
ZINC02485178,-11.8,decoy,crystal
ZINC11268820,-9.35,decoy,crystal
ZINC63266698,-10.46,decoy,crystal
ZINC39973172,-9.1,decoy,crystal
ZINC64449140,-9.95,decoy,crystal
ZINC40104171,-9.07,decoy,crystal
ZINC64871204,-9.51,decoy,crystal
ZINC22383144,-9.42,decoy,crystal
ZINC17304559,-8.88,decoy,crystal
ZINC20830252,-9.66,decoy,crystal
ZINC36394904,-9.53,decoy,crystal
ZINC39656939,-9.22,decoy,crystal
ZINC20294094,-9.5,decoy,crystal
ZINC36704570,-8.43,decoy,crystal
ZINC39675922,-8.09,decoy,crystal
ZINC58913322,-9.55,decoy,crystal
ZINC59188004,-8.36,decoy,crystal
ZINC39669512,-10.66,decoy,crystal
ZINC20831750,-11.28,decoy,crystal
ZINC39674661,-9.1,decoy,crystal
ZINC59384845,-9.64,decoy,crystal
ZINC39562433,-7.66,decoy,crystal
ZINC12492581,-9.1,decoy,crystal
ZINC35729556,-9.37,decoy,crystal
ZINC01610482,-7.99,decoy,crystal
ZINC39688230,-8.19,decoy,crystal
ZINC26181221,-7.63,decoy,crystal
ZINC20369181,-9.85,decoy,crystal
ZINC67384354,-9.25,decoy,crystal
ZINC20113714,-6.59,decoy,crystal
ZINC39666098,-9.02,decoy,crystal
ZINC59434890,-9.48,decoy,crystal
ZINC02519582,-5.03,decoy,crystal
ZINC63708196,-8.62,decoy,crystal
ZINC39974397,-9.61,decoy,crystal
ZINC64053596,-8.28,decoy,crystal
ZINC04330247,-9.7,decoy,crystal
ZINC39675889,-8.67,decoy,crystal
ZINC39674791,-9.21,decoy,crystal
ZINC66202034,-9.64,decoy,crystal
ZINC02883367,-9.81,decoy,crystal
ZINC65074804,-9.2,decoy,crystal
ZINC65721053,-8.57,decoy,crystal
ZINC09781106,-8.65,decoy,crystal
ZINC64519987,-9.76,decoy,crystal
ZINC65155469,-8.62,decoy,crystal
ZINC63774846,-7.4,decoy,crystal
ZINC58952770,-9.09,decoy,crystal
ZINC36648560,-10.05,decoy,crystal
ZINC06200743,-8.53,decoy,crystal
ZINC34793130,-8.53,decoy,crystal
ZINC11869138,-8.01,decoy,crystal
ZINC20215409,-9.25,decoy,crystal
ZINC12343325,-8.53,decoy,crystal
ZINC06058891,-6.96,decoy,crystal
ZINC05742709,-8.26,decoy,crystal
ZINC23826711,-9.45,decoy,crystal
ZINC39639472,-8.75,decoy,crystal
ZINC09277758,-10.33,decoy,crystal
ZINC19529642,-8.55,decoy,crystal
ZINC32000119,-10.1,decoy,crystal
ZINC00782160,-10.35,decoy,crystal
ZINC06409843,-10.21,decoy,crystal
ZINC35848687,-8.48,decoy,crystal
ZINC34374845,-6.79,decoy,crystal
ZINC28372659,-10.36,decoy,crystal
ZINC13804507,-10.35,decoy,crystal
ZINC12602573,-8.6,decoy,crystal
ZINC21655365,-11.64,decoy,crystal
ZINC35035812,-8.71,decoy,crystal
ZINC25455670,-8.31,decoy,crystal
ZINC06172031,-9.62,decoy,crystal
ZINC08182864,-8.55,decoy,crystal
ZINC46020767,-8.78,decoy,crystal
ZINC63737698,-10.01,decoy,crystal
ZINC67341495,-9.31,decoy,crystal
ZINC36821320,-9.35,decoy,crystal
ZINC06894567,-8.36,decoy,crystal
ZINC06474390,-10.07,decoy,crystal
ZINC27490413,-8.39,decoy,crystal
ZINC01897433,-11.52,decoy,crystal
ZINC39659539,-9.99,decoy,crystal
ZINC28066427,-8.62,decoy,crystal
ZINC66411988,-8.71,decoy,crystal
ZINC37426324,-9.14,decoy,crystal
ZINC36531112,-7.48,decoy,crystal
ZINC40390409,-8.71,decoy,crystal
ZINC62641952,-8.08,decoy,crystal
ZINC39530525,-8.64,decoy,crystal
ZINC28227859,-9.09,decoy,crystal
ZINC63375941,-8.12,decoy,crystal
ZINC02865198,-9.25,decoy,crystal
ZINC09951206,-9.62,decoy,crystal
ZINC46767304,-8.18,decoy,crystal
ZINC39488172,-8.43,decoy,crystal
ZINC09361083,-9.77,decoy,crystal
ZINC32972043,-8.38,decoy,crystal
ZINC67280777,-7.2,decoy,crystal
ZINC30994966,-8.08,decoy,crystal
ZINC67020505,-8.93,decoy,crystal
ZINC39637604,-10.93,decoy,crystal
ZINC40388548,-8.48,decoy,crystal
ZINC66466020,-7.28,decoy,crystal
ZINC13076346,-9.46,decoy,crystal
ZINC65769061,-8.82,decoy,crystal
CHEMBL503480,-7.69,active,crystal
ZINC39690472,-8.45,decoy,crystal
ZINC39623502,-8.64,decoy,crystal
ZINC20407308,-8.7,decoy,crystal
ZINC22278360,-9.37,decoy,crystal
ZINC13027122,-9.21,decoy,crystal
ZINC03536288,-8.17,decoy,crystal
ZINC14034697,-8.24,decoy,crystal
ZINC36145507,-7.77,decoy,crystal
ZINC36203276,-7.65,decoy,crystal
ZINC23362286,-7.45,decoy,crystal
ZINC02923085,-9.29,decoy,crystal
ZINC35354807,-8.22,decoy,crystal
ZINC21079413,-10.04,decoy,crystal
ZINC13756768,-10.42,decoy,crystal
ZINC64131730,-8.73,decoy,crystal
